,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2020-09-13,WAS,,PHI,"W, 27-17",*,9,36,0,4.0,2,2,8,4.0,0,100.0,4.0,0,0,0,0,0,0,18,25.7,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2020-09-20,WAS,@,ARI,"L, 15-30",*,13,55,1,4.2,2,1,-3,-3.0,0,50.0,-1.5,0,0,0,0,0,0,43,65.2,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2020-09-27,WAS,@,CLE,"L, 20-34",,9,49,1,5.4,3,3,11,3.7,0,100.0,3.7,1,1,0,0,0,0,25,39.1,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2020-10-04,WAS,,BAL,"L, 17-31",,13,46,1,3.5,5,4,82,20.5,0,80.0,16.4,0,0,0,0,0,0,31,43.7,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2020-10-11,WAS,,LAR,"L, 10-30",*,11,27,0,2.5,5,5,24,4.8,0,100.0,4.8,0,0,0,0,0,0,30,55.6,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2020-10-18,WAS,@,NYG,"L, 19-20",*,9,30,0,3.3,5,4,25,6.3,0,80.0,5.0,0,0,0,0,0,0,27,37.0,0,0.0,0,0.0
6,7.0,7.0,7.0,7.0,2020-10-25,WAS,,DAL,"W, 25-3",,20,128,1,6.4,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,33,47.8,0,0.0,0,0.0
7,8.0,8.0,8.0,9.0,2020-11-08,WAS,,NYG,"L, 20-23",*,6,20,1,3.3,3,3,35,11.7,0,100.0,11.7,1,1,0,0,0,0,25,46.3,0,0.0,0,0.0
8,9.0,9.0,9.0,10.0,2020-11-15,WAS,@,DET,"L, 27-30",,13,45,2,3.5,4,4,20,5.0,0,100.0,5.0,0,0,0,0,0,0,33,37.5,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2020-11-22,WAS,,CIN,"W, 20-9",*,16,94,1,5.9,2,1,10,10.0,0,50.0,5.0,0,0,0,0,0,0,33,53.2,0,0.0,0,0.0
10,11.0,11.0,11.0,12.0,2020-11-26,WAS,@,DAL,"W, 41-16",*,20,115,3,5.8,7,5,21,4.2,0,71.4,3.0,0,0,0,0,0,0,45,65.2,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2020-12-07,WAS,@,PIT,"W, 23-17",*,2,14,0,7.0,0,0,0,,0,,,0,0,0,0,0,0,4,5.6,0,0.0,0,0.0
12,12.0,,13.0,14.0,2020-12-13,WAS,@,SFO,"W, 23-15",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,12.0,,14.0,15.0,2020-12-20,WAS,,SEA,"L, 15-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,13.0,13.0,15.0,16.0,2020-12-27,WAS,,CAR,"L, 13-20",*,10,61,0,6.1,4,3,8,2.7,0,75.0,2.0,0,0,0,0,0,0,21,29.6,0,0.0,0,0.0
15,14.0,14.0,16.0,17.0,2021-01-03,WAS,@,PHI,"W, 20-14",*,19,75,0,3.9,1,1,6,6.0,0,100.0,6.0,0,0,0,0,0,0,37,58.7,0,0.0,0,0.0
16,,,,,,,,,6-8,,170,795,11,4.7,44,36,247,6.9,0,81.8,5.6,2,2,0,0,0,0,405,42.8,0,0.0,0,0.0
