,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2023,23,GNB,NFL,WR,16,13,94,64,793,12.4,8,32,51.1,59,4.0,49.6,68.1,8.4,11,119,2,6,54.5,32.0,10.8,7.4,0.7,75,12.2,912,10,2,9.0,AP ORoY-6
1,2024,24,GNB,NFL,WR,17,10,75,55,857,15.6,6,29,56.0,70,3.2,50.4,73.3,11.4,20,163,1,7,65.0,33.0,8.2,9.6,1.2,75,13.6,1020,7,3,9.0,
2,2025,25,GNB,NFL,WR,2,1,5,3,45,15.0,1,2,40.0,26,1.5,22.5,60.0,9.0,0,0,0,0,,,,0.0,0.0,3,15.0,45,1,0,,
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,35,24,174,122,1695,13.9,15,63,52.9,70,3.5,48.4,70.1,9.7,31,282,3,13,61.3,33.0,9.1,8.1,0.9,153,12.9,1977,18,5,18.0,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,12,85,59,823,13.9,7,31,52.9,70,3.5,48.4,70.1,9.7,15,137,1,6,61.3,33.0,9.1,8.1,0.9,74,12.9,960,9,2,,
