,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,61.0,1.0,1.0,2023-09-10,NYG,,DAL,"L, 0-40",*,12,51,0,4.3,4,3,12,4.0,0,75.0,3.0,0,0,0,0,0,0,45,64.3,0,0.0,0,0.0
1,2.0,62.0,2.0,2.0,2023-09-17,NYG,@,ARI,"W, 31-28",*,17,63,1,3.7,7,6,29,4.8,1,85.7,4.1,0,0,0,0,0,0,66,97.1,0,0.0,0,0.0
2,2.0,,3.0,3.0,2023-09-21,NYG,@,SFO,"L, 12-30",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2.0,,4.0,4.0,2023-10-02,NYG,,SEA,"L, 3-24",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2.0,,5.0,5.0,2023-10-08,NYG,@,MIA,"L, 16-31",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,3.0,63.0,6.0,6.0,2023-10-15,NYG,@,BUF,"L, 9-14",*,24,93,0,3.9,5,4,5,1.3,0,80.0,1.0,0,0,0,0,0,0,60,77.9,0,0.0,0,0.0
6,4.0,64.0,7.0,7.0,2023-10-22,NYG,,WAS,"W, 14-7",*,21,77,0,3.7,4,3,41,13.7,1,75.0,10.3,1,1,0,0,0,0,57,83.8,0,0.0,0,0.0
7,5.0,65.0,8.0,8.0,2023-10-29,NYG,,NYJ,"L, 10-13 (OT)",*,36,128,0,3.6,5,3,0,0.0,0,60.0,0.0,0,0,0,0,0,0,67,89.3,0,0.0,0,0.0
8,6.0,66.0,9.0,9.0,2023-11-05,NYG,@,LVR,"L, 6-30",*,16,90,0,5.6,4,3,23,7.7,0,75.0,5.8,0,0,0,0,0,0,47,74.6,0,0.0,0,0.0
9,7.0,67.0,10.0,10.0,2023-11-12,NYG,@,DAL,"L, 17-49",*,13,66,0,5.1,3,1,-5,-5.0,0,33.3,-1.7,0,0,0,0,0,0,35,61.4,0,0.0,0,0.0
10,8.0,68.0,11.0,11.0,2023-11-19,NYG,@,WAS,"W, 31-19",*,14,83,0,5.9,5,4,57,14.3,2,80.0,11.4,0,0,0,0,0,0,50,90.9,0,0.0,0,0.0
11,9.0,69.0,12.0,12.0,2023-11-26,NYG,,NWE,"W, 10-7",*,12,46,0,3.8,3,1,6,6.0,0,33.3,2.0,0,0,0,0,0,0,42,80.8,0,0.0,0,0.0
12,10.0,70.0,13.0,14.0,2023-12-11,NYG,,GNB,"W, 24-22",*,20,86,2,4.3,4,3,15,5.0,0,75.0,3.8,1,1,0,0,0,0,48,85.7,0,0.0,0,0.0
13,11.0,71.0,14.0,15.0,2023-12-17,NYG,@,NOR,"L, 6-24",*,9,14,0,1.6,2,2,23,11.5,0,100.0,11.5,0,0,0,0,0,0,31,50.0,0,0.0,0,0.0
14,12.0,72.0,15.0,16.0,2023-12-25,NYG,@,PHI,"L, 25-33",*,23,80,1,3.5,6,3,4,1.3,0,50.0,0.7,0,0,0,0,0,0,56,88.9,0,0.0,0,0.0
15,13.0,73.0,16.0,17.0,2023-12-31,NYG,,LAR,"L, 25-26",*,12,39,0,3.3,6,3,19,6.3,0,50.0,3.2,0,0,0,0,0,0,66,89.2,0,0.0,0,0.0
16,14.0,74.0,17.0,18.0,2024-01-07,NYG,,PHI,"W, 27-10",*,18,46,2,2.6,2,2,51,25.5,0,100.0,25.5,0,0,0,1,0,0,47,70.1,0,0.0,0,0.0
17,,,,,,,,,6-8,,247,962,6,3.9,60,41,280,6.8,4,68.3,4.7,2,2,0,1,0,0,717,79.1,0,0.0,0,0.0
