,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,32.0,1.0,1.0,2021-09-12,NYG,,DEN,"L, 13-27",*,10,26,0,2.6,3,1,1,1.0,0,33.3,0.3,0,0,0,0,0,0,29,47.5,0,0.0,0,0.0
1,2.0,33.0,2.0,2.0,2021-09-16,NYG,@,WAS,"L, 29-30",*,13,57,0,4.4,3,2,12,6.0,0,66.7,4.0,0,0,0,0,0,0,58,84.1,0,0.0,0,0.0
2,3.0,34.0,3.0,3.0,2021-09-26,NYG,,ATL,"L, 14-17",*,16,51,1,3.2,7,6,43,7.2,0,85.7,6.1,0,0,0,0,0,0,60,85.7,0,0.0,0,0.0
3,4.0,35.0,4.0,4.0,2021-10-03,NYG,@,NOR,"W, 27-21 (OT)",*,13,52,1,4.0,6,5,74,14.8,1,83.3,12.3,1,0,0,0,0,0,56,88.9,0,0.0,0,0.0
4,5.0,36.0,5.0,5.0,2021-10-10,NYG,@,DAL,"L, 20-44",*,2,9,0,4.5,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,6,8.8,0,0.0,0,0.0
5,5.0,,6.0,6.0,2021-10-17,NYG,,LAR,"L, 11-38",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
6,5.0,,7.0,7.0,2021-10-24,NYG,,CAR,"W, 25-3",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,5.0,,8.0,8.0,2021-11-01,NYG,@,KAN,"L, 17-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,5.0,,9.0,9.0,2021-11-07,NYG,,LVR,"W, 23-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,6.0,37.0,10.0,11.0,2021-11-22,NYG,@,TAM,"L, 10-30",*,6,25,0,4.2,6,6,31,5.2,0,100.0,5.2,0,0,0,0,0,0,36,62.1,0,0.0,0,0.0
10,7.0,38.0,11.0,12.0,2021-11-28,NYG,,PHI,"W, 13-7",*,13,40,0,3.1,5,4,13,3.3,0,80.0,2.6,0,0,0,0,0,0,52,86.7,0,0.0,0,0.0
11,8.0,39.0,12.0,13.0,2021-12-05,NYG,@,MIA,"L, 9-20",*,11,55,0,5.0,9,6,19,3.2,0,66.7,2.1,0,0,0,0,0,0,49,75.4,0,0.0,0,0.0
12,9.0,40.0,13.0,14.0,2021-12-12,NYG,@,LAC,"L, 21-37",*,16,64,0,4.0,3,3,31,10.3,1,100.0,10.3,0,0,0,0,0,0,38,55.1,0,0.0,0,0.0
13,10.0,41.0,14.0,15.0,2021-12-19,NYG,,DAL,"L, 6-21",*,15,50,0,3.3,8,4,24,6.0,0,50.0,3.0,1,1,0,0,0,0,37,58.7,0,0.0,0,0.0
14,11.0,42.0,15.0,16.0,2021-12-26,NYG,@,PHI,"L, 10-34",*,15,32,0,2.1,1,1,-4,-4.0,0,100.0,-4.0,0,0,0,0,0,0,26,34.2,0,0.0,0,0.0
15,12.0,43.0,16.0,17.0,2022-01-02,NYG,@,CHI,"L, 3-29",*,21,102,0,4.9,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,30,53.6,0,0.0,0,0.0
16,13.0,44.0,17.0,18.0,2022-01-09,NYG,,WAS,"L, 7-22",*,11,30,0,2.7,4,3,19,6.3,0,75.0,4.8,0,0,0,0,0,0,36,60.0,0,0.0,0,0.0
17,,,,,,,,,2-11,,162,593,2,3.7,57,41,263,6.4,2,71.9,4.6,2,1,0,0,0,0,513,61.2,0,0.0,0,0.0
