,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Ret,Yds.2,KRTD,Y/Ret,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2023-09-10,TEN,@,NOR,"L, 15-16",,3,27,0,9.0,4,1,1,1.0,0,25.0,0.3,0,0,0,,0,0,0,0,0,0,34,54.0,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2023-09-17,TEN,,LAC,"W, 27-24 (OT)",,8,49,0,6.1,2,2,6,3.0,0,100.0,3.0,0,0,0,,0,0,0,0,0,0,24,36.9,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2023-09-24,TEN,@,CLE,"L, 3-27",,4,6,0,1.5,4,4,3,0.8,0,100.0,0.8,1,21,0,21.0,0,0,0,0,0,0,27,56.3,0,0.0,6,25.0
3,4.0,4.0,4.0,4.0,2023-10-01,TEN,,CIN,"W, 27-3",,5,40,0,8.0,4,3,18,6.0,0,75.0,4.5,1,16,0,16.0,0,0,0,1,0,0,35,53.0,0,0.0,2,9.5
4,5.0,5.0,5.0,5.0,2023-10-08,TEN,@,IND,"L, 16-23",,7,34,1,4.9,5,4,35,8.8,0,80.0,7.0,1,12,0,12.0,0,0,0,0,0,0,31,51.7,0,0.0,5,22.7
5,6.0,6.0,6.0,6.0,2023-10-15,TEN,,BAL,"L, 16-24",,4,15,0,3.8,1,1,48,48.0,0,100.0,48.0,0,0,0,,0,0,0,0,0,0,31,56.4,0,0.0,7,22.6
6,7.0,7.0,7.0,8.0,2023-10-29,TEN,,ATL,"W, 28-23",,3,27,0,9.0,4,3,9,3.0,0,75.0,2.3,0,0,0,,0,0,0,0,0,0,30,44.1,0,0.0,6,17.1
7,8.0,8.0,8.0,9.0,2023-11-02,TEN,@,PIT,"L, 16-20",,5,18,0,3.6,6,4,4,1.0,0,66.7,0.7,2,46,0,23.0,0,0,0,0,0,0,44,59.5,0,0.0,5,20.8
8,9.0,9.0,9.0,10.0,2023-11-12,TEN,@,TAM,"L, 6-20",,5,18,0,3.6,5,4,42,10.5,0,80.0,8.4,0,0,0,,0,0,0,0,0,0,38,60.3,0,0.0,5,21.7
9,10.0,10.0,10.0,11.0,2023-11-19,TEN,@,JAX,"L, 14-34",,4,14,0,3.5,2,2,12,6.0,0,100.0,6.0,4,81,0,20.3,0,0,0,0,0,0,18,45.0,0,0.0,7,28.0
10,11.0,11.0,11.0,12.0,2023-11-26,TEN,,CAR,"W, 17-10",,2,6,0,3.0,3,1,1,1.0,0,33.3,0.3,2,54,0,27.0,0,0,0,0,0,0,21,39.6,0,0.0,2,8.3
11,12.0,12.0,12.0,13.0,2023-12-03,TEN,,IND,"L, 28-31 (OT)",,16,75,0,4.7,6,4,13,3.3,0,66.7,2.2,2,40,0,20.0,0,0,0,0,0,0,57,67.1,0,0.0,2,5.4
12,13.0,13.0,13.0,14.0,2023-12-11,TEN,@,MIA,"W, 28-27",,7,29,0,4.1,8,6,89,14.8,0,75.0,11.1,0,0,0,,1,0,0,0,0,0,47,66.2,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2023-12-17,TEN,,HOU,"L, 16-19 (OT)",,9,30,0,3.3,1,1,7,7.0,0,100.0,7.0,0,0,0,,0,0,0,0,0,0,33,52.4,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2023-12-24,TEN,,SEA,"L, 17-20",,9,40,0,4.4,6,5,27,5.4,0,83.3,4.5,0,0,0,,0,0,0,0,0,0,37,56.1,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2023-12-31,TEN,@,HOU,"L, 3-26",*,6,0,0,0.0,6,4,29,7.3,0,66.7,4.8,0,0,0,,0,0,0,0,0,0,34,61.8,0,0.0,0,0.0
16,17.0,17.0,17.0,18.0,2024-01-07,TEN,,JAX,"W, 28-20",,3,25,1,8.3,3,3,41,13.7,1,100.0,13.7,0,0,0,,0,0,0,0,0,0,17,30.9,0,0.0,0,0.0
17,,,,,,,,,6-11,,100,453,2,4.5,70,52,385,7.4,1,74.3,5.5,13,270,0,20.8,1,0,0,1,0,0,558,53.1,0,0.0,47,10.4
