,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,62.0,1.0,1.0,2022-09-11,TAM,@,DAL,"W, 19-3",,2,2,13,6.5,0,100.0,6.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26,41.9,0,0.0,0,0.0
1,2.0,63.0,2.0,2.0,2022-09-18,TAM,@,NOR,"W, 20-10",,6,5,28,5.6,0,83.3,4.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,44,65.7,0,0.0,1,3.8
2,3.0,64.0,3.0,3.0,2022-09-25,TAM,,GNB,"L, 12-14",*,13,12,87,7.3,1,92.3,6.7,0.0,0,0,0,0,0,0,1,1,0,0,0,0,52,80.0,0,0.0,0,0.0
3,4.0,65.0,4.0,4.0,2022-10-02,TAM,,KAN,"L, 31-41",,4,2,24,12.0,0,50.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,41,64.1,0,0.0,0,0.0
4,5.0,66.0,5.0,5.0,2022-10-09,TAM,,ATL,"W, 21-15",*,6,2,20,10.0,0,33.3,3.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,58,73.4,0,0.0,1,4.5
5,6.0,67.0,6.0,6.0,2022-10-16,TAM,@,PIT,"L, 18-20",*,4,2,20,10.0,0,50.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,76.4,0,0.0,0,0.0
6,7.0,68.0,7.0,7.0,2022-10-23,TAM,@,CAR,"L, 3-21",*,5,4,39,9.8,0,80.0,7.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,41,61.2,0,0.0,0,0.0
7,7.0,,8.0,8.0,2022-10-27,TAM,,BAL,"L, 22-27",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,7.0,,9.0,9.0,2022-11-06,TAM,,LAR,"W, 16-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,7.0,,10.0,10.0,2022-11-13,TAM,,SEA,"W, 21-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,7.0,,11.0,12.0,2022-11-27,TAM,@,CLE,"L, 17-23 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,8.0,69.0,12.0,13.0,2022-12-05,TAM,,NOR,"W, 17-16",,1,1,11,11.0,0,100.0,11.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,26,32.5,0,0.0,0,0.0
12,9.0,70.0,13.0,14.0,2022-12-11,TAM,@,SFO,"L, 7-35",,2,2,12,6.0,1,100.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,32.9,0,0.0,0,0.0
13,10.0,71.0,14.0,15.0,2022-12-18,TAM,,CIN,"L, 23-34",,12,8,59,7.4,2,66.7,4.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,46,62.2,0,0.0,0,0.0
14,11.0,72.0,15.0,16.0,2022-12-25,TAM,@,ARI,"W, 19-16 (OT)",,6,5,65,13.0,0,83.3,10.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,43,53.1,0,0.0,0,0.0
15,12.0,73.0,16.0,17.0,2023-01-01,TAM,,CAR,"W, 30-24",,3,3,33,11.0,0,100.0,11.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,42,53.8,0,0.0,0,0.0
16,13.0,74.0,17.0,18.0,2023-01-08,TAM,@,ATL,"L, 17-30",,6,3,15,5.0,1,50.0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,54.5,0,0.0,0,0.0
17,,,,,,,,,6-7,,70,51,426,8.4,5,72.9,6.1,0.0,1,1,0,0,0,0,1,1,0,0,0,0,529,57.5,0,0.0,2,0.6
