,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,69.0,1.0,1.0,2025-09-05,LAC,,KAN,"W, 27-21",,1,5,0,5.0,1,1,5,5.0,0,100.0,5.0,12,18.5,0,0.0,0,0.0
1,2.0,70.0,2.0,2.0,2025-09-15,LAC,@,LVR,"W, 20-9",,8,28,0,3.5,2,2,20,10.0,0,100.0,10.0,20,34.5,0,0.0,0,0.0
2,3.0,71.0,3.0,3.0,2025-09-21,LAC,,DEN,"W, 23-20",,6,28,0,4.7,0,0,0,,0,,,11,12.8,0,0.0,0,0.0
3,,,,,,,,,3-0,,15,61,0,4.1,3,3,25,8.3,0,100.0,8.3,43,20.6,0,0.0,0,0.0
