,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,80.0,1.0,1.0,2017-09-10,ATL,@,CHI,"W, 23-17",*,5,4,66,16.5,0,80.0,13.2,0,0,0,,48,81.4,0,0.0,0,0.0
1,2.0,81.0,2.0,2.0,2017-09-17,ATL,,GNB,"W, 34-23",*,9,5,108,21.6,0,55.6,12.0,0,0,0,,48,82.8,0,0.0,2,7.1
2,3.0,82.0,3.0,3.0,2017-09-24,ATL,@,DET,"W, 30-26",*,12,7,91,13.0,0,58.3,7.6,0,0,0,,58,85.3,0,0.0,0,0.0
3,4.0,83.0,4.0,4.0,2017-10-01,ATL,,BUF,"L, 17-23",*,4,3,30,10.0,0,75.0,7.5,0,0,0,,15,20.0,0,0.0,0,0.0
4,5.0,84.0,5.0,6.0,2017-10-15,ATL,,MIA,"L, 17-20",*,7,6,72,12.0,0,85.7,10.3,0,0,0,,45,78.9,0,0.0,0,0.0
5,6.0,85.0,6.0,7.0,2017-10-22,ATL,@,NWE,"L, 7-23",*,13,9,99,11.0,1,69.2,7.6,0,0,0,,50,87.7,0,0.0,0,0.0
6,7.0,86.0,7.0,8.0,2017-10-29,ATL,@,NYJ,"W, 25-20",*,6,3,74,24.7,0,50.0,12.3,0,0,0,,59,89.4,0,0.0,0,0.0
7,8.0,87.0,8.0,9.0,2017-11-05,ATL,@,CAR,"L, 17-20",*,12,6,118,19.7,0,50.0,9.8,0,0,0,,43,71.7,0,0.0,0,0.0
8,9.0,88.0,9.0,10.0,2017-11-12,ATL,,DAL,"W, 27-7",*,8,6,57,9.5,0,75.0,7.1,0,0,0,,43,66.2,0,0.0,0,0.0
9,10.0,89.0,10.0,11.0,2017-11-20,ATL,@,SEA,"W, 34-31",*,10,5,71,14.2,0,50.0,7.1,0,0,0,,50,80.6,0,0.0,1,3.2
10,11.0,90.0,11.0,12.0,2017-11-26,ATL,,TAM,"W, 34-20",*,15,12,253,21.1,2,80.0,16.9,1,15,0,15.0,47,73.4,0,0.0,0,0.0
11,12.0,91.0,12.0,13.0,2017-12-03,ATL,,MIN,"L, 9-14",*,6,2,24,12.0,0,33.3,4.0,0,0,0,,42,79.2,0,0.0,0,0.0
12,13.0,92.0,13.0,14.0,2017-12-07,ATL,,NOR,"W, 20-17",*,11,5,98,19.6,0,45.5,8.9,0,0,0,,54,73.0,0,0.0,0,0.0
13,14.0,93.0,14.0,15.0,2017-12-18,ATL,@,TAM,"W, 24-21",*,8,3,54,18.0,0,37.5,6.8,0,0,0,,53,75.7,0,0.0,0,0.0
14,15.0,94.0,15.0,16.0,2017-12-24,ATL,@,NOR,"L, 13-23",*,11,7,149,21.3,0,63.6,13.5,0,0,0,,56,87.5,0,0.0,0,0.0
15,16.0,95.0,16.0,17.0,2017-12-31,ATL,,CAR,"W, 22-10",*,11,5,80,16.0,0,45.5,7.3,0,0,0,,54,75.0,0,0.0,0,0.0
16,,,,,,,,,10-6,,148,88,1444,16.4,3,59.5,9.8,1,15,0,15.0,765,74.7,0,0.0,3,0.7
