,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,66.0,1.0,1.0,2016-09-11,ATL,,TAM,"L, 24-31",*,8,4,66,16.5,1,50.0,8.3,55,84.6,0,0.0,0,0.0
1,2.0,67.0,2.0,2.0,2016-09-18,ATL,@,OAK,"W, 35-28",*,5,5,106,21.2,1,100.0,21.2,49,76.6,0,0.0,0,0.0
2,3.0,68.0,3.0,3.0,2016-09-26,ATL,@,NOR,"W, 45-32",*,7,1,16,16.0,0,14.3,2.3,47,73.4,2,2.5,1,3.4
3,4.0,69.0,4.0,4.0,2016-10-02,ATL,,CAR,"W, 48-33",*,15,12,300,25.0,1,80.0,20.0,47,70.1,0,0.0,3,8.6
4,5.0,70.0,5.0,5.0,2016-10-09,ATL,@,DEN,"W, 23-16",*,6,2,29,14.5,0,33.3,4.8,50,74.6,0,0.0,3,10.0
5,6.0,71.0,6.0,6.0,2016-10-16,ATL,@,SEA,"L, 24-26",*,9,7,139,19.9,1,77.8,15.4,62,92.5,0,0.0,0,0.0
6,7.0,72.0,7.0,7.0,2016-10-23,ATL,,SDG,"L, 30-33 (OT)",*,15,9,174,19.3,0,60.0,11.6,57,87.7,0,0.0,1,3.0
7,8.0,73.0,8.0,8.0,2016-10-30,ATL,,GNB,"W, 33-32",*,5,3,29,9.7,0,60.0,5.8,53,84.1,0,0.0,0,0.0
8,9.0,74.0,9.0,9.0,2016-11-03,ATL,@,TAM,"W, 43-28",*,11,8,111,13.9,1,72.7,10.1,53,72.6,0,0.0,2,7.7
9,10.0,75.0,10.0,10.0,2016-11-13,ATL,@,PHI,"L, 15-24",*,16,10,135,13.5,0,62.5,8.4,41,82.0,1,1.3,0,0.0
10,11.0,76.0,11.0,12.0,2016-11-27,ATL,,ARI,"W, 38-19",*,7,4,35,8.8,0,57.1,5.0,56,80.0,1,1.5,1,3.7
11,12.0,77.0,12.0,13.0,2016-12-04,ATL,,KAN,"L, 28-29",*,9,7,113,16.1,0,77.8,12.6,47,64.4,0,0.0,0,0.0
12,12.0,,13.0,14.0,2016-12-11,ATL,@,LAR,"W, 42-14",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,12.0,,14.0,15.0,2016-12-18,ATL,,SFO,"W, 41-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,13.0,78.0,15.0,16.0,2016-12-24,ATL,@,CAR,"W, 33-16",*,7,4,60,15.0,0,57.1,8.6,39,61.9,0,0.0,1,3.2
15,14.0,79.0,16.0,17.0,2017-01-01,ATL,,NOR,"W, 38-32",*,9,7,96,13.7,1,77.8,10.7,49,79.0,0,0.0,3,9.1
16,,,,,,,,,9-5,,129,83,1409,17.0,6,64.3,10.9,705,77.2,4,0.4,15,3.6
