,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,88.0,1.0,1.0,2022-09-11,KAN,@,ARI,"W, 44-21",,4,22,0,5.5,4,3,27,9.0,0,75.0,6.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,27,38.6,0,0.0,5,18.5
1,2.0,89.0,2.0,2.0,2022-09-15,KAN,,LAC,"W, 27-24",,4,12,0,3.0,2,2,4,2.0,1,100.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,27,47.4,0,0.0,6,18.8
2,3.0,90.0,3.0,3.0,2022-09-25,KAN,@,IND,"L, 17-20",,7,20,0,2.9,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,33,52.4,0,0.0,5,21.7
3,4.0,91.0,4.0,4.0,2022-10-02,KAN,@,TAM,"W, 41-31",,2,-1,0,-0.5,1,1,1,1.0,0,100.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,18,22.5,0,0.0,6,20.0
4,5.0,92.0,5.0,5.0,2022-10-10,KAN,,LVR,"W, 30-29",,8,53,0,6.6,3,2,19,9.5,0,66.7,6.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,38,52.8,0,0.0,7,25.0
5,6.0,93.0,6.0,6.0,2022-10-16,KAN,,BUF,"L, 20-24",,2,1,0,0.5,3,3,29,9.7,0,100.0,9.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29,43.3,0,0.0,5,21.7
6,7.0,94.0,7.0,7.0,2022-10-23,KAN,@,SFO,"W, 44-23",,2,12,0,6.0,3,2,36,18.0,0,66.7,12.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,28,43.8,0,0.0,8,28.6
7,8.0,95.0,8.0,9.0,2022-11-06,KAN,,TEN,"W, 20-17 (OT)",,3,4,0,1.3,8,6,40,6.7,0,75.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,62,62.0,0,0.0,12,38.7
8,9.0,96.0,9.0,10.0,2022-11-13,KAN,,JAX,"W, 27-17",,1,2,0,2.0,8,6,56,9.3,0,75.0,7.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,24,38.1,0,0.0,8,30.8
9,10.0,97.0,10.0,11.0,2022-11-20,KAN,@,LAC,"W, 30-27",,6,24,0,4.0,1,1,0,0.0,0,100.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,34,52.3,0,0.0,8,27.6
10,11.0,98.0,11.0,12.0,2022-11-27,KAN,,LAR,"W, 26-10",,0,0,0,,6,3,26,8.7,0,50.0,4.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26,34.2,0,0.0,5,20.8
11,12.0,99.0,12.0,13.0,2022-12-04,KAN,@,CIN,"L, 24-27",,8,51,0,6.4,2,2,9,4.5,1,100.0,4.5,0.0,1,1,0,0,0,0,0,0,0,0,0,0,26,47.3,0,0.0,7,30.4
12,13.0,100.0,13.0,14.0,2022-12-11,KAN,@,DEN,"W, 34-28",,6,22,0,3.7,9,7,112,16.0,2,77.8,12.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,39,57.4,0,0.0,8,25.0
13,14.0,101.0,14.0,15.0,2022-12-18,KAN,@,HOU,"W, 30-24 (OT)",,10,52,1,5.2,8,8,70,8.8,1,100.0,8.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,48,62.3,0,0.0,10,35.7
14,15.0,102.0,15.0,16.0,2022-12-24,KAN,,SEA,"W, 24-10",,5,7,0,1.4,3,3,31,10.3,1,100.0,10.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,47.2,0,0.0,8,33.3
15,16.0,103.0,16.0,17.0,2023-01-01,KAN,,DEN,"W, 27-24",,2,4,0,2.0,6,5,52,10.4,2,83.3,8.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29,48.3,0,0.0,12,41.4
16,17.0,104.0,17.0,18.0,2023-01-07,KAN,@,LVR,"W, 31-13",,2,6,0,3.0,3,2,0,0.0,1,66.7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,22,37.3,0,0.0,8,34.8
17,,,,,,,,,14-3,,72,291,1,4.0,71,56,512,9.1,9,78.9,7.2,0.0,2,2,0,0,0,0,1,1,0,0,0,0,535,46.6,0,0.0,128,27.8
