,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,35.0,1.0,1.0,2021-09-12,KAN,,CLE,"W, 33-29",,1,4,0,4.0,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14,21.5,0,0.0,5,20.8
1,2.0,36.0,2.0,2.0,2021-09-19,KAN,@,BAL,"L, 35-36",,3,-2,1,-0.7,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,14,27.5,0,0.0,10,35.7
2,3.0,37.0,3.0,3.0,2021-09-26,KAN,,LAC,"L, 24-30",,7,28,0,4.0,3,2,11,5.5,0,66.7,3.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,27,34.2,0,0.0,7,29.2
3,4.0,38.0,4.0,4.0,2021-10-03,KAN,@,PHI,"W, 42-30",,10,42,1,4.2,2,2,16,8.0,0,100.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,24,35.8,0,0.0,6,22.2
4,5.0,39.0,5.0,5.0,2021-10-10,KAN,,BUF,"L, 20-38",,5,27,0,5.4,5,3,18,6.0,0,60.0,3.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,37,43.0,0,0.0,9,31.0
5,6.0,40.0,6.0,6.0,2021-10-17,KAN,@,WAS,"W, 31-13",*,21,62,2,3.0,4,3,27,9.0,0,75.0,6.8,0.0,1,1,0,0,0,0,0,0,0,0,0,0,59,72.0,0,0.0,4,16.0
6,7.0,41.0,7.0,7.0,2021-10-24,KAN,@,TEN,"L, 3-27",*,5,20,0,4.0,4,3,30,10.0,0,75.0,7.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,46,63.9,0,0.0,2,10.5
7,8.0,42.0,8.0,8.0,2021-11-01,KAN,,NYG,"W, 20-17",*,13,49,0,3.8,6,6,61,10.2,0,100.0,10.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,52,64.2,0,0.0,4,16.0
8,9.0,43.0,9.0,9.0,2021-11-07,KAN,,GNB,"W, 13-7",*,19,70,0,3.7,4,3,7,2.3,0,75.0,1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,53.8,0,0.0,6,27.3
9,10.0,44.0,10.0,10.0,2021-11-14,KAN,@,LVR,"W, 41-14",*,11,43,0,3.9,9,9,101,11.2,1,100.0,11.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,59.2,0,0.0,2,7.1
10,11.0,45.0,11.0,11.0,2021-11-21,KAN,,DAL,"W, 19-9",,5,15,0,3.0,3,1,11,11.0,0,33.3,3.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,36,52.9,0,0.0,7,25.9
11,12.0,46.0,12.0,13.0,2021-12-05,KAN,,DEN,"W, 22-9",,5,20,0,4.0,3,3,60,20.0,0,100.0,20.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,26,45.6,0,0.0,6,27.3
12,13.0,47.0,13.0,14.0,2021-12-12,KAN,,LVR,"W, 48-9",,2,8,0,4.0,3,3,31,10.3,1,100.0,10.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23,34.8,0,0.0,3,11.5
13,14.0,48.0,14.0,15.0,2021-12-16,KAN,@,LAC,"W, 34-28 (OT)",,5,12,0,2.4,1,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,21,29.2,0,0.0,7,31.8
14,15.0,49.0,15.0,16.0,2021-12-26,KAN,,PIT,"W, 36-10",,11,55,0,5.0,3,3,30,10.0,0,100.0,10.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,29,42.0,0,0.0,4,15.4
15,16.0,50.0,16.0,17.0,2022-01-02,KAN,@,CIN,"L, 31-34",*,14,88,2,6.3,3,3,19,6.3,0,100.0,6.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,49,80.3,0,0.0,0,0.0
16,17.0,51.0,17.0,18.0,2022-01-08,KAN,@,DEN,"W, 28-24",*,7,17,0,2.4,4,3,30,10.0,0,75.0,7.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,31,39.7,0,0.0,0,0.0
17,,,,,,,,,12-5,,144,558,6,3.9,57,47,452,9.6,2,82.5,7.9,0.0,3,3,0,0,0,0,0,0,0,0,0,0,568,47.5,0,0.0,82,19.2
