,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,55.0,1.0,1.0,2021-09-13,LVR,,BAL,"W, 33-27 (OT)",*,19,10,105,10.5,1,52.6,5.5,81,94.2,0,0.0,0,0.0
1,2.0,56.0,2.0,2.0,2021-09-19,LVR,@,PIT,"W, 26-17",*,7,5,65,13.0,0,71.4,9.3,61,92.4,0,0.0,1,3.6
2,3.0,57.0,3.0,3.0,2021-09-26,LVR,,MIA,"W, 31-28 (OT)",*,7,5,54,10.8,0,71.4,7.7,66,79.5,0,0.0,0,0.0
3,4.0,58.0,4.0,4.0,2021-10-04,LVR,@,LAC,"L, 14-28",*,7,4,50,12.5,1,57.1,7.1,53,93.0,0,0.0,0,0.0
4,5.0,59.0,5.0,5.0,2021-10-10,LVR,,CHI,"L, 9-20",*,8,4,45,11.3,0,50.0,5.6,64,95.5,0,0.0,0,0.0
5,6.0,60.0,6.0,6.0,2021-10-17,LVR,@,DEN,"W, 34-24",*,5,5,59,11.8,0,100.0,11.8,46,82.1,0,0.0,1,3.2
6,6.0,,7.0,7.0,2021-10-24,LVR,,PHI,"W, 33-22",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,7.0,61.0,8.0,9.0,2021-11-07,LVR,@,NYG,"L, 16-23",*,11,7,92,13.1,0,63.6,8.4,61,88.4,0,0.0,0,0.0
8,8.0,62.0,9.0,10.0,2021-11-14,LVR,,KAN,"L, 14-41",*,7,4,24,6.0,0,57.1,3.4,49,90.7,0,0.0,0,0.0
9,9.0,63.0,10.0,11.0,2021-11-21,LVR,,CIN,"L, 13-32",*,8,7,116,16.6,0,87.5,14.5,44,93.6,0,0.0,0,0.0
10,10.0,64.0,11.0,12.0,2021-11-25,LVR,@,DAL,"W, 36-33 (OT)",*,5,2,33,16.5,0,40.0,6.6,21,24.1,0,0.0,0,0.0
11,10.0,,12.0,13.0,2021-12-05,LVR,,WAS,"L, 15-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,10.0,,13.0,14.0,2021-12-12,LVR,@,KAN,"L, 9-48",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,10.0,,14.0,15.0,2021-12-20,LVR,@,CLE,"W, 16-14",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,10.0,,15.0,16.0,2021-12-26,LVR,,DEN,"W, 17-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,10.0,,16.0,17.0,2022-01-02,LVR,@,IND,"W, 23-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,11.0,65.0,17.0,18.0,2022-01-09,LVR,,LAC,"W, 35-32 (OT)",*,9,2,22,11.0,0,22.2,2.4,62,77.5,0,0.0,1,3.0
17,,,,,,,,,6-5,,93,55,665,12.1,2,59.1,7.2,608,80.9,0,0.0,3,0.9
