,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,28.0,1.0,1.0,2023-09-10,CHI,,GNB,"L, 20-38",*,24,37,64.9,216,1,1,5.8,5.16,78.2,4,27,9,59,0,6.6,1,1,0,0,0,0,74,100.0,0,0.0,0,0.0
1,2.0,29.0,2.0,2.0,2023-09-17,CHI,@,TAM,"L, 17-27",*,16,29,55.2,211,1,2,7.3,4.86,61.1,6,42,4,3,1,0.8,2,0,0,1,-8,0,53,100.0,0,0.0,0,0.0
2,3.0,30.0,3.0,3.0,2023-09-24,CHI,@,KAN,"L, 10-41",*,11,22,50.0,99,1,1,4.5,3.36,58.7,3,12,11,47,0,4.3,0,0,0,0,0,0,51,100.0,0,0.0,0,0.0
3,4.0,31.0,4.0,4.0,2023-10-01,CHI,,DEN,"L, 28-31",*,28,35,80.0,335,4,1,9.6,10.57,132.7,4,35,4,25,0,6.3,1,1,0,0,0,0,72,100.0,0,0.0,0,0.0
4,5.0,32.0,5.0,5.0,2023-10-05,CHI,@,WAS,"W, 40-20",*,15,29,51.7,282,4,0,9.7,12.48,125.3,3,9,11,57,0,5.2,0,0,0,0,0,0,64,100.0,0,0.0,0,0.0
5,6.0,33.0,6.0,6.0,2023-10-15,CHI,,MIN,"L, 13-19",*,6,10,60.0,58,0,1,5.8,1.30,36.7,4,18,8,46,0,5.8,0,0,0,0,0,0,35,53.0,0,0.0,0,0.0
6,6.0,,7.0,7.0,2023-10-22,CHI,,LVR,"W, 30-12",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,,8.0,8.0,2023-10-29,CHI,@,LAC,"L, 13-30",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,6.0,,9.0,9.0,2023-11-05,CHI,@,NOR,"L, 17-24",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,6.0,,10.0,10.0,2023-11-09,CHI,,CAR,"W, 16-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,7.0,34.0,11.0,11.0,2023-11-19,CHI,@,DET,"L, 26-31",*,16,23,69.6,169,1,0,7.3,8.22,105.2,2,18,18,104,0,5.8,1,0,0,0,0,0,75,100.0,0,0.0,0,0.0
11,8.0,35.0,12.0,12.0,2023-11-27,CHI,@,MIN,"W, 12-10",*,27,37,73.0,217,0,0,5.9,5.86,87.3,3,18,12,59,0,4.9,2,2,0,0,0,0,70,100.0,0,0.0,0,0.0
12,9.0,36.0,13.0,14.0,2023-12-10,CHI,,DET,"W, 28-13",*,19,33,57.6,223,1,0,6.8,7.36,88.3,3,29,12,58,1,4.8,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
13,10.0,37.0,14.0,15.0,2023-12-17,CHI,@,CLE,"L, 17-20",*,19,40,47.5,166,1,2,4.2,2.40,46.5,3,18,7,30,0,4.3,2,0,0,0,0,0,73,100.0,0,0.0,0,0.0
14,11.0,38.0,15.0,16.0,2023-12-24,CHI,,ARI,"W, 27-16",*,15,27,55.6,170,1,1,6.3,5.37,71.5,1,0,9,97,1,10.8,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0
15,12.0,39.0,16.0,17.0,2023-12-31,CHI,,ATL,"W, 37-17",*,20,32,62.5,268,1,0,8.4,9.00,99.5,3,28,11,45,1,4.1,1,0,0,0,0,0,74,100.0,0,0.0,0,0.0
16,13.0,40.0,17.0,18.0,2024-01-07,CHI,@,GNB,"L, 9-17",*,11,16,68.8,148,0,0,9.3,9.25,97.9,5,31,8,27,0,3.4,0,0,0,0,0,0,47,97.9,0,0.0,0,0.0
17,,,,,,,,,5-8,,227,370,61.4,2562,16,9,6.9,6.69,86.3,44,285,124,657,4,5.3,10,4,0,1,-8,0,829,96.3,0,0.0,0,0.0
