,Season,Age,Team,Lg,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,AV,Awards
0,2021,22,CHI,NFL,QB,12.0,10.0,2-8-0,159.0,270.0,58.9,1870.0,7.0,2.6,10.0,3.7,83.0,38.2,64.0,6.9,5.78,11.8,155.8,73.2,31.4,36.0,264.0,11.76,5.25,4.24,0.0,0.0,6.0,
1,2022,23,CHI,NFL,QB,15.0,15.0,3-12-0,192.0,318.0,60.4,2242.0,17.0,5.3,11.0,3.5,91.0,36.7,56.0,7.1,6.56,11.7,149.5,85.2,56.3,55.0,359.0,14.75,5.05,4.63,1.0,2.0,16.0,AP MVP-9
2,2023,24,CHI,NFL,QB,13.0,13.0,5-8-0,227.0,370.0,61.4,2562.0,16.0,4.3,9.0,2.4,121.0,38.4,58.0,6.9,6.69,11.3,197.1,86.3,46.1,44.0,285.0,10.63,5.5,5.29,1.0,1.0,13.0,
3,2024,25,PIT,NFL,QB,10.0,6.0,4-2-0,106.0,161.0,65.8,1106.0,5.0,3.1,1.0,0.6,45.0,42.9,55.0,6.9,7.21,10.4,110.6,93.3,50.8,16.0,124.0,9.04,5.55,5.86,0.0,1.0,6.0,
4,4 Yrs,4 Yrs,4 Yrs,4 Yrs,,50.0,44.0,14-30-0,684.0,1119.0,61.1,7780.0,45.0,4.0,31.0,2.8,340.0,38.5,64.0,7.0,6.51,11.4,155.6,83.9,,151.0,1032.0,11.89,5.31,4.92,2.0,4.0,41.0,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17.0,15.0,14-30-0,233.0,380.0,61.1,2645.0,15.0,4.0,11.0,2.8,116.0,38.5,64.0,7.0,6.51,11.4,155.6,83.9,,51.0,351.0,11.89,5.31,4.92,1.0,1.0,14.0,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),CHI (3 Yrs),,40.0,38.0,10-28-0,578.0,958.0,60.3,6674.0,40.0,4.2,30.0,3.1,295.0,37.8,64.0,7.0,6.39,11.5,166.9,82.3,,135.0,908.0,12.35,5.28,4.77,2.0,3.0,35.0,
8,PIT (1 Yr),PIT (1 Yr),PIT (1 Yr),PIT (1 Yr),,10.0,6.0,4-2-0,106.0,161.0,65.8,1106.0,5.0,3.1,1.0,0.6,45.0,42.9,55.0,6.9,7.21,10.4,110.6,93.3,,16.0,124.0,9.04,5.55,5.86,0.0,1.0,6.0,
