,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,41.0,1.0,1.0,2024-09-08,PIT,@,ATL,"W, 18-10",*,17,23,73.9,156,0,0,6.8,6.78,91.9,2,23,14,57,0,4.1,1,0,0,1,0,0,68,100.0,0,0.0,0,0.0
1,2.0,42.0,2.0,2.0,2024-09-15,PIT,@,DEN,"W, 13-6",*,13,20,65.0,117,1,0,5.9,6.85,97.3,2,7,8,27,0,3.4,1,0,0,0,-2,0,66,100.0,0,0.0,0,0.0
2,3.0,43.0,3.0,3.0,2024-09-22,PIT,,LAC,"W, 20-10",*,25,32,78.1,245,1,1,7.7,6.88,96.0,2,13,6,6,1,1.0,0,0,0,0,0,0,68,100.0,0,0.0,0,0.0
3,4.0,44.0,4.0,4.0,2024-09-29,PIT,@,IND,"L, 24-27",*,22,34,64.7,312,1,0,9.2,9.76,104.0,4,30,10,55,2,5.5,2,1,0,1,-12,0,70,100.0,0,0.0,0,0.0
4,5.0,45.0,5.0,5.0,2024-10-06,PIT,,DAL,"L, 17-20",*,15,27,55.6,131,2,0,4.9,6.33,93.3,3,16,6,27,0,4.5,1,0,0,1,0,0,56,96.6,0,0.0,0,0.0
5,6.0,46.0,6.0,6.0,2024-10-13,PIT,@,LVR,"W, 32-13",*,14,24,58.3,145,0,0,6.0,6.04,75.9,3,35,11,59,2,5.4,1,0,0,0,-8,0,67,100.0,0,0.0,0,0.0
6,6.0,,7.0,7.0,2024-10-20,PIT,,NYJ,"W, 37-15",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,6.0,,8.0,8.0,2024-10-28,PIT,,NYG,"W, 26-18",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,6.0,,9.0,10.0,2024-11-10,PIT,@,WAS,"W, 28-27",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,7.0,47.0,10.0,11.0,2024-11-17,PIT,,BAL,"W, 18-16",,0,0,,0,0,0,,,,0,0,2,17,0,8.5,0,0,0,0,0,0,3,3.8,0,0.0,0,0.0
10,8.0,48.0,11.0,12.0,2024-11-21,PIT,@,CLE,"L, 19-24",,0,1,0.0,0,0,0,0.0,0.00,39.6,0,0,3,26,0,8.7,0,0,0,0,0,0,7,10.1,0,0.0,0,0.0
11,9.0,49.0,12.0,13.0,2024-12-01,PIT,@,CIN,"W, 44-38",,0,0,,0,0,0,,,,0,0,1,7,0,7.0,0,0,0,0,0,0,2,2.9,0,0.0,0,0.0
12,9.0,,13.0,14.0,2024-12-08,PIT,,CLE,"W, 27-14",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,10.0,50.0,14.0,15.0,2024-12-15,PIT,@,PHI,"L, 13-27",,0,0,,0,0,0,,,,0,0,1,8,0,8.0,0,0,0,0,0,0,1,2.3,0,0.0,0,0.0
14,10.0,,15.0,16.0,2024-12-21,PIT,@,BAL,"L, 17-34",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,10.0,,16.0,17.0,2024-12-25,PIT,,KAN,"L, 10-29",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,10.0,,17.0,18.0,2025-01-04,PIT,,CIN,"L, 17-19",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,6-4,,106,161,65.8,1106,5,1,6.9,7.21,93.3,16,124,62,289,5,4.7,6,1,0,3,-22,0,408,62.2,0,0.0,0,0.0
