,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2024-09-08,DEN,@,SEA,"L, 20-26",,8,8,39,4.9,0,100.0,4.9,34,49.3,0,0.0,0,0.0
1,1.0,,2.0,2.0,2024-09-15,DEN,,PIT,"L, 6-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,1.0,,3.0,3.0,2024-09-22,DEN,@,TAM,"W, 26-7",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,1.0,,4.0,4.0,2024-09-29,DEN,@,NYJ,"W, 10-9",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,1.0,,5.0,5.0,2024-10-06,DEN,,LVR,"W, 34-18",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,2.0,2.0,6.0,6.0,2024-10-13,DEN,,LAC,"L, 16-23",*,6,4,78,19.5,0,66.7,13.0,34,61.8,0,0.0,0,0.0
6,3.0,3.0,7.0,7.0,2024-10-17,DEN,@,NOR,"W, 33-10",*,3,1,20,20.0,0,33.3,6.7,28,43.1,0,0.0,0,0.0
7,4.0,4.0,8.0,8.0,2024-10-27,DEN,,CAR,"W, 28-14",,3,3,28,9.3,0,100.0,9.3,25,34.2,0,0.0,1,4.2
8,5.0,5.0,9.0,9.0,2024-11-03,DEN,@,BAL,"L, 10-41",,3,2,11,5.5,0,66.7,3.7,29,40.3,0,0.0,0,0.0
9,6.0,6.0,10.0,10.0,2024-11-10,DEN,@,KAN,"L, 14-16",*,4,4,39,9.8,1,100.0,9.8,38,65.5,0,0.0,0,0.0
10,7.0,7.0,11.0,11.0,2024-11-17,DEN,,ATL,"W, 38-6",*,5,4,66,16.5,0,80.0,13.2,42,67.7,0,0.0,0,0.0
11,8.0,8.0,12.0,12.0,2024-11-24,DEN,@,LVR,"W, 29-19",*,9,6,80,13.3,0,66.7,8.9,44,64.7,0,0.0,0,0.0
12,9.0,9.0,13.0,13.0,2024-12-02,DEN,,CLE,"W, 41-32",,4,1,16,16.0,0,25.0,4.0,31,47.0,0,0.0,0,0.0
13,10.0,10.0,14.0,15.0,2024-12-15,DEN,,IND,"W, 31-13",*,1,0,0,,0,0.0,0.0,38,60.3,0,0.0,0,0.0
14,11.0,11.0,15.0,16.0,2024-12-19,DEN,@,LAC,"L, 27-34",*,3,2,21,10.5,1,66.7,7.0,36,56.3,0,0.0,0,0.0
15,12.0,12.0,16.0,17.0,2024-12-28,DEN,@,CIN,"L, 24-30 (OT)",,2,2,27,13.5,0,100.0,13.5,30,50.0,0,0.0,0,0.0
16,13.0,13.0,17.0,18.0,2025-01-05,DEN,,KAN,"W, 38-0",,4,4,50,12.5,1,100.0,12.5,38,51.4,0,0.0,0,0.0
17,,,,,,,,,7-6,,55,41,475,11.6,3,74.5,8.6,447,52.7,0,0.0,1,0.3
