,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,61.0,1.0,1.0,2023-09-10,PHI,@,NWE,"W, 25-20",*,10,7,79,11.3,0,70.0,7.9,0,0,0,0,0,0,60,90.9,0,0.0,0,0.0
1,2.0,62.0,2.0,2.0,2023-09-14,PHI,,MIN,"W, 34-28",*,6,4,29,7.3,0,66.7,4.8,0,0,0,0,0,0,74,96.1,0,0.0,0,0.0
2,3.0,63.0,3.0,3.0,2023-09-25,PHI,@,TAM,"W, 25-11",*,14,9,131,14.6,0,64.3,9.4,0,0,0,0,0,0,66,82.5,0,0.0,0,0.0
3,4.0,64.0,4.0,4.0,2023-10-01,PHI,,WAS,"W, 34-31 (OT)",*,13,9,175,19.4,2,69.2,13.5,0,0,0,0,0,0,68,95.8,0,0.0,0,0.0
4,5.0,65.0,5.0,5.0,2023-10-08,PHI,@,LAR,"W, 23-14",*,8,6,127,21.2,0,75.0,15.9,0,0,0,0,0,0,78,98.7,0,0.0,0,0.0
5,6.0,66.0,6.0,6.0,2023-10-15,PHI,@,NYJ,"L, 14-20",*,9,7,131,18.7,0,77.8,14.6,0,0,0,0,0,0,67,95.7,0,0.0,0,0.0
6,7.0,67.0,7.0,7.0,2023-10-22,PHI,,MIA,"W, 31-17",*,15,10,137,13.7,1,66.7,9.1,0,0,0,0,0,0,59,81.9,0,0.0,0,0.0
7,8.0,68.0,8.0,8.0,2023-10-29,PHI,@,WAS,"W, 38-31",*,8,8,130,16.3,2,100.0,16.3,0,0,0,0,0,0,62,98.4,0,0.0,0,0.0
8,9.0,69.0,9.0,9.0,2023-11-05,PHI,,DAL,"W, 28-23",*,9,7,66,9.4,1,77.8,7.3,0,0,0,0,0,0,60,96.8,0,0.0,0,0.0
9,10.0,70.0,10.0,11.0,2023-11-20,PHI,@,KAN,"W, 21-17",*,4,1,8,8.0,0,25.0,2.0,0,0,0,0,0,0,53,94.6,0,0.0,0,0.0
10,11.0,71.0,11.0,12.0,2023-11-26,PHI,,BUF,"W, 37-34 (OT)",*,9,5,37,7.4,1,55.6,4.1,0,0,0,0,0,0,62,93.9,0,0.0,0,0.0
11,12.0,72.0,12.0,13.0,2023-12-03,PHI,,SFO,"L, 19-42",*,13,8,114,14.3,0,61.5,8.8,0,0,0,0,0,0,62,86.1,0,0.0,0,0.0
12,13.0,73.0,13.0,14.0,2023-12-10,PHI,@,DAL,"L, 13-33",*,13,9,94,10.4,0,69.2,7.2,1,1,0,0,0,0,51,92.7,0,0.0,0,0.0
13,14.0,74.0,14.0,15.0,2023-12-18,PHI,@,SEA,"L, 17-20",*,10,5,56,11.2,0,50.0,5.6,0,0,0,0,0,0,66,95.7,0,0.0,0,0.0
14,15.0,75.0,15.0,16.0,2023-12-25,PHI,,NYG,"W, 33-25",*,11,6,80,13.3,0,54.5,7.3,0,0,0,0,0,0,73,97.3,0,0.0,0,0.0
15,16.0,76.0,16.0,17.0,2023-12-31,PHI,,ARI,"L, 31-35",*,5,4,53,13.3,0,80.0,10.6,0,0,0,0,0,0,46,93.9,0,0.0,0,0.0
16,17.0,77.0,17.0,18.0,2024-01-07,PHI,@,NYG,"L, 10-27",*,1,1,9,9.0,0,100.0,9.0,1,1,0,0,0,0,12,18.5,0,0.0,0,0.0
17,,,,,,,,,11-6,,158,106,1456,13.7,7,67.1,9.2,2,2,0,0,0,0,1019,88.8,0,0.0,0,0.0
