,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,47.0,1.0,1.0,2023-09-10,SFO,@,PIT,"W, 30-7",*,8,8,129,16.1,2,100.0,16.1,0,0,0,0,0,0,58,85.3,0,0.0,0,0.0
1,2.0,48.0,2.0,2.0,2023-09-17,SFO,@,LAR,"W, 30-23",*,6,3,43,14.3,0,50.0,7.2,0,0,0,0,0,0,30,52.6,0,0.0,0,0.0
2,2.0,,3.0,3.0,2023-09-21,SFO,,NYG,"W, 30-12",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,3.0,49.0,4.0,4.0,2023-10-01,SFO,,ARI,"W, 35-16",*,6,6,148,24.7,0,100.0,24.7,0,0,0,0,0,0,42,76.4,0,0.0,0,0.0
4,4.0,50.0,5.0,5.0,2023-10-08,SFO,,DAL,"W, 42-10",*,7,4,58,14.5,0,57.1,8.3,0,0,0,0,0,0,56,78.9,0,0.0,0,0.0
5,5.0,51.0,6.0,6.0,2023-10-15,SFO,@,CLE,"L, 17-19",*,10,4,76,19.0,0,40.0,7.6,0,0,0,0,0,0,61,98.4,0,0.0,0,0.0
6,6.0,52.0,7.0,7.0,2023-10-23,SFO,@,MIN,"L, 17-22",*,6,5,57,11.4,0,83.3,9.5,0,0,0,0,0,0,52,98.1,0,0.0,0,0.0
7,7.0,53.0,8.0,8.0,2023-10-29,SFO,,CIN,"L, 17-31",*,9,5,109,21.8,0,55.6,12.1,0,0,0,0,0,0,54,91.5,0,0.0,0,0.0
8,8.0,54.0,9.0,10.0,2023-11-12,SFO,@,JAX,"W, 34-3",*,3,3,55,18.3,1,100.0,18.3,0,0,0,0,0,0,42,67.7,0,0.0,0,0.0
9,9.0,55.0,10.0,11.0,2023-11-19,SFO,,TAM,"W, 27-14",*,6,5,156,31.2,1,83.3,26.0,0,0,0,0,0,0,53,88.3,0,0.0,0,0.0
10,10.0,56.0,11.0,12.0,2023-11-23,SFO,@,SEA,"W, 31-13",*,4,2,50,25.0,1,50.0,12.5,0,0,0,0,0,0,59,89.4,0,0.0,0,0.0
11,11.0,57.0,12.0,13.0,2023-12-03,SFO,@,PHI,"W, 42-19",*,7,5,46,9.2,1,71.4,6.6,0,0,0,0,0,0,51,86.4,0,0.0,1,3.8
12,12.0,58.0,13.0,14.0,2023-12-10,SFO,,SEA,"W, 28-16",*,9,6,126,21.0,0,66.7,14.0,1,1,0,0,0,0,49,90.7,0,0.0,0,0.0
13,13.0,59.0,14.0,15.0,2023-12-17,SFO,@,ARI,"W, 45-29",*,5,3,37,12.3,0,60.0,7.4,0,0,0,0,0,0,46,82.1,0,0.0,1,3.2
14,14.0,60.0,15.0,16.0,2023-12-25,SFO,,BAL,"L, 19-33",*,7,6,113,18.8,0,85.7,16.1,0,0,0,0,0,0,66,94.3,0,0.0,0,0.0
15,15.0,61.0,16.0,17.0,2023-12-31,SFO,@,WAS,"W, 27-10",*,8,7,114,16.3,1,87.5,14.3,0,0,0,0,0,0,61,87.1,0,0.0,0,0.0
16,16.0,62.0,17.0,18.0,2024-01-07,SFO,,LAR,"L, 20-21",*,4,3,25,8.3,0,75.0,6.3,0,0,0,0,0,0,23,37.7,0,0.0,0,0.0
17,,,,,,,,,11-5,,105,75,1342,17.9,7,71.4,12.8,1,1,0,0,0,0,803,81.7,0,0.0,2,0.5
