,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2023-09-10,BAL,,HOU,"W, 25-9",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
1,1.0,78.0,2.0,2.0,2023-09-17,BAL,@,CIN,"W, 27-24",*,8,5,45,9.0,1,62.5,5.6,0,0,0,,0,0,0,0,0,0,59,78.7,0,0.0,0,0.0
2,2.0,79.0,3.0,3.0,2023-09-24,BAL,,IND,"L, 19-22 (OT)",*,5,4,35,8.8,0,80.0,7.0,0,0,0,,0,0,0,0,0,0,59,81.9,0,0.0,1,2.8
3,3.0,80.0,4.0,4.0,2023-10-01,BAL,@,CLE,"W, 28-3",,5,5,80,16.0,2,100.0,16.0,0,0,0,,0,0,0,0,0,0,40,69.0,0,0.0,0,0.0
4,4.0,81.0,5.0,5.0,2023-10-08,BAL,@,PIT,"L, 10-17",*,10,6,65,10.8,0,60.0,6.5,0,0,0,,0,0,0,0,0,0,66,94.3,0,0.0,0,0.0
5,5.0,82.0,6.0,6.0,2023-10-15,BAL,@,TEN,"W, 24-16",*,6,4,69,17.3,0,66.7,11.5,1,0,0,0.0,0,0,0,0,0,0,60,84.5,0,0.0,1,3.2
6,6.0,83.0,7.0,7.0,2023-10-22,BAL,,DET,"W, 38-6",*,6,4,63,15.8,2,66.7,10.5,0,0,0,,0,0,0,0,0,0,44,73.3,0,0.0,0,0.0
7,7.0,84.0,8.0,8.0,2023-10-29,BAL,@,ARI,"W, 31-24",*,5,4,40,10.0,1,80.0,8.0,0,0,0,,0,0,0,0,0,0,49,75.4,0,0.0,2,7.1
8,8.0,85.0,9.0,9.0,2023-11-05,BAL,,SEA,"W, 37-3",*,10,9,80,8.9,0,90.0,8.0,0,0,0,,0,0,0,0,0,0,44,57.9,0,0.0,0,0.0
9,9.0,86.0,10.0,10.0,2023-11-12,BAL,,CLE,"L, 31-33",*,4,2,44,22.0,0,50.0,11.0,0,0,0,,0,0,0,0,0,0,39,72.2,0,0.0,0,0.0
10,10.0,87.0,11.0,11.0,2023-11-16,BAL,,CIN,"W, 34-20",*,2,2,23,11.5,0,100.0,11.5,0,0,0,,1,0,0,1,0,0,7,10.6,0,0.0,0,0.0
11,10.0,,12.0,12.0,2023-11-26,BAL,@,LAC,"W, 20-10",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,10.0,,13.0,14.0,2023-12-10,BAL,,LAR,"W, 37-31 (OT)",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,10.0,,14.0,15.0,2023-12-17,BAL,@,JAX,"W, 23-7",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,10.0,,15.0,16.0,2023-12-25,BAL,@,SFO,"W, 33-19",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,10.0,,16.0,17.0,2023-12-31,BAL,,MIA,"W, 56-19",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,10.0,,17.0,18.0,2024-01-06,BAL,,PIT,"L, 10-17",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,7-3,,61,45,544,12.1,6,73.8,8.9,1,0,0,0.0,1,0,0,1,0,0,467,70.0,0,0.0,4,1.4
