,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2018-09-09,BAL,,BUF,"W, 47-3",,4,3,31,10.3,0,75.0,7.8,22,27.5,0,0.0,2,5.9
1,2.0,2.0,2.0,2.0,2018-09-13,BAL,@,CIN,"L, 23-34",*,4,3,17,5.7,1,75.0,4.3,35,41.2,0,0.0,7,23.3
2,3.0,3.0,3.0,3.0,2018-09-23,BAL,,DEN,"W, 27-14",,3,2,59,29.5,0,66.7,19.7,27,37.5,0,0.0,3,10.7
3,4.0,4.0,4.0,4.0,2018-09-30,BAL,@,PIT,"W, 26-14",,2,2,12,6.0,0,100.0,6.0,26,34.2,0,0.0,4,13.8
4,5.0,5.0,5.0,5.0,2018-10-07,BAL,@,CLE,"L, 9-12 (OT)",,3,1,16,16.0,0,33.3,5.3,33,37.9,0,0.0,3,8.8
5,6.0,6.0,6.0,6.0,2018-10-14,BAL,@,TEN,"W, 21-0",*,4,2,20,10.0,0,50.0,5.0,20,26.3,0,0.0,1,4.5
6,7.0,7.0,7.0,7.0,2018-10-21,BAL,,NOR,"L, 23-24",,1,1,8,8.0,1,100.0,8.0,26,38.2,0,0.0,5,20.8
7,8.0,8.0,8.0,8.0,2018-10-28,BAL,@,CAR,"L, 21-36",,5,4,31,7.8,0,80.0,6.2,22,32.4,0,0.0,10,35.7
8,9.0,9.0,9.0,9.0,2018-11-04,BAL,,PIT,"L, 16-23",,6,3,50,16.7,0,50.0,8.3,27,44.3,0,0.0,9,36.0
9,10.0,10.0,10.0,11.0,2018-11-18,BAL,,CIN,"W, 24-21",*,1,1,19,19.0,0,100.0,19.0,25,31.6,0,0.0,8,29.6
10,11.0,11.0,11.0,12.0,2018-11-25,BAL,,OAK,"W, 34-17",,1,1,74,74.0,0,100.0,74.0,18,25.7,0,0.0,4,14.3
11,12.0,12.0,12.0,13.0,2018-12-02,BAL,@,ATL,"W, 26-16",,3,3,47,15.7,0,100.0,15.7,32,39.5,0,0.0,4,14.3
12,13.0,13.0,13.0,14.0,2018-12-09,BAL,@,KAN,"L, 24-27 (OT)",,2,0,0,,0,0.0,0.0,25,35.2,0,0.0,5,17.2
13,14.0,14.0,14.0,15.0,2018-12-16,BAL,,TAM,"W, 20-12",,4,2,31,15.5,0,50.0,7.8,29,38.2,0,0.0,6,26.1
14,15.0,15.0,15.0,16.0,2018-12-22,BAL,@,LAC,"W, 22-10",,2,2,83,41.5,1,100.0,41.5,20,32.3,0,0.0,5,18.5
15,16.0,16.0,16.0,17.0,2018-12-30,BAL,,CLE,"W, 26-24",,5,4,54,13.5,0,80.0,10.8,27,35.1,0,0.0,5,16.1
16,,,,,,,,,10-6,,50,34,552,16.2,3,68.0,11.0,414,34.8,0,0.0,81,18.1
