,Season,Age,Team,Lg,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds.1,Y/R,TD.1,1D.1,Succ%.1,Lng.1,R/G,Y/G.1,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,22,LAR,NFL,RB,10,0,35,139,0,6,42.9,17,4.0,13.9,3.5,12,9,76,8.4,0,5,58.3,15,0.9,7.6,75.0,6.3,44,4.9,215,0,0,2.0,
1,2023,23,LAR,NFL,RB,12,11,228,1144,12,62,59.6,56,5.0,95.3,19.0,48,32,206,6.4,3,9,43.8,24,2.7,17.2,66.7,4.3,260,5.2,1350,15,3,10.0,"PB,AP-2"
2,2024,24,LAR,NFL,RB,16,16,316,1299,14,85,50.9,30,4.1,81.2,19.8,40,34,182,5.4,2,6,45.0,26,2.1,11.4,85.0,4.6,350,4.2,1481,16,5,9.0,AP OPoY-11
3,2025,25,LAR,NFL,RB,3,3,55,226,1,13,56.4,15,4.1,75.3,18.3,7,5,35,7.0,1,2,42.9,10,1.7,11.7,71.4,5.0,60,4.4,261,2,0,,
4,4 Yrs,4 Yrs,4 Yrs,4 Yrs,,41,30,634,2808,27,166,54.1,56,4.4,68.5,15.5,107,80,499,6.2,6,22,45.8,26,2.0,12.2,74.8,4.7,714,4.6,3307,33,8,21.0,
5,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,12,263,1164,11,69,54.1,56,4.4,68.5,15.5,44,33,207,6.2,2,9,45.8,26,2.0,12.2,74.8,4.7,296,4.6,1371,14,3,,
