,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1.0,2023-09-10,TAM,@,MIN,"W, 20-17",*,3,2,19,9.5,0,66.7,6.3,0,0,0,0,0,0,66,97.1,0,0.0,0,0.0
1,2.0,18.0,2.0,2.0,2023-09-17,TAM,,CHI,"W, 27-17",*,6,6,41,6.8,0,100.0,6.8,0,0,0,0,0,0,69,97.2,0,0.0,0,0.0
2,3.0,19.0,3.0,3.0,2023-09-25,TAM,,PHI,"L, 11-25",*,2,1,16,16.0,0,50.0,8.0,0,0,0,0,0,0,43,91.5,0,0.0,0,0.0
3,4.0,20.0,4.0,4.0,2023-10-01,TAM,@,NOR,"W, 26-9",*,4,3,13,4.3,1,75.0,3.3,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
4,5.0,21.0,5.0,6.0,2023-10-15,TAM,,DET,"L, 6-20",*,2,1,15,15.0,0,50.0,7.5,0,0,0,0,0,0,54,96.4,0,0.0,2,8.0
5,6.0,22.0,6.0,7.0,2023-10-22,TAM,,ATL,"L, 13-16",*,6,5,43,8.6,0,83.3,7.2,0,0,0,0,0,0,70,95.9,0,0.0,0,0.0
6,7.0,23.0,7.0,8.0,2023-10-26,TAM,@,BUF,"L, 18-24",*,6,4,27,6.8,0,66.7,4.5,0,0,0,0,0,0,66,97.1,0,0.0,0,0.0
7,8.0,24.0,8.0,9.0,2023-11-05,TAM,@,HOU,"L, 37-39",*,9,6,70,11.7,2,66.7,7.8,1,1,0,0,0,0,66,100.0,0,0.0,0,0.0
8,9.0,25.0,9.0,10.0,2023-11-12,TAM,,TEN,"W, 20-6",*,3,2,10,5.0,0,66.7,3.3,0,0,0,0,0,0,62,95.4,0,0.0,0,0.0
9,10.0,26.0,10.0,11.0,2023-11-19,TAM,@,SFO,"L, 14-27",*,5,4,49,12.3,0,80.0,9.8,0,0,0,0,0,0,68,95.8,0,0.0,0,0.0
10,11.0,27.0,11.0,12.0,2023-11-26,TAM,@,IND,"L, 20-27",*,4,4,45,11.3,0,100.0,11.3,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
11,12.0,28.0,12.0,13.0,2023-12-03,TAM,,CAR,"W, 21-18",*,0,0,0,,0,,,0,0,0,0,0,0,61,98.4,0,0.0,0,0.0
12,13.0,29.0,13.0,14.0,2023-12-10,TAM,@,ATL,"W, 29-25",*,5,2,16,8.0,1,40.0,3.2,0,0,0,0,0,0,66,97.1,0,0.0,0,0.0
13,14.0,30.0,14.0,15.0,2023-12-17,TAM,@,GNB,"W, 34-20",*,2,2,44,22.0,0,100.0,22.0,0,0,0,0,0,0,56,90.3,0,0.0,0,0.0
14,15.0,31.0,15.0,16.0,2023-12-24,TAM,,JAX,"W, 30-12",*,1,1,7,7.0,0,100.0,7.0,0,0,0,0,0,0,72,97.3,0,0.0,1,5.0
15,16.0,32.0,16.0,17.0,2023-12-31,TAM,,NOR,"L, 13-23",*,6,2,10,5.0,0,33.3,1.7,0,0,0,0,0,0,53,94.6,0,0.0,1,3.8
16,17.0,33.0,17.0,18.0,2024-01-07,TAM,@,CAR,"W, 9-0",*,3,2,30,15.0,0,66.7,10.0,0,0,0,0,0,0,61,93.8,0,0.0,0,0.0
17,,,,,,,,,9-8,,67,47,455,9.7,4,70.1,6.8,1,1,0,0,0,0,1064,96.5,0,0.0,4,0.9
