,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,23,TAM,NFL,TE,16,11,65,42,391,9.3,2,19,52.3,35,2.6,24.4,64.6,6.0,0,0,0,0,,,,0.0,0.0,42,9.3,391,2,0,3,
1,2023,24,TAM,NFL,TE,17,17,67,47,455,9.7,4,22,49.3,27,2.8,26.8,70.1,6.8,0,0,0,0,,,,0.0,0.0,47,9.7,455,4,1,4,
2,2024,25,TAM,NFL,TE,14,14,87,59,600,10.2,4,31,51.7,44,4.2,42.9,67.8,6.9,1,-4,0,0,0.0,-4.0,-4.0,-0.3,0.1,60,9.9,596,4,2,6,
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,47,42,219,148,1446,9.8,10,72,51.1,44,3.1,30.8,67.6,6.6,1,-4,0,0,0.0,-4.0,-4.0,-0.1,0.0,149,9.7,1442,10,3,13,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,15,79,54,523,9.8,4,26,51.1,44,3.1,30.8,67.6,6.6,0,-1,0,0,0.0,-4.0,-4.0,-0.1,0.0,54,3.5,522,4,1,5,
