,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,6.0,1.0,1.0,2020-09-14,DEN,,TEN,"L, 14-16",*,22,33,66.7,216,1,0,6.5,7.15,95.0,0,0,3,5,0,1.7,2,0,0,2,-1,0,59,100.0,0,0.0,0,0.0
1,2.0,7.0,2.0,2.0,2020-09-20,DEN,@,PIT,"L, 21-26",*,1,5,20.0,20,0,0,4.0,4.00,43.7,1,8,0,0,0,,1,1,0,0,0,0,13,16.9,0,0.0,0,0.0
2,2.0,,3.0,3.0,2020-09-27,DEN,,TAM,"L, 10-28",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2.0,,4.0,4.0,2020-10-01,DEN,@,NYJ,"W, 37-28",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,3.0,8.0,5.0,6.0,2020-10-18,DEN,@,NWE,"W, 18-12",*,10,24,41.7,189,0,2,7.9,4.13,34.9,2,25,5,-1,0,-0.2,1,0,0,1,0,0,64,100.0,0,0.0,0,0.0
5,4.0,9.0,6.0,7.0,2020-10-25,DEN,,KAN,"L, 16-43",*,24,40,60.0,254,0,2,6.4,4.10,57.7,3,20,3,8,1,2.7,0,0,0,0,0,0,76,98.7,0,0.0,0,0.0
6,5.0,10.0,7.0,8.0,2020-11-01,DEN,,LAC,"W, 31-30",*,26,41,63.4,248,3,1,6.0,6.41,94.4,2,5,2,-1,0,-0.5,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
7,6.0,11.0,8.0,9.0,2020-11-08,DEN,@,ATL,"L, 27-34",*,25,48,52.1,313,2,1,6.5,6.42,77.9,1,11,7,47,1,6.7,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
8,7.0,12.0,9.0,10.0,2020-11-15,DEN,@,LVR,"L, 12-37",*,23,47,48.9,257,1,4,5.5,2.06,37.3,2,10,2,7,0,3.5,1,0,0,1,0,0,71,100.0,0,0.0,0,0.0
9,8.0,13.0,10.0,11.0,2020-11-22,DEN,,MIA,"W, 20-13",*,18,30,60.0,270,0,1,9.0,7.50,75.7,0,0,2,23,0,11.5,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
10,8.0,,11.0,12.0,2020-11-29,DEN,,NOR,"L, 3-31",COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List,COVID-19 List
11,9.0,14.0,12.0,13.0,2020-12-06,DEN,@,KAN,"L, 16-22",*,15,28,53.6,151,2,2,5.4,3.61,63.2,0,0,2,9,0,4.5,0,0,0,0,0,0,66,100.0,0,0.0,0,0.0
12,10.0,15.0,13.0,14.0,2020-12-13,DEN,@,CAR,"W, 32-27",*,21,27,77.8,280,4,0,10.4,13.33,149.5,1,11,6,4,0,0.7,2,1,0,1,-4,0,61,100.0,0,0.0,0,0.0
13,11.0,16.0,14.0,15.0,2020-12-19,DEN,,BUF,"L, 19-48",*,20,32,62.5,132,1,0,4.1,4.75,81.8,3,17,5,37,0,7.4,1,1,0,0,0,0,64,100.0,0,0.0,0,0.0
14,12.0,17.0,15.0,16.0,2020-12-27,DEN,@,LAC,"L, 16-19",*,24,47,51.1,264,0,2,5.6,3.70,50.3,2,1,5,15,1,3.0,0,0,0,0,0,0,77,100.0,0,0.0,0,0.0
15,13.0,18.0,16.0,17.0,2021-01-03,DEN,,LVR,"L, 31-32",*,25,41,61.0,339,2,0,8.3,9.24,103.6,2,15,2,7,0,3.5,0,0,0,0,0,0,81,100.0,0,0.0,0,0.0
16,,,,,,,,,4-9,,254,443,57.3,2933,16,15,6.6,5.82,75.4,19,123,44,160,3,3.6,8,3,0,5,-5,0,835,92.8,0,0.0,0,0.0
