,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,25.0,1.0,1.0,2020-09-14,DEN,,TEN,"L, 14-16",*,5,4,29,7.3,0,80.0,5.8,50,84.7,0,0.0,0,0.0
1,2.0,26.0,2.0,2.0,2020-09-20,DEN,@,PIT,"L, 21-26",*,5,2,24,12.0,0,40.0,4.8,50,64.9,0,0.0,4,13.3
2,3.0,27.0,3.0,3.0,2020-09-27,DEN,,TAM,"L, 10-28",*,4,4,43,10.8,1,100.0,10.8,53,84.1,0,0.0,0,0.0
3,4.0,28.0,4.0,4.0,2020-10-01,DEN,@,NYJ,"W, 37-28",*,7,6,113,18.8,1,85.7,16.1,53,75.7,0,0.0,0,0.0
4,5.0,29.0,5.0,6.0,2020-10-18,DEN,@,NWE,"W, 18-12",*,8,4,101,25.3,0,50.0,12.6,59,92.2,0,0.0,1,4.2
5,6.0,30.0,6.0,7.0,2020-10-25,DEN,,KAN,"L, 16-43",*,4,3,44,14.7,0,75.0,11.0,51,66.2,0,0.0,0,0.0
6,6.0,,7.0,8.0,2020-11-01,DEN,,LAC,"W, 31-30",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,7.0,31.0,8.0,9.0,2020-11-08,DEN,@,ATL,"L, 27-34",*,9,4,29,7.3,1,44.4,3.2,60,82.2,0,0.0,0,0.0
8,8.0,32.0,9.0,10.0,2020-11-15,DEN,@,LVR,"L, 12-37",*,6,4,61,15.3,0,66.7,10.2,42,59.2,0,0.0,0,0.0
9,9.0,33.0,10.0,11.0,2020-11-22,DEN,,MIA,"W, 20-13",*,8,5,119,23.8,0,62.5,14.9,54,83.1,0,0.0,0,0.0
10,10.0,34.0,11.0,12.0,2020-11-29,DEN,,NOR,"L, 3-31",*,2,0,0,,0,0.0,0.0,31,72.1,0,0.0,0,0.0
11,11.0,35.0,12.0,13.0,2020-12-06,DEN,@,KAN,"L, 16-22",*,4,4,44,11.0,2,100.0,11.0,59,89.4,0,0.0,0,0.0
12,12.0,36.0,13.0,14.0,2020-12-13,DEN,@,CAR,"W, 32-27",*,5,3,36,12.0,1,60.0,7.2,50,82.0,0,0.0,1,3.3
13,13.0,37.0,14.0,15.0,2020-12-19,DEN,,BUF,"L, 19-48",*,4,3,14,4.7,0,75.0,3.5,57,89.1,0,0.0,0,0.0
14,14.0,38.0,15.0,16.0,2020-12-27,DEN,@,LAC,"L, 16-19",*,4,3,39,13.0,0,75.0,9.8,69,89.6,0,0.0,0,0.0
15,15.0,39.0,16.0,17.0,2021-01-03,DEN,,LVR,"L, 31-32",*,4,2,46,23.0,0,50.0,11.5,12,14.8,0,0.0,0,0.0
16,,,,,,,,,4-11,,79,51,742,14.5,6,64.6,9.4,750,74.2,0,0.0,6,1.4
