,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2024-09-08,DET,,LAR,"W, 26-20 (OT)",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,1.0,56.0,2.0,2.0,2024-09-15,DET,,TAM,"L, 16-20",,4,2,12,6.0,0,50.0,3.0,33,38.4,0,0.0,0,0.0
2,2.0,57.0,3.0,3.0,2024-09-22,DET,@,ARI,"W, 20-13",,1,1,8,8.0,0,100.0,8.0,34,50.0,0,0.0,0,0.0
3,3.0,58.0,4.0,4.0,2024-09-30,DET,,SEA,"W, 42-29",,2,2,52,26.0,0,100.0,26.0,21,39.6,0,0.0,0,0.0
4,4.0,59.0,5.0,6.0,2024-10-13,DET,@,DAL,"W, 47-9",,3,3,68,22.7,0,100.0,22.7,30,44.1,0,0.0,0,0.0
5,5.0,60.0,6.0,7.0,2024-10-20,DET,@,MIN,"W, 31-29",*,2,2,25,12.5,0,100.0,12.5,30,52.6,0,0.0,0,0.0
6,6.0,61.0,7.0,8.0,2024-10-27,DET,,TEN,"W, 52-14",*,1,0,0,,0,0.0,0.0,37,77.1,0,0.0,0,0.0
7,7.0,62.0,8.0,9.0,2024-11-03,DET,@,GNB,"W, 24-14",*,2,2,12,6.0,0,100.0,6.0,44,77.2,0,0.0,0,0.0
8,8.0,63.0,9.0,10.0,2024-11-10,DET,@,HOU,"W, 26-23",,0,0,0,,0,,,32,49.2,0,0.0,0,0.0
9,9.0,64.0,10.0,11.0,2024-11-17,DET,,JAX,"W, 52-6",,4,3,26,8.7,0,75.0,6.5,56,70.9,0,0.0,0,0.0
10,10.0,65.0,11.0,12.0,2024-11-24,DET,@,IND,"W, 24-6",*,4,4,55,13.8,0,100.0,13.8,36,50.0,0,0.0,0,0.0
11,11.0,66.0,12.0,13.0,2024-11-28,DET,,CHI,"W, 23-20",*,3,2,48,24.0,0,66.7,16.0,49,70.0,0,0.0,0,0.0
12,12.0,67.0,13.0,14.0,2024-12-05,DET,,GNB,"W, 34-31",*,7,6,43,7.2,2,85.7,6.1,53,66.3,0,0.0,0,0.0
13,13.0,68.0,14.0,15.0,2024-12-15,DET,,BUF,"L, 42-48",*,8,4,30,7.5,1,50.0,3.8,64,81.0,0,0.0,0,0.0
14,14.0,69.0,15.0,16.0,2024-12-22,DET,@,CHI,"W, 34-17",*,1,0,0,,0,0.0,0.0,42,64.6,0,0.0,0,0.0
15,15.0,70.0,16.0,17.0,2024-12-30,DET,@,SFO,"W, 40-34",,0,0,0,,0,,,40,56.3,0,0.0,0,0.0
16,16.0,71.0,17.0,18.0,2025-01-05,DET,,MIN,"W, 31-9",*,2,2,15,7.5,0,100.0,7.5,40,58.8,0,0.0,0,0.0
17,,,,,,,,,14-2,,44,33,394,11.9,3,75.0,9.0,641,59.0,0,0.0,0,0.0
