,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,163.0,1.0,1,2024-09-08,TEN,@,CHI,"L, 17-24",*,1,1,8,8.0,0,100.0,8.0,0,0,0,0,0,0,17,26.6,0,0.0,0,0.0
1,2.0,164.0,2.0,2,2024-09-15,TEN,,NYJ,"L, 17-24",*,2,1,9,9.0,0,50.0,4.5,0,0,0,0,0,0,29,43.9,0,0.0,0,0.0
2,3.0,165.0,3.0,3,2024-09-22,TEN,,GNB,"L, 14-30",,7,6,73,12.2,1,85.7,10.4,0,0,0,0,0,0,25,46.3,0,0.0,0,0.0
3,4.0,166.0,4.0,4,2024-09-30,TEN,@,MIA,"W, 31-12",,4,2,31,15.5,0,50.0,7.8,0,0,0,0,0,0,21,32.3,0,0.0,0,0.0
4,5.0,167.0,5.0,6,2024-10-13,TEN,,IND,"L, 17-20",,6,4,54,13.5,0,66.7,9.0,0,0,0,0,0,0,41,70.7,0,0.0,0,0.0
5,6.0,168.0,6.0,7,2024-10-20,TEN,@,BUF,"L, 10-34",*,1,1,-2,-2.0,0,100.0,-2.0,1,0,0,0,0,0,44,60.3,0,0.0,0,0.0
6,,,,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs,Player went from Tennessee Titans to Kansas City Chiefs
7,7.0,169.0,7.0,8,2024-10-27,KAN,@,LVR,"W, 27-20",,3,2,29,14.5,0,66.7,9.7,0,0,0,0,0,0,23,31.9,0,0.0,0,0.0
8,8.0,170.0,8.0,9,2024-11-04,KAN,,TAM,"W, 30-24 (OT)",*,9,8,86,10.8,2,88.9,9.6,0,0,0,0,0,0,51,60.0,0,0.0,0,0.0
9,9.0,171.0,9.0,10,2024-11-10,KAN,,DEN,"W, 16-14",*,5,4,56,14.0,0,80.0,11.2,0,0,0,0,0,0,44,64.7,0,0.0,0,0.0
10,10.0,172.0,10.0,11,2024-11-17,KAN,@,BUF,"L, 21-30",,4,3,29,9.7,0,75.0,7.3,0,0,0,0,0,0,26,47.3,0,0.0,0,0.0
11,11.0,173.0,11.0,12,2024-11-24,KAN,@,CAR,"W, 30-27",*,6,5,35,7.0,1,83.3,5.8,0,0,0,0,0,0,33,44.6,0,0.0,0,0.0
12,12.0,174.0,12.0,13,2024-11-29,KAN,,LVR,"W, 19-17",*,9,4,90,22.5,0,44.4,10.0,0,0,0,0,0,0,42,59.2,0,0.0,0,0.0
13,13.0,175.0,13.0,14,2024-12-08,KAN,,LAC,"W, 19-17",*,9,4,32,8.0,1,44.4,3.6,0,0,0,0,0,0,38,55.1,0,0.0,0,0.0
14,14.0,176.0,14.0,15,2024-12-15,KAN,@,CLE,"W, 21-7",,6,5,36,7.2,0,83.3,6.0,0,0,0,0,0,0,34,45.3,0,0.0,0,0.0
15,15.0,177.0,15.0,16,2024-12-21,KAN,,HOU,"W, 27-19",,4,4,37,9.3,0,100.0,9.3,0,0,0,0,0,0,36,48.6,0,0.0,0,0.0
16,16.0,178.0,16.0,17,2024-12-25,KAN,@,PIT,"W, 29-10",,4,2,7,3.5,0,50.0,1.8,0,0,0,0,0,0,29,46.8,0,0.0,0,0.0
17,16.0,,17.0,18,2025-01-05,KAN,@,DEN,"L, 0-38",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
18,,,,,,,,,10-6,,80,56,610,10.9,5,70.0,7.6,1,0,0,0,0,0,533,49.1,0,0.0,0,0.0
