,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,49.0,1.0,1.0,2016-09-11,HOU,,CHI,"W, 23-14",*,8,5,54,10.8,1,62.5,6.8,73,97.3,0,0.0,0,0.0
1,2.0,50.0,2.0,2.0,2016-09-18,HOU,,KAN,"W, 19-12",*,11,7,113,16.1,1,63.6,10.3,72,100.0,0,0.0,1,3.1
2,3.0,51.0,3.0,3.0,2016-09-22,HOU,@,NWE,"L, 0-27",*,8,4,56,14.0,0,50.0,7.0,69,97.2,0,0.0,0,0.0
3,4.0,52.0,4.0,4.0,2016-10-02,HOU,,TEN,"W, 27-20",*,6,1,4,4.0,0,16.7,0.7,61,95.3,0,0.0,0,0.0
4,5.0,53.0,5.0,5.0,2016-10-09,HOU,@,MIN,"L, 13-31",*,9,5,56,11.2,1,55.6,6.2,64,100.0,0,0.0,0,0.0
5,6.0,54.0,6.0,6.0,2016-10-16,HOU,,IND,"W, 26-23 (OT)",*,15,9,71,7.9,0,60.0,4.7,70,98.6,0,0.0,0,0.0
6,7.0,55.0,7.0,7.0,2016-10-24,HOU,@,DEN,"L, 9-27",*,12,5,36,7.2,0,41.7,3.0,70,100.0,0,0.0,0,0.0
7,8.0,56.0,8.0,8.0,2016-10-30,HOU,,DET,"W, 20-13",*,7,4,44,11.0,0,57.1,6.3,66,98.5,0,0.0,0,0.0
8,9.0,57.0,9.0,10.0,2016-11-13,HOU,@,JAX,"W, 24-21",*,13,5,48,9.6,0,38.5,3.7,61,96.8,0,0.0,0,0.0
9,10.0,58.0,10.0,11.0,2016-11-21,HOU,@,OAK,"L, 20-27",*,6,5,58,11.6,0,83.3,9.7,74,97.4,0,0.0,0,0.0
10,11.0,59.0,11.0,12.0,2016-11-27,HOU,,SDG,"L, 13-21",*,10,5,70,14.0,0,50.0,7.0,67,97.1,0,0.0,0,0.0
11,12.0,60.0,12.0,13.0,2016-12-04,HOU,@,GNB,"L, 13-21",*,8,3,58,19.3,1,37.5,7.3,66,100.0,0,0.0,0,0.0
12,13.0,61.0,13.0,14.0,2016-12-11,HOU,@,IND,"W, 22-17",*,4,2,33,16.5,0,50.0,8.3,71,98.6,0,0.0,0,0.0
13,14.0,62.0,14.0,15.0,2016-12-18,HOU,,JAX,"W, 21-20",*,17,8,87,10.9,0,47.1,5.1,82,97.6,0,0.0,0,0.0
14,15.0,63.0,15.0,16.0,2016-12-24,HOU,,CIN,"W, 12-10",*,6,3,43,14.3,0,50.0,7.2,64,100.0,0,0.0,1,3.6
15,16.0,64.0,16.0,17.0,2017-01-01,HOU,@,TEN,"L, 17-24",*,11,7,123,17.6,0,63.6,11.2,55,74.3,0,0.0,0,0.0
16,,,,,,,,,9-7,,151,78,954,12.2,4,51.7,6.3,1085,96.7,0,0.0,2,0.4
