,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2013-09-08,CIN,@,CHI,"L, 21-24",,4,22,0,5.5,2,1,8,8.0,0,50.0,4.0,0,0,0,0,0,0,21,36.2,0,0.0,3,12.0
1,2.0,2.0,2.0,2.0,2013-09-16,CIN,,PIT,"W, 20-10",,8,38,1,4.8,2,1,27,27.0,1,50.0,13.5,0,0,0,0,0,0,28,34.1,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2013-09-22,CIN,,GNB,"W, 34-30",,10,50,1,5.0,4,4,49,12.3,0,100.0,12.3,0,0,0,0,0,0,30,53.6,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2013-09-29,CIN,@,CLE,"L, 6-17",,10,37,0,3.7,7,6,38,6.3,0,85.7,5.4,0,0,0,1,0,0,50,73.5,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2013-10-06,CIN,,NWE,"W, 13-6",,13,62,0,4.8,3,2,7,3.5,0,66.7,2.3,1,1,0,0,0,0,34,48.6,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2013-10-13,CIN,@,BUF,"W, 27-24 (OT)",,15,28,0,1.9,7,6,72,12.0,1,85.7,10.3,0,0,0,0,0,0,50,58.1,0,0.0,0,0.0
6,7.0,7.0,7.0,7.0,2013-10-20,CIN,@,DET,"W, 27-24",,7,27,0,3.9,6,5,32,6.4,0,83.3,5.3,0,0,0,0,0,0,28,49.1,0,0.0,0,0.0
7,8.0,8.0,8.0,8.0,2013-10-27,CIN,,NYJ,"W, 49-9",,5,18,0,3.6,2,1,9,9.0,0,50.0,4.5,0,0,0,0,0,0,26,45.6,0,0.0,0,0.0
8,9.0,9.0,9.0,9.0,2013-10-31,CIN,@,MIA,"L, 20-22 (OT)",,9,79,2,8.8,4,4,25,6.3,0,100.0,6.3,0,0,0,0,0,0,45,48.4,0,0.0,0,0.0
9,10.0,10.0,10.0,10.0,2013-11-10,CIN,@,BAL,"L, 17-20 (OT)",,14,58,0,4.1,8,8,37,4.6,1,100.0,4.6,0,0,0,0,0,0,60,67.4,0,0.0,0,0.0
10,11.0,11.0,11.0,11.0,2013-11-17,CIN,,CLE,"W, 41-20",,10,45,0,4.5,5,4,41,10.3,0,80.0,8.2,0,0,0,0,0,0,30,48.4,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2013-12-01,CIN,@,SDG,"W, 17-10",,14,57,0,4.1,2,1,9,9.0,0,50.0,4.5,0,0,0,0,0,0,31,50.0,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2013-12-08,CIN,,IND,"W, 42-28",,12,99,0,8.3,4,4,49,12.3,0,100.0,12.3,0,0,0,0,0,0,42,54.5,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2013-12-15,CIN,@,PIT,"L, 20-30",,13,33,1,2.5,4,2,13,6.5,0,50.0,3.3,0,0,0,0,0,0,52,75.4,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2013-12-22,CIN,,MIN,"W, 42-14",,13,20,0,1.5,4,2,47,23.5,0,50.0,11.8,0,0,0,0,0,0,43,55.1,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2013-12-29,CIN,,BAL,"W, 34-17",,13,22,0,1.7,7,5,51,10.2,0,71.4,7.3,0,0,0,0,0,0,43,63.2,0,0.0,0,0.0
16,,,,,,,,,11-5,,170,695,5,4.1,71,56,514,9.2,3,78.9,7.2,1,1,0,1,0,0,613,54.2,0,0.0,3,0.6
