,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,31.0,1.0,1.0,2019-09-08,PIT,@,NWE,"L, 3-33",*,8,6,78,13.0,0,75.0,9.8,0,0,0,0,0,0,60,89.6,0,0.0,0,0.0
1,2.0,32.0,2.0,2.0,2019-09-15,PIT,,SEA,"L, 26-28",*,8,5,84,16.8,0,62.5,10.5,0,0,0,0,0,0,46,82.1,0,0.0,0,0.0
2,3.0,33.0,3.0,3.0,2019-09-22,PIT,@,SFO,"L, 20-24",*,7,3,81,27.0,1,42.9,11.6,0,0,0,0,0,0,53,100.0,0,0.0,0,0.0
3,4.0,34.0,4.0,4.0,2019-09-30,PIT,,CIN,"W, 27-3",*,4,3,15,5.0,0,75.0,3.8,0,0,0,0,0,0,43,74.1,0,0.0,0,0.0
4,5.0,35.0,5.0,5.0,2019-10-06,PIT,,BAL,"L, 23-26 (OT)",*,7,7,75,10.7,1,100.0,10.7,1,1,0,0,0,0,53,91.4,0,0.0,0,0.0
5,6.0,36.0,6.0,6.0,2019-10-13,PIT,@,LAC,"W, 24-17",*,3,1,7,7.0,0,33.3,2.3,0,0,0,0,0,0,50,84.7,0,0.0,2,8.0
6,7.0,37.0,7.0,8.0,2019-10-28,PIT,,MIA,"W, 27-14",*,9,5,103,20.6,1,55.6,11.4,0,0,0,0,0,0,55,71.4,0,0.0,0,0.0
7,8.0,38.0,8.0,9.0,2019-11-03,PIT,,IND,"W, 26-24",*,5,3,16,5.3,0,60.0,3.2,0,0,0,0,0,0,46,74.2,0,0.0,0,0.0
8,9.0,39.0,9.0,10.0,2019-11-10,PIT,,LAR,"W, 17-12",*,5,3,44,14.7,0,60.0,8.8,0,0,0,1,0,0,55,75.3,0,0.0,0,0.0
9,10.0,40.0,10.0,11.0,2019-11-14,PIT,@,CLE,"L, 7-21",*,4,2,21,10.5,0,50.0,5.3,0,0,0,0,0,0,22,30.6,0,0.0,0,0.0
10,10.0,,11.0,12.0,2019-11-24,PIT,@,CIN,"W, 16-10",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,10.0,,12.0,13.0,2019-12-01,PIT,,CLE,"W, 20-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,10.0,,13.0,14.0,2019-12-08,PIT,@,ARI,"W, 23-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
13,10.0,,14.0,15.0,2019-12-15,PIT,,BUF,"L, 10-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,11.0,41.0,15.0,16.0,2019-12-22,PIT,@,NYJ,"L, 10-16",*,4,2,22,11.0,0,50.0,5.5,0,0,0,0,0,0,53,79.1,0,0.0,0,0.0
15,12.0,42.0,16.0,17.0,2019-12-29,PIT,@,BAL,"L, 10-28",*,6,2,6,3.0,0,33.3,1.0,0,0,0,0,0,0,37,74.0,0,0.0,0,0.0
16,,,,,,,,,5-7,,70,42,552,13.1,3,60.0,7.9,1,1,0,1,0,0,573,76.2,0,0.0,2,0.6
