,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,91.0,1.0,1.0,2024-09-05,KAN,,BAL,"W, 27-20",*,1,0,0,,0,0.0,0.0,12,22.2,0,0.0,0,0.0
1,2.0,92.0,2.0,2.0,2024-09-15,KAN,,CIN,"W, 26-25",,0,0,0,,0,,,13,20.0,0,0.0,0,0.0
2,3.0,93.0,3.0,3.0,2024-09-22,KAN,@,ATL,"W, 22-17",,3,2,17,8.5,1,66.7,5.7,41,55.4,0,0.0,0,0.0
3,4.0,94.0,4.0,4.0,2024-09-29,KAN,@,LAC,"W, 17-10",,0,0,0,,0,,,32,51.6,0,0.0,0,0.0
4,5.0,95.0,5.0,5.0,2024-10-07,KAN,,NOR,"W, 26-13",*,8,7,130,18.6,0,87.5,16.3,56,66.7,0,0.0,0,0.0
5,6.0,96.0,6.0,7.0,2024-10-20,KAN,@,SFO,"W, 28-18",*,0,0,0,,0,,,7,10.0,0,0.0,0,0.0
6,6.0,,7.0,8.0,2024-10-27,KAN,@,LVR,"W, 27-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,6.0,,8.0,9.0,2024-11-04,KAN,,TAM,"W, 30-24 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,6.0,,9.0,10.0,2024-11-10,KAN,,DEN,"W, 16-14",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,7.0,97.0,10.0,11.0,2024-11-17,KAN,@,BUF,"L, 21-30",*,1,1,8,8.0,0,100.0,8.0,20,36.4,0,0.0,0,0.0
10,8.0,98.0,11.0,12.0,2024-11-24,KAN,@,CAR,"W, 30-27",*,2,1,6,6.0,0,50.0,3.0,41,55.4,0,0.0,0,0.0
11,9.0,99.0,12.0,13.0,2024-11-29,KAN,,LVR,"W, 19-17",,1,1,10,10.0,0,100.0,10.0,40,56.3,0,0.0,0,0.0
12,10.0,100.0,13.0,14.0,2024-12-08,KAN,,LAC,"W, 19-17",,2,2,31,15.5,0,100.0,15.5,34,49.3,0,0.0,0,0.0
13,11.0,101.0,14.0,15.0,2024-12-15,KAN,@,CLE,"W, 21-7",,3,1,7,7.0,1,33.3,2.3,38,50.7,0,0.0,0,0.0
14,12.0,102.0,15.0,16.0,2024-12-21,KAN,,HOU,"W, 27-19",*,1,0,0,,0,0.0,0.0,27,36.5,0,0.0,0,0.0
15,13.0,103.0,16.0,17.0,2024-12-25,KAN,@,PIT,"W, 29-10",*,2,2,18,9.0,0,100.0,9.0,31,50.0,0,0.0,0,0.0
16,14.0,104.0,17.0,18.0,2025-01-05,KAN,@,DEN,"L, 0-38",*,2,1,4,4.0,0,50.0,2.0,32,94.1,0,0.0,0,0.0
17,,,,,,,,,12-2,,26,18,231,12.8,2,69.2,8.9,424,45.9,0,0.0,0,0.0
