,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2024,22,LVR,NFL,TE,17,16,153,112,1194,10.7,5,61,60.8,57,6.6,70.2,73.2,7.8,5,13,0,2,60.0,12.0,2.6,0.8,0.3,117,10.3,1207,5,0,9.0,"PB,AP-1,AP ORoY-2"
1,2025,23,LVR,NFL,TE,3,1,21,14,179,12.8,0,8,52.4,38,4.7,59.7,66.7,8.5,0,0,0,0,,,,0.0,0.0,14,12.8,179,0,0,,
2,2 Yrs,2 Yrs,2 Yrs,2 Yrs,,20,17,174,126,1373,10.9,5,69,59.8,57,6.3,68.7,72.4,7.9,5,13,0,2,60.0,12.0,2.6,0.7,0.3,131,10.6,1386,5,0,9.0,
3,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,14,148,107,1167,10.9,4,59,59.8,57,6.3,68.7,72.4,7.9,4,11,0,2,60.0,12.0,2.6,0.7,0.3,111,10.6,1178,4,0,,
