,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2024-09-08,LVR,@,LAC,"L, 10-22",,8,6,58,9.7,0,75.0,7.3,0,0,0,,41,68.3,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2024-09-15,LVR,@,BAL,"W, 26-23",*,9,9,98,10.9,0,100.0,10.9,0,0,0,,43,68.3,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2024-09-22,LVR,,CAR,"L, 22-36",*,4,3,41,13.7,0,75.0,10.3,0,0,0,,42,65.6,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2024-09-29,LVR,,CLE,"W, 20-16",*,3,2,19,9.5,0,66.7,6.3,1,12,0,12.0,48,81.4,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2024-10-06,LVR,@,DEN,"L, 18-34",*,12,8,97,12.1,1,66.7,8.1,0,0,0,,55,78.6,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2024-10-13,LVR,,PIT,"L, 13-32",*,10,9,71,7.9,0,90.0,7.1,0,0,0,,50,79.4,0,0.0,0,0.0
6,7.0,7.0,7.0,7.0,2024-10-20,LVR,@,LAR,"L, 15-20",*,14,10,93,9.3,0,71.4,6.6,0,0,0,,66,83.5,0,0.0,0,0.0
7,8.0,8.0,8.0,8.0,2024-10-27,LVR,,KAN,"L, 20-27",*,5,5,58,11.6,0,100.0,11.6,0,0,0,,53,91.4,0,0.0,0,0.0
8,9.0,9.0,9.0,9.0,2024-11-03,LVR,@,CIN,"L, 24-41",*,8,5,45,9.0,1,62.5,5.6,0,0,0,,55,90.2,0,0.0,0,0.0
9,10.0,10.0,10.0,11.0,2024-11-17,LVR,@,MIA,"L, 19-34",*,16,13,126,9.7,1,81.3,7.9,1,-3,0,-3.0,62,95.4,0,0.0,0,0.0
10,11.0,11.0,11.0,12.0,2024-11-24,LVR,,DEN,"L, 19-29",*,10,4,38,9.5,0,40.0,3.8,0,0,0,,72,93.5,0,0.0,0,0.0
11,12.0,12.0,12.0,13.0,2024-11-29,LVR,@,KAN,"L, 17-19",*,14,10,140,14.0,1,71.4,10.0,1,2,0,2.0,61,89.7,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2024-12-08,LVR,@,TAM,"L, 13-28",*,5,3,49,16.3,0,60.0,9.8,1,3,0,3.0,57,85.1,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2024-12-16,LVR,,ATL,"L, 9-15",*,6,3,35,11.7,0,50.0,5.8,0,0,0,,63,94.0,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2024-12-22,LVR,,JAX,"W, 19-14",*,13,11,99,9.0,0,84.6,7.6,0,0,0,,70,94.6,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2024-12-29,LVR,@,NOR,"W, 25-10",*,7,7,77,11.0,0,100.0,11.0,1,-1,0,-1.0,70,90.9,0,0.0,0,0.0
16,17.0,17.0,17.0,18.0,2025-01-05,LVR,,LAC,"L, 20-34",*,9,4,50,12.5,1,44.4,5.6,0,0,0,,48,94.1,0,0.0,0,0.0
17,,,,,,,,,4-13,,153,112,1194,10.7,5,73.2,7.8,5,13,0,2.6,956,85.1,0,0.0,0,0.0
