,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,39.0,1.0,1.0,2021-09-12,CAR,,NYJ,"W, 19-14",*,24,35,68.6,279,1,0,8.0,8.54,102.0,1,9,5,-1,1,-0.2,1,1,0,0,-1,0,64,100.0,0,0.0,0,0.0
1,2.0,40.0,2.0,2.0,2021-09-19,CAR,,NOR,"W, 26-7",*,26,38,68.4,305,2,1,8.0,7.89,99.1,2,11,1,7,0,7.0,1,0,0,1,6,0,76,100.0,0,0.0,0,0.0
2,3.0,41.0,3.0,3.0,2021-09-23,CAR,@,HOU,"W, 24-9",*,23,34,67.6,304,0,0,8.9,8.94,95.7,3,14,8,11,2,1.4,2,0,0,0,0,0,73,100.0,0,0.0,0,0.0
3,4.0,42.0,4.0,4.0,2021-10-03,CAR,@,DAL,"L, 28-36",*,26,39,66.7,301,2,2,7.7,6.44,85.5,5,35,6,35,2,5.8,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0
4,5.0,43.0,5.0,5.0,2021-10-10,CAR,,PHI,"L, 18-21",*,21,37,56.8,177,1,3,4.8,1.68,44.5,3,19,2,10,0,5.0,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
5,6.0,44.0,6.0,6.0,2021-10-17,CAR,,MIN,"L, 28-34 (OT)",*,17,41,41.5,207,1,1,5.0,4.44,55.6,4,19,4,48,0,12.0,1,1,0,0,0,0,74,100.0,0,0.0,0,0.0
6,7.0,45.0,7.0,7.0,2021-10-24,CAR,@,NYG,"L, 3-25",*,16,25,64.0,112,0,1,4.5,2.68,57.4,3,12,0,0,0,,0,0,0,0,0,0,45,70.3,0,0.0,0,0.0
7,8.0,46.0,8.0,8.0,2021-10-31,CAR,@,ATL,"W, 19-13",*,13,24,54.2,129,0,0,5.4,5.38,69.6,0,0,8,66,0,8.3,0,0,0,0,0,0,64,86.5,0,0.0,0,0.0
8,9.0,47.0,9.0,9.0,2021-11-07,CAR,,NWE,"L, 6-24",*,16,33,48.5,172,0,3,5.2,1.12,26.3,1,10,3,9,0,3.0,1,0,0,1,0,0,59,100.0,0,0.0,0,0.0
9,9.0,,10.0,10.0,2021-11-14,CAR,@,ARI,"W, 34-10",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,9.0,,11.0,11.0,2021-11-21,CAR,,WAS,"L, 21-27",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,9.0,,12.0,12.0,2021-11-28,CAR,@,MIA,"L, 10-33",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,9.0,,13.0,14.0,2021-12-12,CAR,,ATL,"L, 21-29",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,9.0,,14.0,15.0,2021-12-19,CAR,@,BUF,"L, 14-31",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,10.0,48.0,15.0,16.0,2021-12-26,CAR,,TAM,"L, 6-32",,15,32,46.9,190,0,0,5.9,5.94,65.9,4,21,1,11,0,11.0,1,0,0,1,0,0,44,62.9,0,0.0,0,0.0
15,11.0,49.0,16.0,17.0,2022-01-02,CAR,@,NOR,"L, 10-18",*,17,26,65.4,132,0,1,5.1,3.35,61.7,7,42,2,7,0,3.5,1,1,0,0,0,0,60,98.4,0,0.0,0,0.0
16,12.0,50.0,17.0,18.0,2022-01-09,CAR,@,TAM,"L, 17-41",*,29,42,69.0,219,2,1,5.2,5.10,87.3,2,12,8,19,0,2.4,1,1,0,0,0,0,71,98.6,0,0.0,0,0.0
17,,,,,,,,,4-8,,243,406,59.9,2527,9,13,6.2,5.23,71.9,35,204,48,222,5,4.6,9,4,0,3,5,0,771,93.1,0,0.0,0,0.0
