,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,57.0,1.0,1.0,2023-09-10,SFO,@,PIT,"W, 30-7",,0,0,,0,0,0,,,,0,0,2,-2,0,-1.0,0,0,0,0,0,0,2,2.9,0,0.0,0,0.0
1,1.0,,2.0,2.0,2023-09-17,SFO,@,LAR,"W, 30-23",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,2.0,58.0,3.0,3.0,2023-09-21,SFO,,NYG,"W, 30-12",,0,0,,0,0,0,,,,0,0,1,-1,0,-1.0,0,0,0,0,0,0,4,4.8,0,0.0,0,0.0
3,3.0,59.0,4.0,4.0,2023-10-01,SFO,,ARI,"W, 35-16",,0,0,,0,0,0,,,,0,0,1,-1,0,-1.0,0,0,0,0,0,0,1,1.8,0,0.0,0,0.0
4,4.0,60.0,5.0,5.0,2023-10-08,SFO,,DAL,"W, 42-10",,1,1,100.0,1,0,0,1.0,1.00,79.2,0,0,1,-1,0,-1.0,0,0,0,0,0,0,11,15.5,0,0.0,0,0.0
5,4.0,,6.0,6.0,2023-10-15,SFO,@,CLE,"L, 17-19",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,4.0,,7.0,7.0,2023-10-23,SFO,@,MIN,"L, 17-22",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,4.0,,8.0,8.0,2023-10-29,SFO,,CIN,"L, 17-31",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,5.0,61.0,9.0,10.0,2023-11-12,SFO,@,JAX,"W, 34-3",,1,2,50.0,6,0,0,3.0,3.00,56.2,0,0,3,-3,0,-1.0,0,0,0,0,0,0,13,21.0,0,0.0,0,0.0
9,5.0,,10.0,11.0,2023-11-19,SFO,,TAM,"W, 27-14",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
