,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Cmp,Att.1,Cmp%,Yds.2,TD.2,Int,Y/A.1,AY/A,Rate,Sk,Yds.3,Fmb,FL,FF,FR,Yds.4,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,127.0,1.0,1.0,2023-09-10,LAC,,MIA,"L, 34-36",*,9,6,76,12.7,0,66.7,8.4,2,6,0,3.0,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,74,91.4,0,0.0,0,0.0
1,2.0,128.0,2.0,2.0,2023-09-17,LAC,@,TEN,"L, 24-27 (OT)",*,10,8,111,13.9,2,80.0,11.1,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,64,94.1,0,0.0,0,0.0
2,3.0,129.0,3.0,3.0,2023-09-24,LAC,@,MIN,"W, 28-24",*,20,18,215,11.9,0,90.0,10.8,0,0,0,,1,1,100.0,49,1,0,49.0,69.00,158.3,0,0,1,0,0,1,0,0,59,89.4,0,0.0,0,0.0
3,4.0,130.0,4.0,4.0,2023-10-01,LAC,,LVR,"W, 24-17",*,5,3,32,10.7,1,60.0,6.4,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,49,75.4,0,0.0,0,0.0
4,5.0,131.0,5.0,6.0,2023-10-16,LAC,,DAL,"L, 17-20",*,11,7,85,12.1,1,63.6,7.7,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,70,95.9,0,0.0,0,0.0
5,6.0,132.0,6.0,7.0,2023-10-22,LAC,@,KAN,"L, 17-31",*,9,4,55,13.8,0,44.4,6.1,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,59,93.7,0,0.0,0,0.0
6,7.0,133.0,7.0,8.0,2023-10-29,LAC,,CHI,"W, 30-13",*,10,8,69,8.6,0,80.0,6.9,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,55,79.7,0,0.0,1,4.5
7,8.0,134.0,8.0,9.0,2023-11-06,LAC,@,NYJ,"W, 27-6",*,9,8,77,9.6,0,88.9,8.6,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,50,86.2,0,0.0,0,0.0
8,9.0,135.0,9.0,10.0,2023-11-12,LAC,,DET,"L, 38-41",*,14,11,175,15.9,2,78.6,12.5,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,54,75.0,0,0.0,0,0.0
9,10.0,136.0,10.0,11.0,2023-11-19,LAC,@,GNB,"L, 20-23",*,16,10,116,11.6,1,62.5,7.3,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,61,93.8,0,0.0,0,0.0
10,11.0,137.0,11.0,12.0,2023-11-26,LAC,,BAL,"L, 10-20",*,16,14,106,7.6,0,87.5,6.6,0,0,0,,0,0,,0,0,0,,,,0,0,1,1,0,0,0,0,65,98.5,0,0.0,0,0.0
11,12.0,138.0,12.0,13.0,2023-12-03,LAC,@,NWE,"W, 6-0",*,9,5,58,11.6,0,55.6,6.4,0,0,0,,0,0,,0,0,0,,,,0,0,0,0,0,0,0,0,54,88.5,0,0.0,0,0.0
12,13.0,139.0,13.0,14.0,2023-12-10,LAC,,DEN,"L, 7-24",*,12,6,68,11.3,0,50.0,5.7,0,0,0,,0,1,0.0,0,0,0,0.0,0.00,39.6,0,0,0,0,0,0,0,0,65,95.6,0,0.0,0,0.0
13,13.0,,14.0,15.0,2023-12-14,LAC,@,LVR,"L, 21-63",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
14,13.0,,15.0,16.0,2023-12-23,LAC,,BUF,"L, 22-24",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
15,13.0,,16.0,17.0,2023-12-31,LAC,@,DEN,"L, 9-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,13.0,,17.0,18.0,2024-01-07,LAC,,KAN,"L, 12-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,5-8,,150,108,1243,11.5,7,72.0,8.3,2,6,0,3.0,1,2,50.0,49,1,0,24.5,34.50,135.4,0,0,2,1,0,1,0,0,779,89.0,0,0.0,1,0.3
