,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,46.0,1.0,1.0,2022-09-08,BUF,@,LAR,"W, 31-10",*,8,48,0,6.0,2,2,14,7.0,0,100.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,35,59.3,0,0.0,0,0.0
1,2.0,47.0,2.0,2.0,2022-09-19,BUF,,TEN,"W, 41-7",*,6,19,0,3.2,3,2,2,1.0,0,66.7,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,37,54.4,0,0.0,0,0.0
2,3.0,48.0,3.0,3.0,2022-09-25,BUF,@,MIA,"L, 19-21",*,9,13,0,1.4,11,9,78,8.7,1,81.8,7.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,67,72.8,0,0.0,0,0.0
3,4.0,49.0,4.0,4.0,2022-10-02,BUF,@,BAL,"W, 23-20",*,11,49,0,4.5,5,4,47,11.8,0,80.0,9.4,0.0,1,0,1,0,0,0,1,1,0,0,0,0,56,87.5,0,0.0,0,0.0
4,5.0,50.0,5.0,5.0,2022-10-09,BUF,,PIT,"W, 38-3",*,6,42,0,7.0,2,1,4,4.0,0,50.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,30,53.6,0,0.0,0,0.0
5,6.0,51.0,6.0,6.0,2022-10-16,BUF,@,KAN,"W, 24-20",*,17,85,0,5.0,5,4,22,5.5,0,80.0,4.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,63,86.3,0,0.0,0,0.0
6,7.0,52.0,7.0,8.0,2022-10-30,BUF,,GNB,"W, 27-17",*,14,67,0,4.8,2,1,16,16.0,0,50.0,8.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,44,74.6,0,0.0,0,0.0
7,8.0,53.0,8.0,9.0,2022-11-06,BUF,@,NYJ,"L, 17-20",*,8,24,0,3.0,5,4,24,6.0,0,80.0,4.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,46,74.2,0,0.0,0,0.0
8,9.0,54.0,9.0,10.0,2022-11-13,BUF,,MIN,"L, 30-33 (OT)",*,13,47,2,3.6,2,1,0,0.0,0,50.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,54,72.0,0,0.0,0,0.0
9,10.0,55.0,10.0,11.0,2022-11-20,BUF,,CLE,"W, 31-23",*,18,86,1,4.8,2,2,11,5.5,0,100.0,5.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,47,72.3,0,0.0,0,0.0
10,11.0,56.0,11.0,12.0,2022-11-24,BUF,@,DET,"W, 28-25",*,14,72,0,5.1,1,1,8,8.0,0,100.0,8.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,60,77.9,0,0.0,0,0.0
11,12.0,57.0,12.0,13.0,2022-12-01,BUF,@,NWE,"W, 24-10",*,13,51,1,3.9,2,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,33,44.0,0,0.0,0,0.0
12,13.0,58.0,13.0,14.0,2022-12-11,BUF,,NYJ,"W, 20-12",*,8,39,0,4.9,2,1,4,4.0,0,50.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29,49.2,0,0.0,0,0.0
13,14.0,59.0,14.0,15.0,2022-12-17,BUF,,MIA,"W, 32-29",*,13,42,0,3.2,4,3,28,9.3,0,75.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,47,60.3,0,0.0,0,0.0
14,15.0,60.0,15.0,16.0,2022-12-24,BUF,@,CHI,"W, 35-13",*,12,106,1,8.8,3,2,19,9.5,0,66.7,6.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,37,57.8,0,0.0,0,0.0
15,16.0,61.0,16.0,18.0,2023-01-08,BUF,,NWE,"W, 35-23",*,7,29,0,4.1,1,1,3,3.0,0,100.0,3.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,24,40.7,0,0.0,0,0.0
16,,,,,,,,,13-3,,177,819,5,4.6,52,38,280,7.4,1,73.1,5.4,0.0,3,2,1,0,0,0,3,3,0,0,0,0,709,65.3,0,0.0,0,0.0
