,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2019-09-08,BUF,@,NYJ,"W, 17-16",*,4,70,0,17.5,6,5,28,5.6,0,83.3,4.7,0,0,0,0,0,0,45,68.2,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2019-09-15,BUF,@,NYG,"W, 28-14",,6,57,1,9.5,0,0,0,,0,,,0,0,0,0,0,0,23,32.9,0,0.0,0,0.0
2,2.0,,3.0,3.0,2019-09-22,BUF,,CIN,"W, 21-17",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,2.0,,4.0,4.0,2019-09-29,BUF,,NWE,"L, 10-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
4,2.0,,5.0,5.0,2019-10-06,BUF,@,TEN,"W, 14-7",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
5,3.0,3.0,6.0,7.0,2019-10-20,BUF,,MIA,"W, 31-21",,7,26,0,3.7,0,0,0,,0,,,0,0,0,0,0,0,21,38.2,0,0.0,0,0.0
6,4.0,4.0,7.0,8.0,2019-10-27,BUF,,PHI,"L, 13-31",,3,19,0,6.3,6,4,30,7.5,1,66.7,5.0,0,0,0,0,0,0,40,64.5,0,0.0,0,0.0
7,5.0,5.0,8.0,9.0,2019-11-03,BUF,,WAS,"W, 24-9",*,20,95,1,4.8,4,3,45,15.0,0,75.0,11.3,0,0,0,0,0,0,41,66.1,0,0.0,0,0.0
8,6.0,6.0,9.0,10.0,2019-11-10,BUF,@,CLE,"L, 16-19",,8,42,0,5.3,6,3,8,2.7,0,50.0,1.3,0,0,0,0,0,0,46,67.6,0,0.0,0,0.0
9,7.0,7.0,10.0,11.0,2019-11-17,BUF,@,MIA,"W, 37-20",*,15,75,0,5.0,1,1,4,4.0,0,100.0,4.0,2,0,0,1,0,0,52,73.2,0,0.0,0,0.0
10,8.0,8.0,11.0,12.0,2019-11-24,BUF,,DEN,"W, 20-3",*,21,106,0,5.0,2,1,8,8.0,0,50.0,4.0,0,0,0,0,0,0,52,70.3,0,0.0,0,0.0
11,9.0,9.0,12.0,13.0,2019-11-28,BUF,@,DAL,"W, 26-15",*,14,63,0,4.5,4,3,38,12.7,1,75.0,9.5,0,0,0,0,0,0,52,78.8,0,0.0,0,0.0
12,10.0,10.0,13.0,14.0,2019-12-08,BUF,,BAL,"L, 17-24",*,17,89,0,5.2,8,6,29,4.8,0,75.0,3.6,0,0,0,0,0,0,60,82.2,0,0.0,0,0.0
13,11.0,11.0,14.0,15.0,2019-12-15,BUF,@,PIT,"W, 17-10",*,21,87,0,4.1,3,2,2,1.0,0,66.7,0.7,2,1,0,0,0,0,46,70.8,0,0.0,0,0.0
14,12.0,12.0,15.0,16.0,2019-12-21,BUF,@,NWE,"L, 17-24",*,15,46,0,3.1,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,52,96.3,0,0.0,0,0.0
15,12.0,,16.0,17.0,2019-12-29,BUF,,NYJ,"L, 6-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,,,,,,,,,8-4,,151,775,2,5.1,41,29,194,6.7,2,70.7,4.7,4,1,0,1,0,0,530,67.4,0,0.0,0,0.0
