,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,41.0,1.0,1.0,2022-09-11,PHI,@,DET,"W, 38-35",*,13,96,1,7.4,2,2,9,4.5,0,100.0,4.5,0,0,0,0,0,0,40,51.9,0,0.0,0,0.0
1,2.0,42.0,2.0,2.0,2022-09-19,PHI,,MIN,"W, 24-7",*,17,80,0,4.7,3,3,6,2.0,0,100.0,2.0,0,0,0,1,2,0,39,53.4,0,0.0,0,0.0
2,3.0,43.0,3.0,3.0,2022-09-25,PHI,@,WAS,"W, 24-8",*,15,46,0,3.1,1,1,-2,-2.0,0,100.0,-2.0,0,0,0,0,0,0,41,58.6,0,0.0,0,0.0
3,4.0,44.0,4.0,4.0,2022-10-02,PHI,,JAX,"W, 29-21",*,27,134,2,5.0,3,2,22,11.0,0,66.7,7.3,0,0,0,1,0,0,55,67.1,0,0.0,0,0.0
4,5.0,45.0,5.0,5.0,2022-10-09,PHI,@,ARI,"W, 20-17",*,15,58,0,3.9,3,2,6,3.0,0,66.7,2.0,0,0,0,0,0,0,54,74.0,0,0.0,0,0.0
5,6.0,46.0,6.0,6.0,2022-10-16,PHI,,DAL,"W, 26-17",*,18,71,1,3.9,1,1,1,1.0,0,100.0,1.0,0,0,0,0,0,0,44,62.0,0,0.0,0,0.0
6,7.0,47.0,7.0,8.0,2022-10-30,PHI,,PIT,"W, 35-13",*,9,78,1,8.7,0,0,0,,0,,,0,0,0,0,0,0,29,50.9,0,0.0,0,0.0
7,8.0,48.0,8.0,9.0,2022-11-03,PHI,@,HOU,"W, 29-17",*,17,93,1,5.5,0,0,0,,0,,,0,0,0,0,0,0,42,64.6,0,0.0,0,0.0
8,9.0,49.0,9.0,10.0,2022-11-14,PHI,,WAS,"L, 21-32",,12,54,0,4.5,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,29,58.0,0,0.0,0,0.0
9,10.0,50.0,10.0,11.0,2022-11-20,PHI,@,IND,"W, 17-16",*,13,47,0,3.6,1,1,1,1.0,0,100.0,1.0,0,0,0,0,0,0,44,64.7,0,0.0,0,0.0
10,11.0,51.0,11.0,12.0,2022-11-27,PHI,,GNB,"W, 40-33",,21,143,2,6.8,3,3,17,5.7,0,100.0,5.7,0,0,0,1,0,0,43,53.8,0,0.0,0,0.0
11,12.0,52.0,12.0,13.0,2022-12-04,PHI,,TEN,"W, 35-10",*,10,24,1,2.4,2,2,14,7.0,0,100.0,7.0,0,0,0,0,0,0,39,53.4,0,0.0,0,0.0
12,13.0,53.0,13.0,14.0,2022-12-11,PHI,@,NYG,"W, 48-22",*,17,144,2,8.5,3,1,11,11.0,0,33.3,3.7,0,0,0,0,0,0,45,66.2,0,0.0,0,0.0
13,14.0,54.0,14.0,15.0,2022-12-18,PHI,@,CHI,"W, 25-20",*,11,42,0,3.8,1,1,-13,-13.0,0,100.0,-13.0,1,1,0,0,0,0,40,54.8,0,0.0,0,0.0
14,15.0,55.0,15.0,16.0,2022-12-24,PHI,@,DAL,"L, 34-40",*,21,65,0,3.1,1,1,6,6.0,0,100.0,6.0,1,1,0,0,0,0,38,53.5,0,0.0,0,0.0
15,16.0,56.0,16.0,17.0,2023-01-01,PHI,,NOR,"L, 10-20",*,12,61,0,5.1,0,0,0,,0,,,0,0,0,0,0,0,22,40.0,0,0.0,0,0.0
16,17.0,57.0,17.0,18.0,2023-01-08,PHI,,NYG,"W, 22-16",*,11,33,0,3.0,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,29,39.7,0,0.0,0,0.0
17,,,,,,,,,14-3,,259,1269,11,4.9,26,20,78,3.9,0,76.9,3.0,2,2,0,3,2,0,673,57.1,0,0.0,0,0.0
