,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,1.0,1.0,1.0,2023-09-10,MIN,,TAM,"L, 17-20",,6,4,61,15.3,1,66.7,10.2,0,0,0,,0,0,0,0,0,0,36,56.3,0,0.0,0,0.0
1,2.0,2.0,2.0,2.0,2023-09-14,MIN,@,PHI,"L, 28-34",*,5,3,72,24.0,1,60.0,14.4,0,0,0,,0,0,0,0,0,0,40,69.0,0,0.0,0,0.0
2,3.0,3.0,3.0,3.0,2023-09-24,MIN,,LAC,"L, 24-28",,8,6,52,8.7,0,75.0,6.5,0,0,0,,0,0,0,0,0,0,58,70.7,0,0.0,0,0.0
3,4.0,4.0,4.0,4.0,2023-10-01,MIN,@,CAR,"W, 21-13",*,1,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,28,58.3,0,0.0,0,0.0
4,5.0,5.0,5.0,5.0,2023-10-08,MIN,,KAN,"L, 20-27",,9,6,64,10.7,1,66.7,7.1,0,0,0,,0,0,0,0,0,0,54,75.0,0,0.0,0,0.0
5,6.0,6.0,6.0,6.0,2023-10-15,MIN,@,CHI,"W, 19-13",*,5,3,28,9.3,1,60.0,5.6,0,0,0,,0,0,0,0,0,0,49,86.0,0,0.0,0,0.0
6,7.0,7.0,7.0,7.0,2023-10-23,MIN,,SFO,"W, 22-17",*,10,7,123,17.6,2,70.0,12.3,0,0,0,,0,0,0,0,0,0,52,74.3,0,0.0,0,0.0
7,8.0,8.0,8.0,8.0,2023-10-29,MIN,@,GNB,"W, 24-10",*,8,7,82,11.7,1,87.5,10.3,1,2,0,2.0,0,0,0,0,0,0,68,94.4,0,0.0,0,0.0
8,9.0,9.0,9.0,9.0,2023-11-05,MIN,@,ATL,"W, 31-28",*,7,5,52,10.4,0,71.4,7.4,0,0,0,,0,0,0,0,0,0,73,97.3,0,0.0,0,0.0
9,10.0,10.0,10.0,10.0,2023-11-12,MIN,,NOR,"W, 27-19",*,7,4,69,17.3,0,57.1,9.9,0,0,0,,0,0,0,0,0,0,71,97.3,0,0.0,0,0.0
10,11.0,11.0,11.0,11.0,2023-11-19,MIN,@,DEN,"L, 20-21",*,6,3,44,14.7,0,50.0,7.3,0,0,0,,0,0,0,0,0,0,70,94.6,0,0.0,0,0.0
11,12.0,12.0,12.0,12.0,2023-11-27,MIN,,CHI,"L, 10-12",*,10,6,39,6.5,0,60.0,3.9,0,0,0,,0,0,0,0,-6,0,53,96.4,0,0.0,0,0.0
12,13.0,13.0,13.0,14.0,2023-12-10,MIN,@,LVR,"W, 3-0",*,3,2,27,13.5,0,66.7,9.0,0,0,0,,0,0,0,0,0,0,69,95.8,0,0.0,0,0.0
13,14.0,14.0,14.0,15.0,2023-12-16,MIN,@,CIN,"L, 24-27 (OT)",*,6,6,111,18.5,2,100.0,18.5,0,0,0,,0,0,0,0,0,0,62,91.2,0,0.0,0,0.0
14,15.0,15.0,15.0,16.0,2023-12-24,MIN,,DET,"L, 24-30",*,4,1,2,2.0,0,25.0,0.5,0,0,0,,0,0,0,0,0,0,21,38.2,0,0.0,0,0.0
15,16.0,16.0,16.0,17.0,2023-12-31,MIN,,GNB,"L, 10-33",*,5,3,28,9.3,0,60.0,5.6,0,0,0,,0,0,0,0,0,0,49,92.5,0,0.0,0,0.0
16,17.0,17.0,17.0,18.0,2024-01-07,MIN,@,DET,"L, 20-30",*,8,4,57,14.3,1,50.0,7.1,0,0,0,,0,0,0,0,0,0,68,93.2,0,0.0,0,0.0
17,,,,,,,,,7-10,,108,70,911,13.0,10,64.8,8.4,1,2,0,2.0,0,0,0,0,-6,0,921,82.2,0,0.0,0,0.0
