,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,62.0,1.0,1.0,2019-09-08,DAL,,NYG,"W, 35-17",*,9,6,106,17.7,1,66.7,11.8,0,0,0,,52,76.5,0,0.0,0,0.0
1,2.0,63.0,2.0,2.0,2019-09-15,DAL,@,WAS,"W, 31-21",*,5,4,44,11.0,1,80.0,8.8,0,0,0,,63,91.3,0,0.0,0,0.0
2,3.0,64.0,3.0,3.0,2019-09-22,DAL,,MIA,"W, 31-6",*,7,6,88,14.7,2,85.7,12.6,0,0,0,,61,84.7,0,0.0,0,0.0
3,4.0,65.0,4.0,4.0,2019-09-29,DAL,@,NOR,"L, 10-12",*,8,5,48,9.6,0,62.5,6.0,0,0,0,,56,96.6,0,0.0,0,0.0
4,5.0,66.0,5.0,5.0,2019-10-06,DAL,,GNB,"L, 24-34",*,14,11,226,20.5,1,78.6,16.1,0,0,0,,62,87.3,0,0.0,0,0.0
5,6.0,67.0,6.0,6.0,2019-10-13,DAL,@,NYJ,"L, 22-24",*,2,1,3,3.0,0,50.0,1.5,0,0,0,,3,3.7,0,0.0,0,0.0
6,7.0,68.0,7.0,7.0,2019-10-20,DAL,,PHI,"W, 37-10",*,5,5,106,21.2,0,100.0,21.2,0,0,0,,56,81.2,0,0.0,0,0.0
7,8.0,69.0,8.0,9.0,2019-11-04,DAL,@,NYG,"W, 37-18",*,7,4,80,20.0,1,57.1,11.4,0,0,0,,59,85.5,0,0.0,0,0.0
8,9.0,70.0,9.0,10.0,2019-11-10,DAL,,MIN,"L, 24-28",*,14,11,147,13.4,1,78.6,10.5,0,0,0,,63,88.7,0,0.0,0,0.0
9,10.0,71.0,10.0,11.0,2019-11-17,DAL,@,DET,"W, 35-27",*,8,3,38,12.7,0,37.5,4.8,0,0,0,,41,56.2,0,0.0,0,0.0
10,11.0,72.0,11.0,12.0,2019-11-24,DAL,@,NWE,"L, 9-13",*,2,0,0,,0,0.0,0.0,0,0,0,,51,81.0,0,0.0,0,0.0
11,12.0,73.0,12.0,13.0,2019-11-28,DAL,,BUF,"L, 15-26",*,11,8,85,10.6,0,72.7,7.7,0,0,0,,63,82.9,0,0.0,0,0.0
12,13.0,74.0,13.0,14.0,2019-12-05,DAL,@,CHI,"L, 24-31",*,8,6,83,13.8,1,75.0,10.4,0,0,0,,57,78.1,0,0.0,0,0.0
13,14.0,75.0,14.0,15.0,2019-12-15,DAL,,LAR,"W, 44-21",*,2,1,19,19.0,0,50.0,9.5,0,0,0,,50,71.4,0,0.0,0,0.0
14,15.0,76.0,15.0,16.0,2019-12-22,DAL,@,PHI,"L, 9-17",*,12,4,24,6.0,0,33.3,2.0,0,0,0,,46,74.2,0,0.0,0,0.0
15,16.0,77.0,16.0,17.0,2019-12-29,DAL,,WAS,"W, 47-16",*,5,4,92,23.0,0,80.0,18.4,1,6,0,6.0,62,82.7,0,0.0,0,0.0
16,,,,,,,,,8-8,,119,79,1189,15.1,8,66.4,10.0,1,6,0,6.0,845,75.4,0,0.0,0,0.0
