,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1.0,2016-09-11,OAK,@,NOR,"W, 35-34",*,11,6,137,22.8,0,54.5,12.5,0,0,0,,1,0,0,0,0,0,72,98.6,0,0.0,0,0.0
1,2.0,18.0,2.0,2.0,2016-09-18,OAK,,ATL,"L, 28-35",*,9,5,71,14.2,0,55.6,7.9,0,0,0,,1,0,0,0,0,0,69,92.0,0,0.0,0,0.0
2,3.0,19.0,3.0,3.0,2016-09-25,OAK,@,TEN,"W, 17-10",*,9,4,62,15.5,0,44.4,6.9,0,0,0,,0,0,0,0,0,0,52,80.0,0,0.0,0,0.0
3,4.0,20.0,4.0,4.0,2016-10-02,OAK,@,BAL,"W, 28-27",,6,5,48,9.6,0,83.3,8.0,0,0,0,,0,0,0,0,0,0,55,91.7,0,0.0,0,0.0
4,5.0,21.0,5.0,5.0,2016-10-09,OAK,,SDG,"W, 34-31",*,12,6,138,23.0,1,50.0,11.5,0,0,0,,0,0,0,0,0,0,65,90.3,0,0.0,0,0.0
5,6.0,22.0,6.0,6.0,2016-10-16,OAK,,KAN,"L, 10-26",*,13,10,129,12.9,0,76.9,9.9,0,0,0,,0,0,0,0,0,0,55,100.0,0,0.0,0,0.0
6,7.0,23.0,7.0,7.0,2016-10-23,OAK,@,JAX,"W, 33-16",*,5,4,29,7.3,0,80.0,5.8,0,0,0,,0,0,0,0,0,0,68,94.4,0,0.0,1,2.8
7,8.0,24.0,8.0,8.0,2016-10-30,OAK,@,TAM,"W, 30-24 (OT)",*,15,12,173,14.4,1,80.0,11.5,0,0,0,,0,0,0,0,0,0,90,95.7,0,0.0,0,0.0
8,9.0,25.0,9.0,9.0,2016-11-06,OAK,,DEN,"W, 30-20",*,8,6,56,9.3,0,75.0,7.0,0,0,0,,0,0,0,0,0,0,67,76.1,0,0.0,1,3.1
9,10.0,26.0,10.0,11.0,2016-11-21,OAK,,HOU,"W, 27-20",*,5,4,57,14.3,1,80.0,11.4,0,0,0,,0,0,0,0,0,0,42,79.2,0,0.0,0,0.0
10,11.0,27.0,11.0,12.0,2016-11-27,OAK,,CAR,"W, 35-32",*,7,4,22,5.5,0,57.1,3.1,0,0,0,,0,0,0,0,0,0,71,95.9,0,0.0,0,0.0
11,12.0,28.0,12.0,13.0,2016-12-04,OAK,,BUF,"W, 38-24",*,4,2,59,29.5,1,50.0,14.8,1,0,0,0.0,0,0,0,0,0,0,63,88.7,0,0.0,0,0.0
12,13.0,29.0,13.0,14.0,2016-12-08,OAK,@,KAN,"L, 13-21",*,10,5,29,5.8,0,50.0,2.9,0,0,0,,0,0,0,0,0,0,74,98.7,0,0.0,0,0.0
13,14.0,30.0,14.0,15.0,2016-12-18,OAK,@,SDG,"W, 19-16",*,3,1,28,28.0,0,33.3,9.3,0,0,0,,0,0,0,0,0,0,51,82.3,0,0.0,0,0.0
14,15.0,31.0,15.0,16.0,2016-12-24,OAK,,IND,"W, 33-25",*,7,5,76,15.2,0,71.4,10.9,0,0,0,,0,0,0,0,0,0,61,80.3,0,0.0,2,7.4
15,16.0,32.0,16.0,17.0,2017-01-01,OAK,@,DEN,"L, 6-24",,8,4,39,9.8,1,50.0,4.9,0,0,0,,0,0,0,0,0,0,42,77.8,0,0.0,0,0.0
16,,,,,,,,,12-4,,132,83,1153,13.9,5,62.9,8.7,1,0,0,0.0,2,0,0,0,0,0,997,89.1,0,0.0,4,0.8
