,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,82.0,1.0,1.0,2023-09-11,NYJ,,BUF,"W, 22-16 (OT)",*,1,1,2,2.0,0,100.0,2.0,0,0,0,,43,79.6,0,0.0,1,3.8
1,2.0,83.0,2.0,2.0,2023-09-17,NYJ,@,DAL,"L, 10-30",*,6,5,50,10.0,0,83.3,8.3,0,0,0,,41,87.2,0,0.0,0,0.0
2,3.0,84.0,3.0,3.0,2023-09-24,NYJ,,NWE,"L, 10-15",*,5,3,26,8.7,0,60.0,5.2,0,0,0,,48,76.2,0,0.0,0,0.0
3,4.0,85.0,4.0,4.0,2023-10-01,NYJ,,KAN,"L, 20-23",*,6,4,58,14.5,0,66.7,9.7,0,0,0,,40,67.8,0,0.0,1,3.8
4,5.0,86.0,5.0,5.0,2023-10-08,NYJ,@,DEN,"W, 31-21",*,5,4,67,16.8,0,80.0,13.4,0,0,0,,36,55.4,0,0.0,1,3.1
5,6.0,87.0,6.0,6.0,2023-10-15,NYJ,,PHI,"W, 20-14",,4,3,24,8.0,0,75.0,6.0,0,0,0,,46,70.8,0,0.0,0,0.0
6,7.0,88.0,7.0,8.0,2023-10-29,NYJ,@,NYG,"W, 13-10 (OT)",,2,0,0,,0,0.0,0.0,0,0,0,,44,68.8,0,0.0,0,0.0
7,8.0,89.0,8.0,9.0,2023-11-06,NYJ,,LAC,"L, 6-27",,6,6,66,11.0,0,100.0,11.0,0,0,0,,50,61.7,0,0.0,0,0.0
8,9.0,90.0,9.0,10.0,2023-11-12,NYJ,@,LVR,"L, 12-16",,7,7,70,10.0,0,100.0,10.0,0,0,0,,42,63.6,0,0.0,0,0.0
9,10.0,91.0,10.0,11.0,2023-11-19,NYJ,@,BUF,"L, 6-32",*,3,2,18,9.0,0,66.7,6.0,0,0,0,,38,66.7,0,0.0,0,0.0
10,11.0,92.0,11.0,12.0,2023-11-24,NYJ,,MIA,"L, 13-34",*,5,4,33,8.3,0,80.0,6.6,0,0,0,,35,60.3,0,0.0,1,4.2
11,12.0,93.0,12.0,13.0,2023-12-03,NYJ,,ATL,"L, 8-13",,9,3,35,11.7,0,33.3,3.9,0,0,0,,50,73.5,0,0.0,3,10.7
12,13.0,94.0,13.0,14.0,2023-12-10,NYJ,,HOU,"W, 30-6",*,6,4,57,14.3,0,66.7,9.5,0,0,0,,38,55.9,0,0.0,0,0.0
13,14.0,95.0,14.0,15.0,2023-12-17,NYJ,@,MIA,"L, 0-30",*,7,4,18,4.5,0,57.1,2.6,0,0,0,,38,65.5,0,0.0,0,0.0
14,15.0,96.0,15.0,16.0,2023-12-24,NYJ,,WAS,"W, 30-28",*,7,4,36,9.0,0,57.1,5.1,1,0,0,0.0,75,83.3,0,0.0,1,2.8
15,16.0,97.0,16.0,17.0,2023-12-28,NYJ,@,CLE,"L, 20-37",*,5,5,45,9.0,0,100.0,9.0,0,0,0,,58,79.5,0,0.0,5,16.7
16,17.0,98.0,17.0,18.0,2024-01-07,NYJ,@,NWE,"W, 17-3",*,3,2,16,8.0,0,66.7,5.3,0,0,0,,50,76.9,0,0.0,0,0.0
17,,,,,,,,,7-10,,87,61,621,10.2,0,70.1,7.1,1,0,0,0.0,772,70.1,0,0.0,13,2.7
