,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,32.0,1.0,1.0,2020-09-13,MIN,,GNB,"L, 34-43",,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8,15.4,0,0.0,12,46.2
1,2.0,33.0,2.0,2.0,2020-09-20,MIN,@,IND,"L, 11-28",,0,0,0,,0,,,0.0,1,1,0,0,0,0,0,0,0,0,0,0,3,5.6,0,0.0,15,60.0
2,3.0,34.0,3.0,3.0,2020-09-27,MIN,,TEN,"L, 30-31",,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,15.4,0,0.0,14,38.9
3,4.0,35.0,4.0,4.0,2020-10-04,MIN,@,HOU,"W, 31-23",,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,8,12.1,0,0.0,10,31.3
4,5.0,36.0,5.0,5.0,2020-10-11,MIN,@,SEA,"L, 26-27",,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,11.5,0,0.0,7,28.0
5,6.0,37.0,6.0,6.0,2020-10-18,MIN,,ATL,"L, 23-40",,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,12.5,0,0.0,15,51.7
6,7.0,38.0,7.0,8.0,2020-11-01,MIN,@,GNB,"W, 28-22",,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11,21.2,0,0.0,7,36.8
7,8.0,39.0,8.0,9.0,2020-11-08,MIN,,DET,"W, 34-20",,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,25,43.1,0,0.0,11,36.7
8,9.0,40.0,9.0,10.0,2020-11-16,MIN,@,CHI,"W, 19-13",,2,2,11,5.5,0,100.0,5.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,46,62.2,0,0.0,9,36.0
9,10.0,41.0,10.0,11.0,2020-11-22,MIN,,DAL,"L, 28-31",,0,0,0,,0,,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,12,18.5,0,0.0,14,53.8
10,11.0,42.0,11.0,12.0,2020-11-29,MIN,,CAR,"W, 28-27",,2,1,5,5.0,0,50.0,2.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,48,65.8,0,0.0,9,31.0
11,12.0,43.0,12.0,13.0,2020-12-06,MIN,,JAX,"W, 27-24 (OT)",,1,1,10,10.0,0,100.0,10.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,59,64.8,0,0.0,14,41.2
12,13.0,44.0,13.0,14.0,2020-12-13,MIN,@,TAM,"L, 14-26",*,5,5,40,8.0,0,100.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,57.0,0,0.0,5,22.7
13,14.0,45.0,14.0,15.0,2020-12-20,MIN,,CHI,"L, 27-33",,4,3,57,19.0,1,75.0,14.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,45,66.2,0,0.0,15,51.7
14,15.0,46.0,15.0,16.0,2020-12-25,MIN,@,NOR,"L, 33-52",*,6,4,31,7.8,0,66.7,5.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,55,85.9,0,0.0,18,58.1
15,16.0,47.0,16.0,17.0,2021-01-03,MIN,@,DET,"W, 37-35",,6,3,40,13.3,0,50.0,6.7,0.0,0,0,0,0,0,0,1,0,0,0,0,0,57,71.3,0,0.0,14,46.7
16,,,,,,,,,7-9,,26,19,194,10.2,1,73.1,7.5,0.0,2,2,0,0,0,0,1,0,0,0,0,0,449,41.4,0,0.0,189,42.2
