,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,86.0,1.0,1.0,2024-09-08,JAX,@,MIA,"L, 17-20",*,4,1,30,30.0,0,25.0,7.5,38,71.7,0,0.0,0,0.0
1,2.0,87.0,2.0,2.0,2024-09-15,JAX,,CLE,"L, 13-18",*,3,1,-1,-1.0,0,33.3,-0.3,53,88.3,0,0.0,0,0.0
2,3.0,88.0,3.0,3.0,2024-09-23,JAX,@,BUF,"L, 10-47",*,10,8,79,9.9,0,80.0,7.9,52,73.2,0,0.0,0,0.0
3,4.0,89.0,4.0,4.0,2024-09-29,JAX,@,HOU,"L, 20-24",*,12,7,61,8.7,1,58.3,5.1,45,77.6,0,0.0,0,0.0
4,5.0,90.0,5.0,5.0,2024-10-06,JAX,,IND,"W, 37-34",*,4,4,88,22.0,0,100.0,22.0,31,53.4,0,0.0,0,0.0
5,6.0,91.0,6.0,6.0,2024-10-13,JAX,@,CHI,"L, 16-35",*,6,3,39,13.0,0,50.0,6.5,46,74.2,0,0.0,0,0.0
6,7.0,92.0,7.0,7.0,2024-10-20,JAX,,NWE,"W, 32-16",,3,1,24,24.0,0,33.3,8.0,35,57.4,0,0.0,0,0.0
7,8.0,93.0,8.0,8.0,2024-10-27,JAX,,GNB,"L, 27-30",*,5,2,59,29.5,0,40.0,11.8,37,64.9,0,0.0,0,0.0
8,8.0,,9.0,9.0,2024-11-03,JAX,@,PHI,"L, 23-28",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,8.0,,10.0,10.0,2024-11-10,JAX,,MIN,"L, 7-12",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,8.0,,11.0,11.0,2024-11-17,JAX,@,DET,"L, 6-52",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,8.0,,12.0,13.0,2024-12-01,JAX,,HOU,"L, 20-23",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,8.0,,13.0,14.0,2024-12-08,JAX,@,TEN,"W, 10-6",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,8.0,,14.0,15.0,2024-12-15,JAX,,NYJ,"L, 25-32",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
14,8.0,,15.0,16.0,2024-12-22,JAX,@,LVR,"L, 14-19",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,8.0,,16.0,17.0,2024-12-29,JAX,,TEN,"W, 20-13",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
16,8.0,,17.0,18.0,2025-01-05,JAX,@,IND,"L, 23-26 (OT)",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
17,,,,,,,,,2-6,,47,27,379,14.0,1,57.4,8.1,337,70.2,0,0.0,0,0.0
