,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,29.0,1.0,1,2022-09-11,JAX,@,WAS,"L, 22-28",*,11,66,1,6.0,2,1,3,3.0,1,50.0,1.5,0,0,0,0,0,0,34,48.6,0,0.0,0,0.0
1,2.0,30.0,2.0,2,2022-09-18,JAX,,IND,"W, 24-0",*,23,64,1,2.8,2,2,14,7.0,0,100.0,7.0,0,0,0,0,0,0,45,63.4,0,0.0,0,0.0
2,3.0,31.0,3.0,3,2022-09-25,JAX,@,LAC,"W, 38-10",*,17,100,1,5.9,3,3,16,5.3,0,100.0,5.3,0,0,0,0,0,0,44,57.9,0,0.0,0,0.0
3,4.0,32.0,4.0,4,2022-10-02,JAX,@,PHI,"L, 21-29",*,8,29,0,3.6,0,0,0,,0,,,1,0,0,0,0,0,22,46.8,0,0.0,0,0.0
4,5.0,33.0,5.0,5,2022-10-09,JAX,,HOU,"L, 6-13",*,10,27,0,2.7,2,2,12,6.0,0,100.0,6.0,0,0,0,0,0,0,31,41.3,0,0.0,0,0.0
5,6.0,34.0,6.0,6,2022-10-16,JAX,@,IND,"L, 27-34",,12,54,0,4.5,1,1,1,1.0,0,100.0,1.0,0,0,0,0,0,0,27,42.9,0,0.0,0,0.0
6,7.0,35.0,7.0,7,2022-10-23,JAX,,NYG,"L, 17-23",,0,0,0,,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,12,16.9,0,0.0,0,0.0
7,,,,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets,Player went from Jacksonville Jaguars to New York Jets
8,8.0,36.0,8.0,8,2022-10-30,NYJ,,NWE,"L, 17-22",,5,17,0,3.4,1,0,0,,0,0.0,0.0,0,0,0,0,0,0,13,22.0,0,0.0,0,0.0
9,9.0,37.0,9.0,9,2022-11-06,NYJ,,BUF,"W, 20-17",,13,48,0,3.7,2,2,5,2.5,1,100.0,2.5,0,0,0,0,0,0,24,40.0,0,0.0,0,0.0
