,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,70.0,1.0,1.0,2021-09-12,DET,,SFO,"L, 33-41",*,38,57,66.7,338,3,1,5.9,6.19,92.6,3,24,3,14,0,4.7,0,0,0,0,0,0,92,100.0,0,0.0,0,0.0
1,2.0,71.0,2.0,2.0,2021-09-20,DET,@,GNB,"L, 17-35",*,26,36,72.2,246,2,1,6.8,6.69,97.7,1,10,4,46,0,11.5,2,1,0,1,-2,0,57,100.0,0,0.0,0,0.0
2,3.0,72.0,3.0,3.0,2021-09-26,DET,,BAL,"L, 17-19",*,22,30,73.3,217,0,0,7.2,7.23,93.3,2,25,1,4,0,4.0,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
3,4.0,73.0,4.0,4.0,2021-10-03,DET,@,CHI,"L, 14-24",*,24,38,63.2,299,2,0,7.9,8.92,105.0,4,38,3,8,0,2.7,3,2,0,1,5,0,71,100.0,0,0.0,0,0.0
4,5.0,74.0,5.0,5.0,2021-10-10,DET,@,MIN,"L, 17-19",*,21,35,60.0,203,0,1,5.8,4.51,64.3,4,23,0,0,0,,1,1,0,0,0,0,68,100.0,0,0.0,0,0.0
5,6.0,75.0,6.0,6.0,2021-10-17,DET,,CIN,"L, 11-34",*,28,42,66.7,202,0,1,4.8,3.74,67.8,1,10,1,1,0,1.0,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
6,7.0,76.0,7.0,7.0,2021-10-24,DET,@,LAR,"L, 19-28",*,22,36,61.1,268,1,2,7.4,5.50,70.1,2,7,1,3,0,3.0,0,0,0,0,0,0,69,100.0,0,0.0,0,0.0
7,8.0,77.0,8.0,8.0,2021-10-31,DET,,PHI,"L, 6-44",*,25,34,73.5,222,0,0,6.5,6.53,90.6,5,45,0,0,0,,1,0,0,1,0,0,58,93.5,0,0.0,0,0.0
8,9.0,78.0,9.0,10.0,2021-11-14,DET,@,PIT,"T, 16-16 (OT)",*,14,25,56.0,114,0,0,4.6,4.56,67.7,4,37,0,0,0,,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
9,9.0,,10.0,11.0,2021-11-21,DET,@,CLE,"L, 10-13",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
10,10.0,79.0,11.0,12.0,2021-11-25,DET,,CHI,"L, 14-16",*,21,25,84.0,171,2,0,6.8,8.44,121.8,1,8,0,0,0,,1,1,0,0,0,0,49,100.0,0,0.0,0,0.0
11,11.0,80.0,12.0,13.0,2021-12-05,DET,,MIN,"W, 29-27",*,25,41,61.0,296,3,1,7.2,7.59,97.2,3,24,2,1,0,0.5,1,1,0,0,0,0,72,100.0,0,0.0,0,0.0
12,12.0,81.0,13.0,14.0,2021-12-12,DET,@,DEN,"L, 10-38",*,24,39,61.5,215,1,1,5.5,4.87,74.2,2,17,2,10,0,5.0,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
13,13.0,82.0,14.0,15.0,2021-12-19,DET,,ARI,"W, 30-12",*,21,26,80.8,216,3,0,8.3,10.62,139.7,2,4,0,0,0,,0,0,0,0,0,0,64,98.5,0,0.0,0,0.0
14,13.0,,15.0,16.0,2021-12-26,DET,@,ATL,"L, 16-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
15,13.0,,16.0,17.0,2022-01-02,DET,@,SEA,"L, 29-51",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,14.0,83.0,17.0,18.0,2022-01-09,DET,,GNB,"W, 37-30",*,21,30,70.0,238,2,0,7.9,9.27,115.7,1,8,0,0,0,,0,0,0,0,0,0,58,98.3,0,0.0,0,0.0
17,,,,,,,,,3-10-1,,332,494,67.2,3245,19,8,6.6,6.61,91.5,35,280,17,87,0,5.1,9,6,0,3,3,0,918,99.4,0,0.0,0,0.0
