,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,39.0,1.0,1.0,2019-09-08,LAR,@,CAR,"W, 30-27",*,23,39,59.0,186,1,1,4.8,4.13,69.0,1,3,4,0,0,0.0,1,0,0,0,-3,0,76,100.0,0,0.0,0,0.0
1,2.0,40.0,2.0,2.0,2019-09-15,LAR,,NOR,"W, 27-9",*,19,28,67.9,283,1,0,10.1,10.82,112.6,3,18,4,-2,1,-0.5,1,1,0,0,0,0,67,100.0,0,0.0,0,0.0
2,3.0,41.0,3.0,3.0,2019-09-22,LAR,@,CLE,"W, 20-13",*,24,38,63.2,268,2,2,7.1,5.74,79.7,2,14,4,14,0,3.5,1,1,0,0,0,0,64,100.0,0,0.0,0,0.0
3,4.0,42.0,4.0,4.0,2019-09-29,LAR,,TAM,"L, 40-55",*,45,68,66.2,517,2,3,7.6,6.21,80.3,2,27,0,0,0,,1,1,0,0,0,0,89,100.0,0,0.0,0,0.0
4,5.0,43.0,5.0,5.0,2019-10-03,LAR,@,SEA,"L, 29-30",*,29,49,59.2,395,1,1,8.1,7.55,83.3,0,0,1,1,0,1.0,0,0,0,0,0,0,70,97.2,0,0.0,0,0.0
5,6.0,44.0,6.0,6.0,2019-10-13,LAR,,SFO,"L, 7-20",*,13,24,54.2,78,0,0,3.3,3.25,60.8,4,30,1,0,0,0.0,2,1,0,0,-7,0,52,100.0,0,0.0,0,0.0
6,7.0,45.0,7.0,7.0,2019-10-20,LAR,@,ATL,"W, 37-10",*,22,37,59.5,268,2,0,7.2,8.32,99.8,0,0,3,3,1,1.0,0,0,0,0,0,0,72,96.0,0,0.0,0,0.0
7,8.0,46.0,8.0,8.0,2019-10-27,LAR,,CIN,"W, 24-10",*,17,31,54.8,372,2,0,12.0,13.29,119.3,0,0,0,0,0,,0,0,0,0,0,0,60,100.0,0,0.0,0,0.0
8,9.0,47.0,9.0,10.0,2019-11-10,LAR,@,PIT,"L, 12-17",*,22,41,53.7,243,0,2,5.9,3.73,51.2,4,25,1,0,0,0.0,3,1,0,0,-9,0,74,98.7,0,0.0,0,0.0
9,10.0,48.0,10.0,11.0,2019-11-17,LAR,,CHI,"W, 17-7",*,11,18,61.1,173,0,1,9.6,7.11,69.9,0,0,3,3,0,1.0,0,0,0,0,0,0,54,100.0,0,0.0,0,0.0
10,11.0,49.0,11.0,12.0,2019-11-25,LAR,,BAL,"L, 6-45",*,26,37,70.3,212,0,2,5.7,3.3,62.0,2,13,1,-1,0,-1.0,1,0,0,0,0,0,52,100.0,0,0.0,0,0.0
11,12.0,50.0,12.0,13.0,2019-12-01,LAR,@,ARI,"W, 34-7",*,32,43,74.4,424,2,0,9.9,10.79,120.7,1,10,0,0,0,,0,0,0,0,0,0,72,91.1,0,0.0,0,0.0
12,13.0,51.0,13.0,14.0,2019-12-08,LAR,,SEA,"W, 28-12",*,22,31,71.0,293,2,2,9.5,7.84,95.2,0,0,2,4,0,2.0,0,0,0,0,0,0,68,97.1,0,0.0,0,0.0
13,14.0,52.0,14.0,15.0,2019-12-15,LAR,@,DAL,"L, 21-44",*,33,51,64.7,284,2,1,5.6,5.47,84.1,2,22,3,2,0,0.7,0,0,0,0,0,0,74,101.4,0,0.0,0,0.0
14,15.0,53.0,15.0,16.0,2019-12-21,LAR,@,SFO,"L, 31-34",*,27,46,58.7,323,2,1,7.0,6.91,85.7,0,0,4,12,0,3.0,0,0,0,0,0,0,70,100.0,0,0.0,0,0.0
15,16.0,54.0,16.0,17.0,2019-12-29,LAR,,ARI,"W, 31-24",*,29,45,64.4,319,3,0,7.1,8.42,107.5,1,8,2,4,0,2.0,0,0,0,0,0,0,82,100.0,0,0.0,0,0.0
16,,,,,,,,,9-7,,394,626,62.9,4638,22,16,7.4,6.96,86.5,22,170,33,40,2,1.2,10,5,0,0,-19,0,1096,98.7,0,0.0,0,0.0
