,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2016-09-12,LAR,@,SFO,"L, 0-28",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
1,,,2.0,2.0,2016-09-18,LAR,,SEA,"W, 9-3",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
2,,,3.0,3.0,2016-09-25,LAR,@,TAM,"W, 37-32",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
3,,,4.0,4.0,2016-10-02,LAR,@,ARI,"W, 17-13",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
4,,,5.0,5.0,2016-10-09,LAR,,BUF,"L, 19-30",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
5,,,6.0,6.0,2016-10-16,LAR,@,DET,"L, 28-31",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
6,,,7.0,7.0,2016-10-23,LAR,,NYG,"L, 10-17",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
7,,,8.0,9.0,2016-11-06,LAR,,CAR,"L, 10-13",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,,,9.0,10.0,2016-11-13,LAR,@,NYJ,"W, 9-6",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,1.0,1.0,10.0,11.0,2016-11-20,LAR,,MIA,"L, 10-14",*,17,31,54.8,134,0,0,4.3,4.32,65.8,1,9,4,11,0,2.8,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
10,2.0,2.0,11.0,12.0,2016-11-27,LAR,@,NOR,"L, 21-49",*,20,32,62.5,214,3,1,6.7,7.16,100.3,3,36,0,0,0,,1,1,0,0,0,0,53,100.0,0,0.0,0,0.0
11,3.0,3.0,12.0,13.0,2016-12-04,LAR,@,NWE,"L, 10-26",*,14,32,43.8,161,1,2,5.0,2.84,43.9,4,35,1,-1,0,-1.0,0,0,0,0,0,0,51,100.0,0,0.0,0,0.0
12,4.0,4.0,13.0,14.0,2016-12-11,LAR,,ATL,"L, 14-42",*,24,41,58.5,235,0,2,5.7,3.54,54.4,3,27,1,2,1,2.0,1,1,0,0,0,0,72,100.0,0,0.0,0,0.0
13,5.0,5.0,14.0,15.0,2016-12-15,LAR,@,SEA,"L, 3-24",*,13,25,52.0,135,0,0,5.4,5.40,67.9,4,31,0,0,0,,1,0,0,1,0,0,51,85.0,0,0.0,0,0.0
14,6.0,6.0,15.0,16.0,2016-12-24,LAR,,SFO,"L, 21-22",*,11,24,45.8,90,1,2,3.8,0.83,35.1,4,12,2,4,0,2.0,0,0,0,0,0,0,59,100.0,0,0.0,0,0.0
15,7.0,7.0,16.0,17.0,2017-01-01,LAR,,ARI,"L, 6-44",*,13,20,65.0,120,0,0,6.0,6.00,81.2,7,72,0,0,0,,2,0,0,0,0,0,44,73.3,0,0.0,0,0.0
16,,,,,,,,,0-7,,112,205,54.6,1089,5,7,5.3,4.26,63.6,26,222,8,16,1,2.0,5,2,0,1,0,0,392,94.0,0,0.0,0,0.0
