,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,33.0,1.0,1.0,2023-09-10,CAR,@,ATL,"L, 10-24",,9,60,0,6.7,2,2,9,4.5,0,100.0,4.5,0,0,0,0,0,0,28,36.4,0,0.0,5,19.2
1,2.0,34.0,2.0,2.0,2023-09-18,CAR,,NOR,"L, 17-20",,2,16,0,8.0,5,5,34,6.8,0,100.0,6.8,0,0,0,0,0,0,22,36.7,0,0.0,11,40.7
2,3.0,35.0,3.0,3.0,2023-09-24,CAR,@,SEA,"L, 27-37",,1,2,0,2.0,3,2,2,1.0,0,66.7,0.7,0,0,0,0,0,0,27,34.2,0,0.0,16,45.7
3,4.0,36.0,4.0,4.0,2023-10-01,CAR,,MIN,"L, 13-21",,14,41,0,2.9,2,2,12,6.0,0,100.0,6.0,0,0,0,0,0,0,39,54.2,0,0.0,0,0.0
4,5.0,37.0,5.0,5.0,2023-10-08,CAR,@,DET,"L, 24-42",,9,35,0,3.9,2,1,0,0.0,0,50.0,0.0,0,0,0,0,0,0,34,47.9,0,0.0,1,3.7
5,6.0,38.0,6.0,6.0,2023-10-15,CAR,@,MIA,"L, 21-42",*,19,88,1,4.6,1,1,2,2.0,0,100.0,2.0,0,0,0,0,0,0,53,76.8,0,0.0,1,3.3
6,7.0,39.0,7.0,8.0,2023-10-29,CAR,,HOU,"W, 15-13",*,15,28,0,1.9,2,2,26,13.0,0,100.0,13.0,0,0,0,0,0,0,45,67.2,0,0.0,0,0.0
7,8.0,40.0,8.0,9.0,2023-11-05,CAR,,IND,"L, 13-27",*,16,58,0,3.6,6,4,9,2.3,0,66.7,1.5,1,0,0,0,0,0,46,64.8,0,0.0,0,0.0
8,9.0,41.0,9.0,10.0,2023-11-09,CAR,@,CHI,"L, 13-16",*,9,23,0,2.6,2,2,16,8.0,0,100.0,8.0,0,0,0,0,0,0,30,50.0,0,0.0,6,21.4
9,10.0,42.0,10.0,11.0,2023-11-19,CAR,,DAL,"L, 10-33",*,10,57,0,5.7,2,2,8,4.0,0,100.0,4.0,0,0,0,0,0,0,29,49.2,0,0.0,0,0.0
10,11.0,43.0,11.0,12.0,2023-11-26,CAR,@,TEN,"L, 10-17",*,14,45,1,3.2,5,5,47,9.4,0,100.0,9.4,0,0,0,0,0,0,47,63.5,0,0.0,3,12.5
11,12.0,44.0,12.0,13.0,2023-12-03,CAR,@,TAM,"L, 18-21",*,25,104,2,4.2,0,0,0,,0,,,0,0,0,0,0,0,47,65.3,0,0.0,8,27.6
12,13.0,45.0,13.0,14.0,2023-12-10,CAR,@,NOR,"L, 6-28",*,23,87,0,3.8,2,2,9,4.5,0,100.0,4.5,0,0,0,0,0,0,62,77.5,0,0.0,0,0.0
13,14.0,46.0,14.0,15.0,2023-12-17,CAR,,ATL,"W, 9-7",*,22,87,0,4.0,2,2,16,8.0,0,100.0,8.0,0,0,0,0,0,0,48,72.7,0,0.0,0,0.0
14,15.0,47.0,15.0,16.0,2023-12-24,CAR,,GNB,"L, 30-33",*,16,43,1,2.7,1,1,8,8.0,0,100.0,8.0,0,0,0,0,0,0,42,63.6,0,0.0,0,0.0
15,16.0,48.0,16.0,17.0,2023-12-31,CAR,@,JAX,"L, 0-26",*,11,45,0,4.1,5,4,26,6.5,0,80.0,5.2,0,0,0,0,0,0,38,70.4,0,0.0,0,0.0
16,17.0,49.0,17.0,18.0,2024-01-07,CAR,,TAM,"L, 0-9",*,23,83,0,3.6,2,2,9,4.5,0,100.0,4.5,0,0,0,0,0,0,42,80.8,0,0.0,0,0.0
17,,,,,,,,,2-15,,238,902,5,3.8,44,39,233,6.0,0,88.6,5.3,1,0,0,0,0,0,679,59.1,0,0.0,51,11.5
