,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Att,Yds,TD,Y/A,Tgt,Rec,Yds.1,Y/R,TD.1,Ctch%,Y/Tgt,Ret,Yds.2,KRTD,Y/Ret,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,18.0,1.0,1.0,2022-09-11,CAR,,CLE,"L, 24-26",,1,3,0,3.0,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,5.7,0,0.0,21,65.6
1,2.0,19.0,2.0,2.0,2022-09-18,CAR,@,NYG,"L, 16-19",,0,0,0,,0,0,0,,0,,,3,75,0,25.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,2,3.4,0,0.0,21,70.0
2,3.0,20.0,3.0,3.0,2022-09-25,CAR,,NOR,"W, 22-14",,3,25,0,8.3,0,0,0,,0,,,0,0,0,,0.0,1,1,0,0,0,0,0,0,0,0,0,0,7,11.5,0,0.0,17,58.6
3,4.0,21.0,4.0,4.0,2022-10-02,CAR,,ARI,"L, 16-26",,0,0,0,,0,0,0,,0,,,2,29,0,14.5,0.0,1,1,0,0,0,0,0,0,0,0,4,0,3,5.8,0,0.0,16,69.6
4,5.0,22.0,5.0,5.0,2022-10-09,CAR,,SFO,"L, 15-37",,0,0,0,,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,11,15.9,0,0.0,10,35.7
5,6.0,23.0,6.0,6.0,2022-10-16,CAR,@,LAR,"L, 10-24",,2,6,0,3.0,1,1,1,1.0,0,100.0,1.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,9.1,0,0.0,14,53.8
6,7.0,24.0,7.0,7.0,2022-10-23,CAR,,TAM,"W, 21-3",*,9,63,1,7.0,3,2,10,5.0,0,66.7,3.3,0,0,0,,0.0,1,1,0,0,0,0,0,0,0,0,0,0,23,46.0,0,0.0,6,25.0
7,7.0,,8.0,8.0,2022-10-30,CAR,@,ATL,"L, 34-37 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
8,7.0,,9.0,9.0,2022-11-06,CAR,@,CIN,"L, 21-42",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
9,8.0,25.0,10.0,10.0,2022-11-10,CAR,,ATL,"W, 25-15",,5,14,0,2.8,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,12,18.2,0,0.0,1,3.4
10,9.0,26.0,11.0,11.0,2022-11-20,CAR,@,BAL,"L, 3-13",,4,0,0,0.0,3,2,25,12.5,0,66.7,8.3,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23,40.4,0,0.0,6,26.1
11,10.0,27.0,12.0,12.0,2022-11-27,CAR,,DEN,"W, 23-10",,17,65,0,3.8,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,28,42.4,0,0.0,7,23.3
12,11.0,28.0,13.0,14.0,2022-12-11,CAR,@,SEA,"W, 30-24",,14,74,1,5.3,3,3,25,8.3,0,100.0,8.3,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23,31.9,0,0.0,3,10.7
13,12.0,29.0,14.0,15.0,2022-12-18,CAR,,PIT,"L, 16-24",,4,10,0,2.5,3,3,57,19.0,0,100.0,19.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,29,63.0,0,0.0,5,20.0
14,13.0,30.0,15.0,16.0,2022-12-24,CAR,,DET,"W, 37-23",*,12,125,0,10.4,0,0,0,,0,,,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,31,45.6,0,0.0,6,20.7
15,14.0,31.0,16.0,17.0,2023-01-01,CAR,@,TAM,"L, 24-30",,3,12,0,4.0,3,3,53,17.7,0,100.0,17.7,0,0,0,,0.0,0,0,0,0,0,0,1,0,0,0,0,0,35,53.0,0,0.0,6,19.4
16,15.0,32.0,17.0,18.0,2023-01-08,CAR,@,NOR,"W, 10-7",,21,69,0,3.3,1,0,0,,0,0.0,0.0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0,0,0,41,69.5,0,0.0,6,30.0
17,,,,,,,,,7-8,,95,466,2,4.9,17,14,171,12.2,0,82.4,10.1,5,104,0,20.8,0.0,3,3,0,0,0,0,2,1,0,0,4,0,275,31.0,0,0.0,145,35.6
