,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,49.0,1.0,1.0,2019-09-08,DAL,,NYG,"W, 35-17",*,25,32,78.1,405,4,0,12.7,15.16,158.3,0,0,4,12,0,3.0,0,0,0,0,0,0,65,95.6,0,0.0,0,0.0
1,2.0,50.0,2.0,2.0,2019-09-15,DAL,@,WAS,"W, 31-21",*,26,30,86.7,269,3,1,9.0,9.47,123.5,1,8,5,69,0,13.8,0,0,0,0,0,0,69,100.0,0,0.0,0,0.0
2,3.0,51.0,3.0,3.0,2019-09-22,DAL,,MIA,"W, 31-6",*,19,32,59.4,246,2,1,7.7,7.53,91.4,1,5,2,7,1,3.5,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
3,4.0,52.0,4.0,4.0,2019-09-29,DAL,@,NOR,"L, 10-12",*,22,33,66.7,223,0,1,6.8,5.39,73.2,1,11,1,7,0,7.0,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
4,5.0,53.0,5.0,5.0,2019-10-06,DAL,,GNB,"L, 24-34",*,27,44,61.4,463,2,3,10.5,8.36,83.8,3,22,4,27,0,6.8,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
5,6.0,54.0,6.0,6.0,2019-10-13,DAL,@,NYJ,"L, 22-24",*,28,40,70.0,278,0,0,7.0,6.95,89.4,1,8,3,11,1,3.7,0,0,0,0,0,0,82,100.0,0,0.0,0,0.0
6,7.0,55.0,7.0,7.0,2019-10-20,DAL,,PHI,"W, 37-10",*,21,27,77.8,239,1,1,8.9,7.93,100.5,3,26,5,30,1,6.0,1,0,0,0,0,0,69,100.0,0,0.0,0,0.0
7,8.0,56.0,8.0,9.0,2019-11-04,DAL,@,NYG,"W, 37-18",*,22,35,62.9,257,3,1,7.3,7.77,101.7,0,0,3,12,0,4.0,1,0,0,1,-5,0,69,100.0,0,0.0,0,0.0
8,9.0,57.0,9.0,10.0,2019-11-10,DAL,,MIN,"L, 24-28",*,28,46,60.9,397,3,1,8.6,8.96,101.4,1,4,0,0,0,,0,0,0,0,0,0,71,100.0,0,0.0,0,0.0
9,10.0,58.0,10.0,11.0,2019-11-17,DAL,@,DET,"W, 35-27",*,29,46,63.0,444,3,0,9.7,10.96,116.6,1,10,6,18,0,3.0,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
10,11.0,59.0,11.0,12.0,2019-11-24,DAL,@,NWE,"L, 9-13",*,19,33,57.6,212,0,1,6.4,5.06,64.2,0,0,1,4,0,4.0,0,0,0,0,0,0,63,100.0,0,0.0,0,0.0
11,12.0,60.0,12.0,13.0,2019-11-28,DAL,,BUF,"L, 15-26",*,32,49,65.3,355,2,1,7.2,7.14,91.8,4,32,4,25,0,6.3,2,1,0,0,0,0,76,100.0,0,0.0,0,0.0
12,13.0,61.0,13.0,14.0,2019-12-05,DAL,@,CHI,"L, 24-31",*,27,49,55.1,334,1,0,6.8,7.22,83.2,2,8,3,1,0,0.3,0,0,0,0,0,0,73,100.0,0,0.0,0,0.0
13,14.0,62.0,14.0,15.0,2019-12-15,DAL,,LAR,"W, 44-21",*,15,23,65.2,212,2,0,9.2,10.96,123.8,0,0,7,12,0,1.7,1,0,0,1,0,0,68,97.1,0,0.0,0,0.0
14,15.0,63.0,15.0,16.0,2019-12-22,DAL,@,PHI,"L, 9-17",*,25,44,56.8,265,0,0,6.0,6.02,74.5,2,8,1,7,0,7.0,0,0,0,0,0,0,62,100.0,0,0.0,0,0.0
15,16.0,64.0,16.0,17.0,2019-12-29,DAL,,WAS,"W, 47-16",*,23,33,69.7,303,4,0,9.2,11.61,138.0,3,9,3,35,0,11.7,1,1,0,0,0,0,75,100.0,0,0.0,0,0.0
16,,,,,,,,,8-8,,388,596,65.1,4902,30,11,8.2,8.4,99.7,23,151,52,277,3,5.3,6,2,0,2,-5,0,1116,99.6,0,0.0,0,0.0
