,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,98.0,1.0,1.0,2023-09-10,DAL,@,NYG,"W, 40-0",*,13,24,54.2,143,0,0,6.0,5.96,72.0,0,0,1,6,0,6.0,0,0,0,0,0,0,51,87.9,0,0.0,0,0.0
1,2.0,99.0,2.0,2.0,2023-09-17,DAL,,NYJ,"W, 30-10",*,31,38,81.6,255,2,0,6.7,7.76,112.2,1,7,6,14,0,2.3,0,0,0,0,0,0,87,100.0,0,0.0,0,0.0
2,3.0,100.0,3.0,3.0,2023-09-24,DAL,@,ARI,"L, 16-28",*,25,40,62.5,249,1,1,6.2,5.6,78.0,2,18,3,24,0,8.0,0,0,0,0,0,0,81,100.0,0,0.0,0,0.0
3,4.0,101.0,4.0,4.0,2023-10-01,DAL,,NWE,"W, 38-3",*,28,34,82.4,261,1,0,7.7,8.26,108.5,3,28,1,-1,0,-1.0,0,0,0,0,0,0,63,90.0,0,0.0,0,0.0
4,5.0,102.0,5.0,5.0,2023-10-08,DAL,@,SFO,"L, 10-42",*,14,24,58.3,153,1,3,6.4,1.58,51.6,3,13,1,2,0,2.0,0,0,0,0,0,0,39,79.6,0,0.0,0,0.0
5,6.0,103.0,6.0,6.0,2023-10-16,DAL,@,LAC,"W, 20-17",*,21,30,70.0,272,1,0,9.1,9.73,109.3,5,26,7,40,1,5.7,0,0,0,0,0,0,64,100.0,0,0.0,0,0.0
6,7.0,104.0,7.0,8.0,2023-10-29,DAL,,LAR,"W, 43-20",*,25,31,80.6,304,4,1,9.8,10.94,133.7,3,22,4,19,0,4.8,0,0,0,0,0,0,56,86.2,0,0.0,0,0.0
7,8.0,105.0,8.0,9.0,2023-11-05,DAL,@,PHI,"L, 23-28",*,29,44,65.9,374,3,0,8.5,9.86,115.2,5,41,6,14,0,2.3,1,0,0,1,0,0,75,100.0,0,0.0,0,0.0
8,9.0,106.0,9.0,10.0,2023-11-12,DAL,,NYG,"W, 49-17",*,26,35,74.3,404,4,1,11.5,12.54,138.3,0,0,2,17,1,8.5,0,0,0,0,0,0,60,76.9,0,0.0,0,0.0
9,10.0,107.0,10.0,11.0,2023-11-19,DAL,@,CAR,"W, 33-10",*,25,38,65.8,189,2,0,5.0,6.03,95.2,0,0,2,6,0,3.0,0,0,0,0,0,0,61,84.7,0,0.0,0,0.0
10,11.0,108.0,11.0,12.0,2023-11-23,DAL,,WAS,"W, 45-10",*,22,32,68.8,331,4,0,10.3,12.84,142.1,0,0,1,10,0,10.0,0,0,0,0,0,0,54,100.0,0,0.0,0,0.0
11,12.0,109.0,12.0,13.0,2023-11-30,DAL,,SEA,"W, 41-35",*,29,41,70.7,299,3,0,7.3,8.76,115.8,4,24,7,23,0,3.3,0,0,0,0,0,0,89,100.0,0,0.0,0,0.0
12,13.0,110.0,13.0,14.0,2023-12-10,DAL,,PHI,"W, 33-13",*,24,39,61.5,271,2,0,6.9,7.97,99.4,3,15,3,11,0,3.7,1,1,0,0,0,0,82,100.0,0,0.0,0,0.0
13,14.0,111.0,14.0,15.0,2023-12-17,DAL,@,BUF,"L, 10-31",*,21,34,61.8,134,0,1,3.9,2.62,57.7,3,28,4,27,0,6.8,0,0,0,0,0,0,57,100.0,0,0.0,0,0.0
14,15.0,112.0,15.0,16.0,2023-12-24,DAL,@,MIA,"L, 20-22",*,20,32,62.5,253,2,0,7.9,9.16,107.9,4,11,5,25,0,5.0,1,1,0,0,0,0,66,100.0,0,0.0,0,0.0
15,16.0,113.0,16.0,17.0,2023-12-30,DAL,,DET,"W, 20-19",*,26,38,68.4,345,2,1,9.1,8.95,103.5,3,22,2,5,0,2.5,1,0,0,0,0,0,65,100.0,0,0.0,0,0.0
16,17.0,114.0,17.0,18.0,2024-01-07,DAL,@,WAS,"W, 38-10",*,31,36,86.1,279,4,1,7.8,8.72,124.4,0,0,0,0,0,,0,0,0,0,0,0,65,90.3,0,0.0,0,0.0
17,,,,,,,,,12-5,,410,590,69.5,4516,36,9,7.7,8.19,105.9,39,255,55,242,2,4.4,4,2,0,1,0,0,1115,94.2,0,0.0,0,0.0
