,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Fmb,FL,FF,FR,Yds.1,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,34.0,1.0,1.0,2024-09-08,DAL,@,CLE,"W, 33-17",*,5,3,15,5.0,0,60.0,3.0,0,0,0,0,0,0,39,61.9,0,0.0,0,0.0
1,1.0,,2.0,2.0,2024-09-15,DAL,,NOR,"L, 19-44",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,2.0,35.0,3.0,3.0,2024-09-22,DAL,,BAL,"L, 25-28",*,11,6,95,15.8,0,54.5,8.6,0,0,0,0,0,0,53,66.3,0,0.0,0,0.0
3,3.0,36.0,4.0,4.0,2024-09-26,DAL,@,NYG,"W, 20-15",*,7,7,49,7.0,0,100.0,7.0,1,0,0,0,0,0,41,73.2,0,0.0,0,0.0
4,4.0,37.0,5.0,5.0,2024-10-06,DAL,@,PIT,"W, 20-17",*,7,6,70,11.7,0,85.7,10.0,0,0,0,0,0,0,57,75.0,0,0.0,0,0.0
5,5.0,38.0,6.0,6.0,2024-10-13,DAL,,DET,"L, 9-47",*,4,3,11,3.7,0,75.0,2.8,0,0,0,0,0,0,46,66.7,0,0.0,0,0.0
6,6.0,39.0,7.0,8.0,2024-10-27,DAL,@,SFO,"L, 24-30",*,8,6,23,3.8,0,75.0,2.9,1,0,0,1,0,0,52,83.9,0,0.0,0,0.0
7,7.0,40.0,8.0,9.0,2024-11-03,DAL,@,ATL,"L, 21-27",*,10,7,71,10.1,0,70.0,7.1,0,0,0,0,0,0,63,81.8,0,0.0,0,0.0
8,8.0,41.0,9.0,10.0,2024-11-10,DAL,,PHI,"L, 6-34",*,5,4,24,6.0,0,80.0,4.8,1,1,0,0,0,0,45,75.0,0,0.0,0,0.0
9,9.0,42.0,10.0,11.0,2024-11-18,DAL,,HOU,"L, 10-34",*,1,1,11,11.0,0,100.0,11.0,0,0,0,0,0,0,7,8.4,0,0.0,0,0.0
10,9.0,,11.0,12.0,2024-11-24,DAL,@,WAS,"W, 34-26",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
11,9.0,,12.0,13.0,2024-11-28,DAL,,NYG,"W, 27-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
12,10.0,43.0,13.0,14.0,2024-12-09,DAL,,CIN,"L, 20-27",*,6,3,32,10.7,0,50.0,5.3,0,0,0,0,0,0,46,76.7,0,0.0,0,0.0
13,11.0,44.0,14.0,15.0,2024-12-15,DAL,@,CAR,"W, 30-14",*,4,2,23,11.5,0,50.0,5.8,0,0,0,0,0,0,44,60.3,0,0.0,0,0.0
14,12.0,45.0,15.0,16.0,2024-12-22,DAL,,TAM,"W, 26-24",*,9,6,40,6.7,0,66.7,4.4,0,0,0,0,0,0,35,58.3,0,0.0,0,0.0
15,13.0,46.0,16.0,17.0,2024-12-29,DAL,@,PHI,"L, 7-41",*,5,3,18,6.0,0,60.0,3.6,1,1,0,0,0,0,42,67.7,0,0.0,0,0.0
16,14.0,47.0,17.0,18.0,2025-01-05,DAL,,WAS,"L, 19-23",*,4,2,12,6.0,0,50.0,3.0,0,0,0,0,0,0,46,59.0,0,0.0,0,0.0
17,,,,,,,,,5-9,,86,59,494,8.4,0,68.6,5.7,4,2,0,1,0,0,616,64.2,0,0.0,0,0.0
