,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,17.0,1.0,1.0,2023-09-10,DAL,@,NYG,"W, 40-0",*,7,2,11,5.5,0,28.6,1.6,42,72.4,0,0.0,0,0.0
1,2.0,18.0,2.0,2.0,2023-09-17,DAL,,NYJ,"W, 30-10",*,4,3,11,3.7,1,75.0,2.8,52,59.8,0,0.0,0,0.0
2,3.0,19.0,3.0,3.0,2023-09-24,DAL,@,ARI,"L, 16-28",*,7,5,48,9.6,0,71.4,6.9,56,69.1,0,0.0,0,0.0
3,4.0,20.0,4.0,4.0,2023-10-01,DAL,,NWE,"W, 38-3",*,7,7,77,11.0,0,100.0,11.0,39,55.7,0,0.0,0,0.0
4,5.0,21.0,5.0,5.0,2023-10-08,DAL,@,SFO,"L, 10-42",,3,3,28,9.3,0,100.0,9.3,34,69.4,0,0.0,0,0.0
5,6.0,22.0,6.0,6.0,2023-10-16,DAL,@,LAC,"W, 20-17",*,1,1,15,15.0,0,100.0,15.0,55,85.9,0,0.0,0,0.0
6,7.0,23.0,7.0,8.0,2023-10-29,DAL,,LAR,"W, 43-20",*,4,4,47,11.8,1,100.0,11.8,52,80.0,0,0.0,0,0.0
7,8.0,24.0,8.0,9.0,2023-11-05,DAL,@,PHI,"L, 23-28",*,10,7,91,13.0,1,70.0,9.1,67,89.3,0,0.0,0,0.0
8,9.0,25.0,9.0,10.0,2023-11-12,DAL,,NYG,"W, 49-17",*,7,4,26,6.5,1,57.1,3.7,52,66.7,0,0.0,0,0.0
9,10.0,26.0,10.0,11.0,2023-11-19,DAL,@,CAR,"W, 33-10",*,5,3,32,10.7,0,60.0,6.4,52,72.2,0,0.0,0,0.0
10,11.0,27.0,11.0,12.0,2023-11-23,DAL,,WAS,"W, 45-10",*,3,1,35,35.0,0,33.3,11.7,39,72.2,0,0.0,0,0.0
11,12.0,28.0,12.0,13.0,2023-11-30,DAL,,SEA,"W, 41-35",*,8,6,77,12.8,1,75.0,9.6,66,74.2,0,0.0,0,0.0
12,13.0,29.0,13.0,14.0,2023-12-10,DAL,,PHI,"W, 33-13",*,8,5,72,14.4,0,62.5,9.0,60,73.2,0,0.0,0,0.0
13,14.0,30.0,14.0,15.0,2023-12-17,DAL,@,BUF,"L, 10-31",*,8,6,44,7.3,0,75.0,5.5,49,86.0,0,0.0,0,0.0
14,15.0,31.0,15.0,16.0,2023-12-24,DAL,@,MIA,"L, 20-22",*,8,4,45,11.3,0,50.0,5.6,55,83.3,0,0.0,0,0.0
15,16.0,32.0,16.0,17.0,2023-12-30,DAL,,DET,"W, 20-19",*,6,4,33,8.3,0,66.7,5.5,58,89.2,0,0.0,1,3.8
16,17.0,33.0,17.0,18.0,2024-01-07,DAL,@,WAS,"W, 38-10",*,6,6,69,11.5,0,100.0,11.5,52,72.2,0,0.0,0,0.0
17,,,,,,,,,12-5,,102,71,761,10.7,5,69.6,7.5,880,74.3,0,0.0,1,0.2
