,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2024-09-08,NWE,@,CIN,"W, 16-10",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
1,,,2.0,2.0,2024-09-15,NWE,,SEA,"L, 20-23 (OT)",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,1.0,6.0,3.0,3.0,2024-09-19,NWE,@,NYJ,"L, 3-24",,2,1,2,2.0,0,50.0,1.0,18,34.6,0,0.0,0,0.0
3,2.0,7.0,4.0,4.0,2024-09-29,NWE,@,SFO,"L, 13-30",,1,1,11,11.0,0,100.0,11.0,15,23.4,0,0.0,7,26.9
4,3.0,8.0,5.0,5.0,2024-10-06,NWE,,MIA,"L, 10-15",*,2,2,34,17.0,0,100.0,17.0,40,66.7,0,0.0,5,19.2
5,4.0,9.0,6.0,6.0,2024-10-13,NWE,,HOU,"L, 21-41",*,3,3,59,19.7,1,100.0,19.7,55,83.3,0,0.0,8,24.2
6,5.0,10.0,7.0,7.0,2024-10-20,NWE,@,JAX,"L, 16-32",*,2,1,33,33.0,0,50.0,16.5,50,83.3,0,0.0,6,27.3
7,6.0,11.0,8.0,8.0,2024-10-27,NWE,,NYJ,"W, 25-22",*,6,3,46,15.3,0,50.0,7.7,55,82.1,0,0.0,0,0.0
8,7.0,12.0,9.0,9.0,2024-11-03,NWE,@,TEN,"L, 17-20 (OT)",*,6,2,18,9.0,0,33.3,3.0,66,95.7,0,0.0,0,0.0
9,8.0,13.0,10.0,10.0,2024-11-10,NWE,@,CHI,"W, 19-3",*,6,4,47,11.8,0,66.7,7.8,62,96.9,0,0.0,0,0.0
10,9.0,14.0,11.0,11.0,2024-11-17,NWE,,LAR,"L, 22-28",*,6,4,33,8.3,0,66.7,5.5,73,96.1,0,0.0,0,0.0
11,10.0,15.0,12.0,12.0,2024-11-24,NWE,@,MIA,"L, 15-34",*,4,1,6,6.0,0,25.0,1.5,60,87.0,0,0.0,0,0.0
12,11.0,16.0,13.0,13.0,2024-12-01,NWE,,IND,"L, 24-25",*,6,3,41,13.7,0,50.0,6.8,71,98.6,0,0.0,0,0.0
13,12.0,17.0,14.0,15.0,2024-12-15,NWE,@,ARI,"L, 17-30",*,5,2,19,9.5,0,40.0,3.8,45,88.2,0,0.0,0,0.0
14,13.0,18.0,15.0,16.0,2024-12-22,NWE,@,BUF,"L, 21-24",*,7,5,95,19.0,1,71.4,13.6,64,87.7,0,0.0,0,0.0
15,14.0,19.0,16.0,17.0,2024-12-28,NWE,,LAC,"L, 7-40",*,5,4,28,7.0,0,80.0,5.6,41,77.4,0,0.0,0,0.0
16,15.0,20.0,17.0,18.0,2025-01-05,NWE,,BUF,"W, 23-16",*,7,7,117,16.7,1,100.0,16.7,45,70.3,0,0.0,0,0.0
17,,,,,,,,,3-12,,68,43,589,13.7,3,63.2,8.7,760,79.2,0,0.0,26,6.8
