,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2022,26,DAL,NFL,WR,17,0,2,1,9,9.0,0,0,50.0,9,0.1,0.5,50.0,4.5,3,17,0,1,33.3,11,5.7,1.0,0.2,4,6.5,26,0,3,0,PB
1,2023,27,DAL,NFL,WR,16,0,18,12,127,10.6,3,9,61.1,34,0.8,7.9,66.7,7.1,11,110,1,5,72.7,46,10.0,6.9,0.7,23,10.3,237,4,1,2,
2,2024,28,DAL,NFL,WR,17,2,52,31,420,13.5,2,18,48.1,64,1.8,24.7,59.6,8.1,16,92,0,6,56.3,16,5.8,5.4,0.9,47,10.9,512,2,3,6,"PB,AP-1"
3,3 Yrs,3 Yrs,3 Yrs,3 Yrs,,50,2,72,44,556,12.6,5,27,51.4,64,0.9,11.1,61.1,7.7,30,219,1,12,60.0,46,7.3,4.4,0.6,74,10.5,775,6,7,8,
4,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,1,24,15,189,12.6,2,9,51.4,64,0.9,11.1,61.1,7.7,10,74,0,4,60.0,46,7.3,4.4,0.6,25,3.6,264,2,2,3,
