,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Cmp,Att,Cmp%,Yds,TD,Int,Y/A,AY/A,Rate,Sk,Yds.1,Att.1,Yds.2,TD.1,Y/A.1,Fmb,FL,FF,FR,Yds.3,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,207.0,1.0,1.0,2024-09-08,LAR,@,DET,"L, 20-26 (OT)",*,34,49,69.4,317,1,1,6.5,5.96,85.2,2,13,0,0,0,,0,0,0,0,0,0,78,100.0,0,0.0,0,0.0
1,2.0,208.0,2.0,2.0,2024-09-15,LAR,@,ARI,"L, 10-41",*,19,27,70.4,216,0,0,8.0,8.00,94.1,5,24,0,0,0,,1,1,0,0,0,0,52,100.0,0,0.0,0,0.0
2,3.0,209.0,3.0,3.0,2024-09-22,LAR,,SFO,"W, 27-24",*,16,25,64.0,221,1,0,8.8,9.64,105.6,3,23,0,0,0,,0,0,0,0,0,0,58,100.0,0,0.0,0,0.0
3,4.0,210.0,4.0,4.0,2024-09-29,LAR,@,CHI,"L, 18-24",*,20,29,69.0,224,0,1,7.7,6.17,77.4,3,21,1,-1,0,-1.0,1,1,0,0,0,0,61,100.0,0,0.0,0,0.0
4,5.0,211.0,5.0,5.0,2024-10-06,LAR,,GNB,"L, 19-24",*,29,45,64.4,260,1,1,5.8,5.22,78.0,3,24,0,0,0,,0,0,0,0,0,0,78,100.0,0,0.0,0,0.0
5,6.0,212.0,6.0,7.0,2024-10-20,LAR,,LVR,"W, 20-15",*,14,23,60.9,154,0,1,6.7,4.74,62.6,1,10,2,-2,0,-1.0,0,0,0,0,0,0,55,100.0,0,0.0,0,0.0
6,7.0,213.0,7.0,8.0,2024-10-24,LAR,,MIN,"W, 30-20",*,25,34,73.5,279,4,1,8.2,9.24,124.5,0,0,3,-4,0,-1.3,0,0,0,0,0,0,72,100.0,0,0.0,0,0.0
7,8.0,214.0,8.0,9.0,2024-11-03,LAR,@,SEA,"W, 26-20 (OT)",*,25,44,56.8,298,2,1,6.8,6.66,83.3,0,0,1,0,0,0.0,1,0,0,1,-2,0,77,100.0,0,0.0,0,0.0
8,9.0,215.0,9.0,10.0,2024-11-11,LAR,,MIA,"L, 15-23",*,32,46,69.6,293,0,1,6.4,5.39,77.5,4,36,1,0,0,0.0,2,0,0,2,-13,0,70,100.0,0,0.0,0,0.0
9,10.0,216.0,10.0,11.0,2024-11-17,LAR,@,NWE,"W, 28-22",*,18,27,66.7,295,4,0,10.9,13.89,142.7,0,0,4,0,0,0.0,0,0,0,0,0,0,52,100.0,0,0.0,0,0.0
10,11.0,217.0,11.0,12.0,2024-11-24,LAR,,PHI,"L, 20-37",*,24,36,66.7,243,2,0,6.8,7.86,104.3,5,45,1,15,0,15.0,1,0,0,0,0,0,64,100.0,0,0.0,0,0.0
11,12.0,218.0,12.0,13.0,2024-12-01,LAR,@,NOR,"W, 21-14",*,14,24,58.3,183,2,0,7.6,9.29,110.2,2,17,4,3,0,0.8,0,0,0,0,0,0,56,100.0,0,0.0,0,0.0
12,13.0,219.0,13.0,14.0,2024-12-08,LAR,,BUF,"W, 44-42",*,23,30,76.7,320,2,0,10.7,12.00,132.6,0,0,0,0,0,,0,0,0,0,0,0,77,100.0,0,0.0,0,0.0
13,14.0,220.0,14.0,15.0,2024-12-12,LAR,@,SFO,"W, 12-6",*,16,27,59.3,160,0,0,5.9,5.93,76.2,0,0,4,18,0,4.5,0,0,0,0,0,0,65,100.0,0,0.0,0,0.0
14,15.0,221.0,15.0,16.0,2024-12-22,LAR,@,NYJ,"W, 19-9",*,14,19,73.7,110,1,1,5.8,4.47,83.2,0,0,3,-4,0,-1.3,0,0,0,0,0,0,52,100.0,0,0.0,0,0.0
15,16.0,222.0,16.0,17.0,2024-12-28,LAR,,ARI,"W, 13-9",*,17,32,53.1,189,0,0,5.9,5.91,71.0,0,0,6,16,0,2.7,0,0,0,0,0,0,57,100.0,0,0.0,0,0.0
16,16.0,,17.0,18.0,2025-01-05,LAR,,SEA,"L, 25-30",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,10-6,,340,517,65.8,3762,20,8,7.3,7.35,93.7,28,213,30,41,0,1.4,6,2,0,3,-15,0,1024,100.0,0,0.0,0,0.0
