,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,44.0,1.0,1.0,2024-09-08,LAC,,LVR,"W, 22-10",*,4,2,15,7.5,0,50.0,3.8,46,80.7,0,0.0,0,0.0
1,2.0,45.0,2.0,2.0,2024-09-15,LAC,@,CAR,"W, 26-3",,2,2,19,9.5,0,100.0,9.5,30,43.5,0,0.0,0,0.0
2,2.0,,3.0,3.0,2024-09-22,LAC,@,PIT,"L, 10-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
3,3.0,46.0,4.0,4.0,2024-09-29,LAC,,KAN,"L, 10-17",,4,3,36,12.0,0,75.0,9.0,44,78.6,0,0.0,0,0.0
4,4.0,47.0,5.0,6.0,2024-10-13,LAC,@,DEN,"W, 23-16",,3,2,38,19.0,0,66.7,12.7,43,55.1,0,0.0,0,0.0
5,5.0,48.0,6.0,7.0,2024-10-21,LAC,@,ARI,"L, 15-17",*,5,4,63,15.8,0,80.0,12.6,39,59.1,0,0.0,0,0.0
6,6.0,49.0,7.0,8.0,2024-10-27,LAC,,NOR,"W, 26-8",*,4,2,72,36.0,0,50.0,18.0,51,77.3,0,0.0,0,0.0
7,7.0,50.0,8.0,9.0,2024-11-03,LAC,@,CLE,"W, 27-10",,4,2,63,31.5,1,50.0,15.8,35,61.4,0,0.0,0,0.0
8,8.0,51.0,9.0,10.0,2024-11-10,LAC,,TEN,"W, 27-17",,2,1,36,36.0,0,50.0,18.0,31,52.5,0,0.0,0,0.0
9,9.0,52.0,10.0,11.0,2024-11-17,LAC,,CIN,"W, 34-27",*,4,2,23,11.5,0,50.0,5.8,51,76.1,0,0.0,0,0.0
10,10.0,53.0,11.0,12.0,2024-11-25,LAC,,BAL,"L, 23-30",*,8,3,38,12.7,0,37.5,4.8,57,82.6,0,0.0,0,0.0
11,11.0,54.0,12.0,13.0,2024-12-01,LAC,@,ATL,"W, 17-13",,1,1,11,11.0,0,100.0,11.0,29,63.0,0,0.0,0,0.0
12,12.0,55.0,13.0,14.0,2024-12-08,LAC,@,KAN,"L, 17-19",*,9,6,78,13.0,0,66.7,8.7,52,86.7,0,0.0,0,0.0
13,13.0,56.0,14.0,15.0,2024-12-15,LAC,,TAM,"L, 17-40",,3,2,10,5.0,0,66.7,3.3,39,75.0,0,0.0,0,0.0
14,14.0,57.0,15.0,16.0,2024-12-19,LAC,,DEN,"W, 34-27",*,6,3,41,13.7,0,50.0,6.8,39,60.0,0,0.0,0,0.0
15,15.0,58.0,16.0,17.0,2024-12-28,LAC,@,NWE,"W, 40-7",,6,4,41,10.3,0,66.7,6.8,30,38.0,0,0.0,0,0.0
16,15.0,,17.0,18.0,2025-01-05,LAC,@,LVR,"W, 34-20",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
17,,,,,,,,,10-5,,65,39,584,15.0,1,60.0,9.0,616,65.1,0,0.0,0,0.0
