,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,34.0,1.0,1.0,2023-09-10,LAC,,MIA,"L, 34-36",,1,1,4,4.0,0,100.0,4.0,0,0,0,,0,0,0,0,0,0,52,64.2,0,0.0,0,0.0
1,2.0,35.0,2.0,2.0,2023-09-17,LAC,@,TEN,"L, 24-27 (OT)",,5,3,13,4.3,0,60.0,2.6,0,0,0,,0,0,0,0,0,0,37,54.4,0,0.0,0,0.0
2,3.0,36.0,3.0,3.0,2023-09-24,LAC,@,MIN,"W, 28-24",,7,4,66,16.5,1,57.1,9.4,0,0,0,,1,1,0,0,0,0,40,60.6,0,0.0,0,0.0
3,4.0,37.0,4.0,4.0,2023-10-01,LAC,,LVR,"W, 24-17",*,8,3,77,25.7,0,37.5,9.6,0,0,0,,0,0,0,0,0,0,56,86.2,0,0.0,0,0.0
4,5.0,38.0,5.0,6.0,2023-10-16,LAC,,DAL,"L, 17-20",*,7,4,60,15.0,0,57.1,8.6,0,0,0,,0,0,0,0,0,0,71,97.3,0,0.0,0,0.0
5,6.0,39.0,6.0,7.0,2023-10-22,LAC,@,KAN,"L, 17-31",*,7,5,133,26.6,0,71.4,19.0,0,0,0,,0,0,0,0,0,0,62,98.4,0,0.0,0,0.0
6,7.0,40.0,7.0,8.0,2023-10-29,LAC,,CHI,"W, 30-13",*,4,3,24,8.0,0,75.0,6.0,0,0,0,,0,0,0,0,0,0,47,68.1,0,0.0,0,0.0
7,7.0,,8.0,9.0,2023-11-06,LAC,@,NYJ,"W, 27-6",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
8,7.0,,9.0,10.0,2023-11-12,LAC,,DET,"L, 38-41",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
9,7.0,,10.0,11.0,2023-11-19,LAC,@,GNB,"L, 20-23",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
10,7.0,,11.0,12.0,2023-11-26,LAC,,BAL,"L, 10-20",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
11,7.0,,12.0,13.0,2023-12-03,LAC,@,NWE,"W, 6-0",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
12,7.0,,13.0,14.0,2023-12-10,LAC,,DEN,"L, 7-24",Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play
13,8.0,41.0,14.0,15.0,2023-12-14,LAC,@,LVR,"L, 21-63",,4,4,113,28.3,1,100.0,28.3,0,0,0,,0,0,0,0,0,0,47,72.3,0,0.0,0,0.0
14,9.0,42.0,15.0,16.0,2023-12-23,LAC,,BUF,"L, 22-24",*,8,5,47,9.4,0,62.5,5.9,0,0,0,,0,0,0,0,0,0,65,92.9,0,0.0,0,0.0
15,9.0,,16.0,17.0,2023-12-31,LAC,@,DEN,"L, 9-16",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
16,10.0,43.0,17.0,18.0,2024-01-07,LAC,,KAN,"L, 12-13",*,10,6,44,7.3,0,60.0,4.4,1,6,0,6.0,0,0,0,0,0,0,48,57.8,0,0.0,0,0.0
17,,,,,,,,,3-7,,61,38,581,15.3,2,62.3,9.5,1,6,0,6.0,1,1,0,0,0,0,525,74.7,0,0.0,0,0.0
