,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,18.0,1.0,1.0,2022-09-11,LAC,,LVR,"W, 24-19",*,4,3,5,1.7,0,75.0,1.3,1,4,0,4.0,0,0,0,0,0,0,50,74.6,0,0.0,1,4.2
1,2.0,19.0,2.0,2.0,2022-09-15,LAC,@,KAN,"L, 24-27",*,8,4,30,7.5,1,50.0,3.8,0,0,0,,0,0,0,0,0,0,68,90.7,0,0.0,0,0.0
2,3.0,20.0,3.0,3.0,2022-09-25,LAC,,JAX,"L, 10-38",*,9,6,99,16.5,0,66.7,11.0,0,0,0,,0,0,0,0,0,0,57,93.4,0,0.0,0,0.0
3,4.0,21.0,4.0,4.0,2022-10-02,LAC,@,HOU,"W, 34-24",*,1,1,25,25.0,0,100.0,25.0,0,0,0,,0,0,0,0,0,0,39,55.7,0,0.0,0,0.0
4,5.0,22.0,5.0,5.0,2022-10-09,LAC,@,CLE,"W, 30-28",*,6,3,24,8.0,0,50.0,4.0,0,0,0,,0,0,0,0,0,0,52,73.2,0,0.0,0,0.0
5,6.0,23.0,6.0,6.0,2022-10-17,LAC,,DEN,"W, 19-16 (OT)",*,12,9,57,6.3,0,75.0,4.8,0,0,0,,0,0,1,0,0,0,81,87.1,0,0.0,0,0.0
6,6.0,,7.0,7.0,2022-10-23,LAC,,SEA,"L, 23-37",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
7,7.0,24.0,8.0,9.0,2022-11-06,LAC,@,ATL,"W, 20-17",*,10,8,106,13.3,0,80.0,10.6,0,0,0,,0,0,0,0,0,0,63,91.3,0,0.0,0,0.0
8,8.0,25.0,9.0,10.0,2022-11-13,LAC,@,SFO,"L, 16-22",*,8,3,44,14.7,0,37.5,5.5,0,0,0,,0,0,0,0,0,0,55,94.8,0,0.0,0,0.0
9,9.0,26.0,10.0,11.0,2022-11-20,LAC,,KAN,"L, 27-30",,10,8,106,13.3,2,80.0,10.6,0,0,0,,0,0,0,0,0,0,60,92.3,0,0.0,0,0.0
10,10.0,27.0,11.0,12.0,2022-11-27,LAC,@,ARI,"W, 25-24",*,7,5,56,11.2,0,71.4,8.0,0,0,0,,1,0,0,0,0,0,63,95.5,0,0.0,0,0.0
11,11.0,28.0,12.0,13.0,2022-12-04,LAC,@,LVR,"L, 20-27",*,11,7,60,8.6,0,63.6,5.5,0,0,0,,0,0,0,0,0,0,70,93.3,0,0.0,0,0.0
12,12.0,29.0,13.0,14.0,2022-12-11,LAC,,MIA,"W, 23-17",,6,4,53,13.3,0,66.7,8.8,0,0,0,,0,0,0,0,0,0,63,78.8,0,0.0,1,3.4
13,13.0,30.0,14.0,15.0,2022-12-18,LAC,,TEN,"W, 17-14",,5,5,49,9.8,0,100.0,9.8,0,0,0,,0,0,0,0,0,0,46,64.8,0,0.0,0,0.0
14,14.0,31.0,15.0,16.0,2022-12-26,LAC,@,IND,"W, 20-3",*,3,2,16,8.0,0,66.7,5.3,0,0,0,,0,0,0,0,0,0,40,58.8,0,0.0,0,0.0
15,15.0,32.0,16.0,17.0,2023-01-01,LAC,,LAR,"W, 31-10",,1,0,0,,0,0.0,0.0,0,0,0,,0,0,0,0,0,0,37,57.8,0,0.0,0,0.0
16,16.0,33.0,17.0,18.0,2023-01-08,LAC,@,DEN,"L, 28-31",,6,4,39,9.8,0,66.7,6.5,0,0,0,,0,0,0,0,0,0,54,79.4,0,0.0,0,0.0
17,,,,,,,,,10-6,,107,72,769,10.7,3,67.3,7.2,1,4,0,4.0,1,0,1,0,0,0,898,80.1,0,0.0,2,0.5
