,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,Fmb,FL,FF,FR,Yds.2,FRTD,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,,,1.0,1.0,2023-09-10,NYG,,DAL,"L, 0-40",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
1,,,2.0,2.0,2023-09-17,NYG,@,ARI,"W, 31-28",Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive
2,1.0,7.0,3.0,3.0,2023-09-21,NYG,@,SFO,"L, 12-30",,5,4,21,5.3,0,80.0,4.2,0,0,0,,0,0,0,0,0,0,11,22.0,0,0.0,0,0.0
3,2.0,8.0,4.0,4.0,2023-10-02,NYG,,SEA,"L, 3-24",,6,5,40,8.0,0,83.3,6.7,1,7,0,7.0,0,0,0,0,0,0,48,64.0,0,0.0,0,0.0
4,3.0,9.0,5.0,5.0,2023-10-08,NYG,@,MIA,"L, 16-31",*,6,5,18,3.6,0,83.3,3.0,1,1,0,1.0,0,0,0,0,0,0,48,66.7,0,0.0,0,0.0
5,4.0,10.0,6.0,6.0,2023-10-15,NYG,@,BUF,"L, 9-14",,8,8,62,7.8,0,100.0,7.8,0,0,0,,0,0,0,0,0,0,46,59.7,0,0.0,0,0.0
6,5.0,11.0,7.0,7.0,2023-10-22,NYG,,WAS,"W, 14-7",,2,1,22,22.0,0,50.0,11.0,0,0,0,,0,0,0,0,0,0,41,60.3,0,0.0,0,0.0
7,6.0,12.0,8.0,8.0,2023-10-29,NYG,,NYJ,"L, 10-13 (OT)",*,1,0,0,,0,0.0,0.0,2,17,0,8.5,0,0,0,0,0,0,60,80.0,0,0.0,0,0.0
8,7.0,13.0,9.0,9.0,2023-11-05,NYG,@,LVR,"L, 6-30",,5,4,35,8.8,1,80.0,7.0,0,0,0,,0,0,0,1,0,0,34,54.0,0,0.0,0,0.0
9,8.0,14.0,10.0,10.0,2023-11-12,NYG,@,DAL,"L, 17-49",,3,2,6,3.0,0,66.7,2.0,1,0,0,0.0,0,0,0,0,0,0,27,47.4,0,0.0,0,0.0
10,9.0,15.0,11.0,11.0,2023-11-19,NYG,@,WAS,"W, 31-19",*,4,3,35,11.7,0,75.0,8.8,1,2,0,2.0,0,0,0,0,0,0,37,67.3,0,0.0,0,0.0
11,10.0,16.0,12.0,12.0,2023-11-26,NYG,,NWE,"W, 10-7",*,5,4,26,6.5,0,80.0,5.2,0,0,0,,0,0,0,0,0,0,40,76.9,0,0.0,0,0.0
12,11.0,17.0,13.0,14.0,2023-12-11,NYG,,GNB,"W, 24-22",*,7,6,79,13.2,0,85.7,11.3,2,36,0,18.0,0,0,0,0,0,0,44,78.6,0,0.0,0,0.0
13,12.0,18.0,14.0,15.0,2023-12-17,NYG,@,NOR,"L, 6-24",*,4,4,25,6.3,0,100.0,6.3,0,0,0,,0,0,0,0,0,0,53,85.5,0,0.0,0,0.0
14,13.0,19.0,15.0,16.0,2023-12-25,NYG,@,PHI,"L, 25-33",*,7,3,16,5.3,0,42.9,2.3,0,0,0,,0,0,0,0,0,0,45,71.4,0,0.0,0,0.0
15,14.0,20.0,16.0,17.0,2023-12-31,NYG,,LAR,"L, 25-26",*,9,6,55,9.2,0,66.7,6.1,1,24,1,24.0,0,0,0,0,0,0,61,82.4,0,0.0,0,0.0
16,15.0,21.0,17.0,18.0,2024-01-07,NYG,,PHI,"W, 27-10",,6,5,85,17.0,0,83.3,14.2,0,0,0,,0,0,0,0,0,0,46,68.7,0,0.0,0,0.0
17,,,,,,,,,5-10,,78,60,525,8.8,1,76.9,6.7,9,87,1,9.7,0,0,0,1,0,0,641,66.4,0,0.0,0,0.0
