,Rk,Gcar,Gtm,Week,Date,Team,Unnamed: 6,Opp,Result,GS,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Att,Yds.1,TD.1,Y/A,OffSnp,Off%,DefSnp,Def%,STSnp,ST%
0,1.0,22.0,1.0,1.0,2024-09-08,NYG,,MIN,"L, 6-28",,12,6,44,7.3,0,50.0,3.7,1,14,0,14.0,48,67.6,0,0.0,0,0.0
1,2.0,23.0,2.0,2.0,2024-09-15,NYG,@,WAS,"L, 18-21",,4,2,18,9.0,1,50.0,4.5,0,0,0,,35,62.5,0,0.0,0,0.0
2,3.0,24.0,3.0,3.0,2024-09-22,NYG,@,CLE,"W, 21-15",,8,7,61,8.7,0,87.5,7.6,0,0,0,,43,59.7,0,0.0,0,0.0
3,4.0,25.0,4.0,4.0,2024-09-26,NYG,,DAL,"L, 15-20",,14,11,71,6.5,0,78.6,5.1,0,0,0,,45,65.2,0,0.0,0,0.0
4,5.0,26.0,5.0,5.0,2024-10-06,NYG,@,SEA,"W, 29-20",*,9,6,36,6.0,1,66.7,4.0,1,4,0,4.0,59,81.9,0,0.0,0,0.0
5,6.0,27.0,6.0,6.0,2024-10-13,NYG,,CIN,"L, 7-17",*,11,5,50,10.0,0,45.5,4.5,0,0,0,,64,81.0,0,0.0,0,0.0
6,7.0,28.0,7.0,7.0,2024-10-20,NYG,,PHI,"L, 3-28",,9,6,23,3.8,0,66.7,2.6,0,0,0,,49,84.5,0,0.0,0,0.0
7,8.0,29.0,8.0,8.0,2024-10-28,NYG,@,PIT,"L, 18-26",*,5,5,30,6.0,0,100.0,6.0,0,0,0,,62,86.1,0,0.0,0,0.0
8,9.0,30.0,9.0,9.0,2024-11-03,NYG,,WAS,"L, 22-27",*,4,3,10,3.3,0,75.0,2.5,0,0,0,,47,72.3,0,0.0,0,0.0
9,10.0,31.0,10.0,10.0,2024-11-10,NYG,@,CAR,"L, 17-20 (OT)",,8,5,51,10.2,0,62.5,6.4,0,0,0,,49,65.3,0,0.0,0,0.0
10,11.0,32.0,11.0,12.0,2024-11-24,NYG,,TAM,"L, 7-30",,5,5,47,9.4,0,100.0,9.4,1,0,0,0.0,49,83.1,0,0.0,0,0.0
11,12.0,33.0,12.0,13.0,2024-11-28,NYG,@,DAL,"L, 20-27",,2,2,6,3.0,0,100.0,3.0,0,0,0,,48,76.2,0,0.0,0,0.0
12,13.0,34.0,13.0,14.0,2024-12-08,NYG,,NOR,"L, 11-14",*,11,4,38,9.5,0,36.4,3.5,0,0,0,,77,98.7,0,0.0,0,0.0
13,14.0,35.0,14.0,15.0,2024-12-15,NYG,,BAL,"L, 14-35",*,9,4,38,9.5,0,44.4,4.2,0,0,0,,52,76.5,0,0.0,0,0.0
14,15.0,36.0,15.0,16.0,2024-12-22,NYG,@,ATL,"L, 7-34",*,12,7,62,8.9,0,58.3,5.2,0,0,0,,55,93.2,0,0.0,0,0.0
15,16.0,37.0,16.0,17.0,2024-12-29,NYG,,IND,"W, 45-33",,6,5,71,14.2,1,83.3,11.8,0,0,0,,36,64.3,0,0.0,0,0.0
16,17.0,38.0,17.0,18.0,2025-01-05,NYG,@,PHI,"L, 13-20",,11,10,43,4.3,0,90.9,3.9,0,0,0,,39,73.6,0,0.0,0,0.0
17,,,,,,,,,3-14,,140,93,699,7.5,3,66.4,5.0,3,18,0,6.0,857,76.2,0,0.0,0,0.0
