,Season,Age,Team,Lg,Pos,G,GS,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Att,Yds.1,TD.1,1D.1,Succ%.1,Lng.1,Y/A,Y/G.1,A/G,Touch,Y/Tch,YScm,RRTD,Fmb,AV,Awards
0,2024,22,JAX,NFL,WR,17,16,133,87,1282,14.7,10,53,55.6,85,5.1,75.4,65.4,9.6,6,48,0,3,66.7,18,8.0,2.8,0.4,93,14.3,1330,10,0,11.0,"PB,AP ORoY-4"
1,2025,23,JAX,NFL,WR,3,3,25,7,115,16.4,0,6,28.0,46,2.3,38.3,28.0,4.6,1,9,1,1,100.0,9,9.0,3.0,0.3,8,15.5,124,1,0,,
2,2 Yrs,2 Yrs,2 Yrs,2 Yrs,,20,19,158,94,1397,14.9,10,59,51.3,85,4.7,69.9,59.5,8.8,7,57,1,4,71.4,18,8.1,2.9,0.4,101,14.4,1454,11,0,11.0,
3,17 Game Avg,17 Game Avg,17 Game Avg,17 Game Avg,,17,16,134,80,1187,14.9,9,50,51.3,85,4.7,69.9,59.5,8.8,6,48,1,3,71.4,18,8.1,2.9,0.4,86,14.4,1236,9,0,,
